0,0.31,0.62,0.93,1.24,1.55,1.86,2.17,2.48,2.79,3.1,3.41,3.72,4.03,4.34,4.65,4.96,5.27,5.58,5.89,6.2,6.51,6.82,7.13,7.44,7.75,8.06,8.37,8.68,8.99,9.3,9.61,9.92,10.23,10.54,10.85,11.16,11.47,11.78,12.09,12.4,12.71,13.02,13.33,13.64,13.95,14.26,14.57,14.88,15.19,15.5,15.81,16.12,16.43,16.74,17.05,17.36,17.67,17.98,18.29,18.6,18.91,19.22,19.53,19.84,20.15,20.46,20.77,21.08,21.39,21.7,22.01,22.32,22.63,22.94,23.25,23.56,23.87,24.18,24.49,24.8,25.11,25.42,25.73,26.04,26.35,26.66,26.97,27.28,27.59,27.9,28.21,28.52,28.83,29.14,29.45,29.76,30.07,30.38,30.69,31
3,18019.7655710102,9519.69929583603,6462.90200058732,4891.29849963858,3934.33647820256,3290.48747111008,2827.70506431812,2479.03262751099,2206.90110715999,1988.60144778219,1809.59904627959,1660.15946631132,1533.5180386357,1424.82764248784,1330.52424263821,1247.92869512679,1174.98817432431,1110.10326044444,1052.00931314965,999.693236578404,952.333900906758,909.258731222289,869.911566863163,833.82851911956,800.619597631757,769.954558953124,741.551887103765,715.170126191691,690.600999511924,667.663899804173,646.201442148438,626.07584784306,607.165983581585,589.364921448659,572.577915896966,556.720716872068,541.718155677593,527.502953483729,514.014712629389,501.199058816562,489.006908503385,477.393840683754,466.319556103456,455.747410036962,445.64400720986,435.978849432422,426.7240281119,417.853955113633,409.345126504728,401.175914586802,393.32638434326,385.77813102143,378.514136063896,371.518639015213,364.777023374815,358.275714656226,352.002089156411,345.944392145094,340.091664358486,334.433675830319,328.96086621972,323.664290903676,318.535572194708,313.566855124117,308.75076729996,304.080382408303,299.549186977704,295.151050071578,290.880195611847,286.731177071178,282.698854300629,278.778372285422,274.965141644209,271.254820707167,267.643299025772,264.126682182571,260.701277782937,257.363582522889,254.110270237752,250.938180845946,247.844310110668,244.825800149717,241.879930630464,239.004110592944,236.195870849399,233.452856913421,230.772822416128,228.153622970688,225.593210449969,223.08962764521,220.641003276457,218.245547328016,215.901546684501,213.607361045101,211.361419095605,209.162214919409,207.008304630261,204.898303210953,202.830881543386,200.804763616642
6,38551.2170950244,19684.6920798661,13215.2617108149,9946.17451174524,7973.65536635301,6654.01550162416,5709.14420615254,4999.24662023493,4446.36594249336,4003.59597217633,3641.02169126825,3338.66462361072,3082.67354042179,2863.14277245094,2672.80073119795,2506.18893288411,2359.13005733304,2228.37290392284,2111.34921726212,2006.00331104127,1910.67027287918,1823.98732228292,1744.82825018326,1672.25421977041,1605.47635520513,1543.82694970011,1486.73706181357,1433.71890530896,1384.35187719642,1338.27137624058,1295.15978268642,1254.73912705999,1216.7650902128,1181.02206087032,1147.31903943833,1115.48622370967,1085.37214761009,1056.84127122046,1029.77194116473,1004.05465661752,979.590588806414,956.290311801774,934.072710232482,912.864035806984,892.597089513933,873.210510394733,854.64815502979,836.858554521013,819.79443790915,803.412312732936,787.672094893514,772.53678119227,757.97215891043,743.946547632454,730.430569212623,717.396942369541,704.820298886326,692.677018810781,680.94508240293,669.603936877423,658.634376244203,648.018432769623,637.739278767686,627.78113759232,618.129202840424,608.769564895426,599.68914404489,590.875629495872,582.317423690047,574.003591388971,565.923813059437,558.068342141128,550.427965824486,542.993969006953,535.758101131094,528.712545639317,521.849891807443,515.163108743759,508.645521361774,502.290788154075,496.092880611703,490.046064148665,484.144880404692,478.384130811457,472.75886131825,467.264348182781,461.896084741457,456.649769081255,451.52129254231,446.506728986638,441.602324774094,436.804489391772,432.109786687681,427.51492666373,423.016757786818,418.612259780274,414.29853686099,410.07281139043,405.932417910268,401.874797535731
9,58991.9781471336,29821.5318661681,19954.2730536172,14993.3044796667,12007.9250479354,10013.9945218698,8587.9534951911,7517.43423803419,6684.22175746477,6017.28204364911,5471.35948744125,5016.25576617929,4631.04847629483,4300.78356171617,4014.4888109267,3763.931258082,3542.81257522972,3346.23233606579,3170.32057714634,3011.98046828425,2868.70442790711,2738.44033812853,2619.49262652494,2510.44805457712,2410.11930105869,2317.50155351873,2231.7387381646,2152.09698045721,2077.94355241139,2008.73002731832,1943.97869250788,1883.27150794951,1826.24107102875,1772.56317473333,1721.95064076895,1674.14817985496,1628.92808498518,1586.08660430265,1545.44087167582,1506.82629743256,1470.09434073121,1435.11059999588,1401.75316966509,1369.91122090698,1339.48377147906,1310.37861596357,1282.51139250402,1255.8047661456,1230.18771212945,1205.59488515342,1181.96606280506,1159.24565318651,1137.38225825655,1116.32828567032,1096.0396029466,1076.47522867398,1057.59705620892,1039.36960594586,1021.75980277068,1004.73677576061,988.271677578583,972.337521339329,956.909033006503,941.962517622823,927.475737883951,913.427803747412,899.79907192399,886.571054234645,873.726333933817,861.248489202754,849.12202310616,837.332299383996,825.865483519051,814.708488581398,803.848925403997,793.275056690658,782.975754698983,772.940462177524,763.159156268919,753.622315119531,744.320886961776,735.246261458106,726.390243115947,717.745026601084,709.303173793162,701.05759244156,693.001516292891,685.128486573113,677.432334717716,669.907166252951,662.547345739572,655.347482698277,648.302418442958,641.407213754197,634.657137331081,628.047654964625,621.574419380715,615.233260704783,609.020177504236,602.931328368236
12,79438.3332199077,39959.2512207255,26693.593257449,20040.584533561,16042.2815850235,13374.0295647927,11466.8016779963,10035.6503275709,8922.09926337528,8030.98516171681,7301.7110173286,6693.85820033384,6179.43285395866,5738.4323593447,5356.18376649181,5021.67954926466,4726.5003174648,4464.09638026088,4229.29603786793,4017.9612952353,3826.74188577169,3652.89634208237,3494.1597189919,3348.64436889338,3214.76451931656,3091.17824745087,2976.74234335273,2870.4768410792,2771.53688509883,2679.19022111589,2592.7990417822,2511.80523503084,2435.71831353208,2364.10547347521,2296.58335696081,2232.81118685866,2172.48501456222,2115.33287569841,2061.11069087791,2009.59878114395,1960.59889320238,1913.93164949456,1869.4343539722,1826.95909700117,1786.37111287563,1747.5473515123,1710.37523243382,1674.75155446431,1640.58153889811,1607.77798745998,1576.26053930493,1545.95501372856,1516.79282727029,1488.71047556814,1461.64907172575,1435.55393412928,1410.37421764264,1386.06258294676,1362.57489949844,1339.86997818722,1317.90933028297,1296.65694970648,1276.0791160322,1256.14421595585,1236.82258123887,1218.08634138245,1199.90928949246,1182.26675997775,1165.13551688141,1148.49365178203,1132.32049032147,1116.59650652067,1101.30324413683,1086.42324439593,1071.93997950575,1057.83779141695,1044.10183535533,1030.71802769702,1017.67299780189,1004.95404345895,992.549089631575,980.446650220857,968.635792592737,957.106104638476,945.847664159957,934.851010390585,924.107117479989,913.607369786324,903.343538834044,893.307761807598,883.492521462943,873.890627348995,864.495198240442,855.299645691719,846.297658629544,837.483188908295,828.850437758764,820.393843066463,812.108067420853,803.987986881533
15,99881.8035514213,50096.0015120273,33432.4439782247,25087.589366594,20076.4576569227,16733.9372690587,14345.5552431088,12553.7933630744,11159.9186702705,10044.6409745796,9132.02328606187,8371.42752785412,7727.78893842946,7176.05669917666,6697.85736964901,6279.40903754966,5910.17137558614,5581.94552021937,5288.25810392146,5023.93001886109,4784.76835354643,4567.34232238089,4368.81763215611,4186.83224590485,4019.40195581104,3864.84774163176,3721.73926787105,3588.85048593775,3465.1244200385,3349.64499439059,3241.61431210724,3140.33419343998,3045.19107005341,2955.64354451434,2871.21208204985,2791.47042004023,2716.03837032595,2644.57575780101,2576.77729137727,2512.36820418083,2451.10053166889,2392.74992136303,2337.11288766964,2284.00444098857,2233.25603289552,2184.71376930686,2138.23685171989,2093.69621327212,2050.97332179176,2009.95912646386,1970.55312840235,1932.66255845066,1896.20164805024,1861.090981114,1827.25691659629,1794.63107292328,1763.1498666877,1732.75409905956,1703.38858425223,1675.00181513787,1647.54566174982,1620.97509895903,1595.24796008347,1570.3247135944,1546.16826043223,1522.74374974652,1500.01841113523,1477.96140168501,1456.54366631108,1435.73781006697,1415.51798124384,1395.85976421086,1376.74008106226,1358.13710123841,1340.0301583765,1322.3996737251,1305.22708552597,1288.49478382753,1272.18605024882,1256.28500226084,1240.77654159481,1225.64630642517,1210.880627009,1196.46648449373,1182.39147263239,1168.64376216963,1155.2120676838,1142.08561668949,1129.25412082299,1116.70774894859,1104.4371020379,1092.43318968738,1080.68740815084,1069.19151977392,1057.93763372741,1046.91818794463,1036.12593217608,1025.55391208139,1015.19545428542,1005.04415233089
18,120317.760664334,60230.717914043,40170.3666552603,30134.0652845002,24110.2925533984,20093.6068030166,17224.1331711772,15071.8015494261,13397.6312974861,12058.210145182,10962.2638475683,10048.9365298443,9276.09356963684,8613.63663550738,8039.49226357295,7537.10448184742,7093.81225973511,6699.76773196826,6347.19599065703,6029.8769116628,5742.77501274042,5481.7702478372,5243.45902122477,5025.00494283845,4824.02539869682,4638.50429481998,4466.72418956211,4307.21296769409,4158.70154646615,4020.09003973987,3890.42047045952,3768.85459912754,3654.6557831547,3547.17403726124,3445.83365476541,3350.1228918442,3259.58532450129,3173.81257013245,3092.43812877686,3015.13214812163,2941.59695455545,2871.56322260434,2804.78667883288,2741.04525518738,2680.1366218717,2621.87604200395,2566.09450013191,2512.63706467152,2461.36145085272,2412.13675610279,2364.84234420085,2319.36685817722,2275.60734495482,2233.46847724784,2192.86186034036,2153.70541313525,2115.92281435288,2079.44300601707,2044.19974743188,2010.1312137587,1977.179634076,1945.29096446405,1914.41459222318,1884.50306782047,1855.51186157884,1827.39914248443,1800.12557680159,1773.65414445638,1747.94997138617,1722.98017625874,1698.71373014423,1675.1213278807,1652.17527001195,1629.84935429766,1608.11877590246,1586.96003546446,1566.35085432706,1546.27009629125,1526.69769531045,1507.61458860819,1489.00265474977,1470.84465624522,1453.12418630121,1435.82561937639,1418.93406522674,1402.43532615704,1386.31585722034,1370.56272913113,1355.16359367857,1340.10665144552,1325.38062165587,1310.97471398834,1296.87860220862,1283.08239948463,1269.57663526068,1256.35223357698,1243.40049273021,1230.71306617929,1218.28194460834,1206.0994390659
21,140744.73802642,70363.0845530168,46907.2288610558,35179.9400844275,28143.7409532041,23453.0071079186,20102.5128620394,17589.6577092996,15635.2236504101,14071.681793279,12792.4237440427,11726.3777031949,10824.3403716763,10051.1666835281,9381.08368004451,8794.76169877404,8277.41927002934,7817.55971991642,7406.10674396475,7035.79931056794,6700.75945034098,6396.17792186672,6118.08187818049,5863.16061696733,5628.63315093976,5412.14633905606,5211.69565535735,5025.56293599117,4852.26700621939,4690.52418206724,4539.2164168463,4397.36542022828,4264.11148295991,4138.6960384067,4020.44721355704,3908.76778820072,3803.12510667957,3703.04258252476,3608.09251007717,3517.88995436792,3432.0875351654,3350.37095616065,3272.45515798903,3198.08099584129,3127.01236006103,3059.03367231739,2993.94770141601,2931.57365213441,2871.745488078,2814.31045579386,2759.12778251864,2706.06752418662,2655.00954385223,2605.84260362145,2558.46355564545,2512.77661979363,2468.69273736128,2426.12899163516,2385.00808738476,2345.25788240449,2306.81096513387,2269.6042731531,2233.57874801263,2198.67902242241,2164.85313631602,2132.05227872728,2100.23055278232,2069.34476142778,2039.35421179132,2010.22053631122,1981.90752898191,1954.38099524563,1927.60861422185,1901.55981210723,1876.20564570368,1851.51869514152,1827.47296496189,1804.04379280827,1781.20776505277,1758.9426387505,1737.22726937508,1716.04154384181,1695.36631837253,1675.18336079878,1655.47529693758,1636.22556070849,1617.41834769091,1599.03857184788,1581.07182516739,1563.50433999429,1546.32295384582,1529.51507652174,1513.06865933643,1496.97216631488,1481.21454720792,1465.78521219393,1450.67400814543,1435.87119634881,1421.36743157423,1407.15374240146
24,161162.623612483,80493.1045337684,53643.036807141,40225.2186436982,32176.8065141141,26812.1409736517,22980.6964970181,20107.363588569,17872.6971551859,16085.0571043546,14622.5039757469,13403.7519027919,12372.5300833554,11488.647487953,10722.6321864845,10052.381191505,9460.99285568064,8935.32188752005,8464.99072817505,8041.69754619323,7658.72196771192,7310.56562028942,6992.68645640831,6701.29950186669,6433.22542853694,6185.77407466813,5956.65385155878,5743.90056452617,5545.82096162628,5360.94757341123,5188.00229396376,5025.86679093061,4873.55829588781,4730.20966725501,4595.05287119822,4467.40521587399,4346.65781808323,4232.26589107888,4123.74052663644,4020.64170987766,3922.57235636667,3829.17320109165,3740.11840064601,3655.11173514038,3573.88331654964,3496.18672642522,3421.79651902193,3350.50603654743,3282.12549194334,3216.48028174223,3153.40949742003,3092.76460852227,3034.40829487618,2978.21340856203,2924.0620491281,2871.84473789354,2821.45967916975,2772.81209790992,2725.81364471862,2680.38186036238,2636.43969295329,2593.91506185816,2552.74046314165,2512.85261200017,2474.19211820304,2436.70319103985,2400.33337069128,2365.03328330321,2330.75641735938,2297.45891922267,2265.09940595507,2233.63879373643,2203.04014038624,2173.26850065414,2144.29079308766,2116.07567741058,2088.5934414565,2061.81589680009,2035.71628231527,2010.26917496669,1985.45040720944,1961.23699043286,1937.6070439386,1914.53972899188,1892.01518752799,1870.01448513526,1848.51955797028,1827.51316329264,1806.97883333445,1786.9008322454,1767.26411587652,1748.0542941869,1729.25759607585,1710.86083645977,1692.8513854285,1675.21713932942,1657.94649364022,1641.02831750248,1624.45192979877,1608.20707666519
27,181571.835320913,90620.9024204869,60377.8489563669,45269.9347334699,36209.5111926543,30171.0238074198,25858.6954797546,22624.9279665433,20110.058778352,18098.3417406456,16452.5092353102,15081.063080926,13920.6660789301,12926.0819631157,12064.1403253022,11309.9651974273,10644.5350008228,10053.0560063438,9523.84953469849,9047.57305593969,8616.6638695648,8224.93453268663,7867.2738449517,7539.42259826888,7237.80315423123,6959.3883551833,6701.59956998314,6462.22658986366,6239.36409958684,6031.36085586604,5836.77870334537,5654.35927593254,5482.99675308362,5321.71542430251,5169.65110011462,5026.03562151598,4890.18388164353,4761.48289684599,4639.38255928082,4523.38777674414,4413.05176286867,4307.97028594531,4207.77672030083,4112.13777254176,4020.74977767717,3933.33547839301,3849.64121551378,3769.43446968231,3692.50170408009,3618.64646603939,3547.68771201063,3479.45832581583,3413.80380465817,3350.58109113999,3289.65753270522,3230.90995257713,3174.22381849817,3119.49249746744,3066.61658627217,3015.50330896994,2966.06597363837,2918.22348170045,2871.89988398336,2827.02397839912,2783.52894476438,2741.35201282023,2700.43415998312,2660.71983576617,2622.15671016514,2584.69544361237,2548.28947637214,2512.89483548741,2478.46995759458,2444.97552610537,2412.37432141478,2380.63108293526,2349.71238188192,2319.58650384405,2290.22334027549,2261.59428812376,2233.67215689422,2206.4310825149,2179.84644742799,2153.89480638958,2128.55381750708,2103.8021780883,2079.61956491484,2055.98657858794,2032.88469162649,2010.29620002521,1988.20417800699,1966.59243572627,1945.44547970133,1924.74847577224,1904.48721439846,1884.64807812538,1865.21801106331,1846.18449023516,1827.53549866075,1809.25950005603
