0,15700,31400,47100,62800,78500,94200,109900,125600,141300,157000,172700,188400,204100,219800,235500,251200,266900,282600,298300,314000,329700,345400,361100,376800,392500,408200,423900,439600,455300,471000,486700,502400,518100,533800,549500,565200,580900,596600,612300,628000,643700,659400,675100,690800,706500,722200,737900,753600,769300,785000,800700,816400,832100,847800,863500,879200,894900,910600,926300,942000,957700,973400,989100,1004800,1020500,1036200,1051900,1067600,1083300,1099000,1114700,1130400,1146100,1161800,1177500,1193200,1208900,1224600,1240300,1256000,1271700,1287400,1303100,1318800,1334500,1350200,1365900,1381600,1397300,1413000,1428700,1444400,1460100,1475800,1491500,1507200,1522900,1538600,1554300,1570000
20000,0,5911.64177977253,5312.6406010715,5245.44894841835,5223.2527024424,5212.71013815613,5206.8007347506,5203.14907515574,5200.7381553275,5199.06695738093,5197.86402356239,5196.97161218543,5196.29294744662,5195.76600704197,5195.34958294409,5195.0154526071,5194.7437786801,5194.52030061989,5194.33456312037,5194.17876629799,5194.04700051614,5193.93472576292,5193.83841033875,5193.75527560237,5193.68311271737,5193.62014915136,5193.56495011239,5193.51634488266,5193.47337113655,5193.4352324118,5193.40126531209,5193.37091398656,5193.34371010523,5193.31925702372,5193.29721716916,5193.27730192283,5193.25926345314,5193.24288808274,5193.22799087068,5193.21441116311,5193.20200892062,5193.19066167184,5193.18026197494,5193.17071529298,5193.16193820832,5193.15385691589,5193.14640594708,5193.13952708489,5193.1331684386,5193.12728365186,5193.12183122269,5193.11677391805,5193.11207826806,5193.10771412807,5193.10365429823,5193.09987419237,5193.09635154891,5193.09306617789,5193.08999973922,5193.08713554769,5193.08445840124,5193.08195442938,5193.07961095911,5193.07741639614,5193.07536011942,5193.07343238725,5193.07162425378,5193.06992749432,5193.06833453867,5193.06683841137,5193.06543267813,5193.06411139773,5193.0628690787,5193.06170064036,5193.06060137763,5193.05956692924,5193.05859324901,5193.05767657986,5193.05681343012,5193.05600055221,5193.0552349231,5193.05451372659,5193.05383433721,5193.05319430547,5193.05259134442,5193.05202331738,5193.05148822668,5193.05098420341,5193.05050949795,5193.05006247134,5193.04964158732,5193.04924540504,5193.04887257233,5193.04852181952,5193.04819195375,5193.04788185367,5193.04759046465,5193.04731679425,5193.04705990809,5193.04681892601
40000,0,6515.50231428767,5431.99904123271,5297.6027261278,5253.23715914515,5232.22290684527,5220.45404868418,5213.1816074836,5208.37867345343,5205.0480694496,5202.64974340479,5200.86986696448,5199.51585809023,5198.46425349261,5197.63299458993,5196.96586161922,5196.42332524227,5195.97696017024,5195.60592016338,5195.29464948232,5195.03135945438,5194.80699163667,5194.61449805327,5194.44833257798,5194.30408569722,5194.17821837365,5194.06786551678,5193.970689069,5193.88476693776,5193.80850815012,5193.74058741129,5193.67989417566,5193.62549268022,5193.57659033518,5193.53251254168,5193.49268249171,5193.4566048602,5193.42385255934,5193.39405591825,5193.36689379637,5193.3420862472,5193.31938843288,5193.29858555269,5193.2794885983,5193.26193078603,5193.24576454623,5193.2308589732,5193.21709765732,5193.2043768358,5193.19260380991,5193.18169558607,5193.17157770549,5193.16218323344,5193.15345188365,5193.14532925805,5193.13776618468,5193.13071813981,5193.12414474229,5193.1180093101,5193.11227847056,5193.10692181697,5193.10191160555,5193.09722248739,5193.09283127085,5193.08871671071,5193.08485932051,5193.08124120541,5193.07784591299,5193.07465829984,5193.07166441211,5193.0688513784,5193.06620731346,5193.0637212317,5193.06138296916,5193.05918311318,5193.05711293885,5193.05516435152,5193.05332983478,5193.05160240324,5193.04997555968,5193.0484432561,5193.0469998583,5193.04564011355,5193.04435912118,5193.0431523057,5193.04201539219,5193.04094438387,5193.03993554152,5193.03898536456,5193.0380905738,5193.03724809551,5193.03645504685,5193.03570872236,5193.03500658167,5193.03434623802,5193.03372544781,5193.03314210082,5193.03259421132,5193.03207990971,5193.03159743491
60000,0,7125.57757165315,5551.5442815959,5349.52403550745,5283.01529683883,5251.60074983182,5234.02228493867,5223.15980680114,5215.98368021569,5211.00541662025,5207.41921702384,5204.75681105166,5202.73077419706,5201.15678039279,5199.91227633095,5198.91326949684,5198.10068348065,5197.43202381841,5196.87611759983,5196.40969721043,5196.01512552739,5195.67884725954,5195.39031358717,5195.14122206798,5194.92497068348,5194.73625993123,5194.57079892703,5194.42508566137,5194.29624084221,5194.18188094501,5194.08002028077,5193.98899477078,5193.90740212052,5193.83405449777,5193.76794082795,5193.70819654599,5193.65407917394,5193.60494848246,5193.56025028362,5193.51950311868,5193.48228726781,5193.44823563256,5193.41702613728,5193.38837536863,5193.36203322922,5193.33777842589,5193.31541464794,5193.294767318,5193.27568082024,5193.25801612793,5193.24164876649,5193.22646705907,5193.21237061124,5193.19926899848,5193.18708062622,5193.17573173727,5193.16515554539,5193.15529147706,5193.14608450664,5193.13748457181,5193.12944605878,5193.12192734777,5193.11489041104,5193.10830045667,5193.10212561221,5193.09633664337,5193.09090670329,5193.08581110882,5193.08102714036,5193.07653386279,5193.07231196472,5193.0683436142,5193.06461232882,5193.0611028588,5193.05780108143,5193.05469390577,5193.05176918644,5193.04901564552,5193.04642280177,5193.04398090635,5193.04168088439,5193.03951428179,5193.03747321685,5193.03555033605,5193.03373877373,5193.03203211523,5193.03042436321,5193.02890990671,5193.0274834929,5193.02614020109,5193.02487541887,5193.02368482024,5193.02256434539,5193.02151018217,5193.02051874895,5193.01958667889,5193.01871080532,5193.01788814831,5193.01711590226,5193.01639142432
80000,0,7808.02209311422,5671.54214762704,5401.2088947175,5312.58640061612,5270.84391296006,5247.50568450232,5233.08380953983,5223.55323836027,5216.93902031122,5212.17244466705,5208.6324346916,5205.93768191987,5203.84357283341,5202.18741368354,5200.8576628533,5199.77584135152,5198.8854808937,5198.14514605823,5197.52390129175,5196.99829159397,5196.55028641042,5196.16585151984,5195.83393934509,5195.54576354807,5195.29427021346,5195.07374717937,5194.87953188236,5194.70779040694,5194.55534864349,5194.41956201946,5194.29821409006,5194.1894369355,5194.09164818797,5194.00350085079,5193.92384303695,5193.85168545859,5193.78617501589,5193.72657321844,5193.67223845948,5193.62261138076,5193.57720273038,5193.53558324265,5193.4973751664,5193.46224514357,5193.42989819924,5193.40007265032,5193.37253577699,5193.34708012983,5193.32352036888,5193.3016905495,5193.28144178464,5193.26264022569,5193.24516531333,5193.22890825849,5193.21377071948,5193.19966364727,5193.18650627499,5193.17422523175,5193.16275376358,5193.15203104719,5193.14200158416,5193.13261466515,5193.123823895,5193.11558677108,5193.10786430827,5193.1006207047,5193.09382304347,5193.08744102591,5193.08144673274,5193.07581440982,5193.07052027574,5193.06554234868,5193.06086029048,5193.05645526595,5193.05230981576,5193.04840774152,5193.04473400164,5193.04127461696,5193.03801658501,5193.03494780212,5193.03205699252,5193.02933364375,5193.02676794779,5193.02435074722,5193.02207348613,5193.01992816513,5193.0179073002,5193.01600388488,5193.01421135574,5193.01252356051,5193.01093472886,5193.00943944553,5193.00803262557,5193.00670949148,5193.00546555222,5193.00429658377,5193.00319861116,5193.0021678919,5193.00120090065
100000,0,8600.90920924182,5792.12891427341,5452.64874522444,5341.94917450363,5289.95250206459,5260.90444292737,5242.95373496792,5231.08740356922,5222.84889889409,5216.90942524897,5212.49672756099,5209.13656719361,5206.52461584829,5204.45839217875,5202.79902834583,5201.44878686419,5200.33732077825,5199.41299621565,5198.63725357865,5197.98085055002,5197.42130289986,5196.94110645746,5196.52647970465,5196.16646018194,5195.8522456257,5195.57670712359,5195.33402496597,5195.11941319861,5194.92890910073,5194.75921073317,5194.60755045754,5194.47159563951,5194.34937008652,5194.23919143668,5194.13962091899,5194.04942278106,5193.9675313257,5193.89302397634,5193.82509914986,5193.76305798585,5193.70628918712,5193.65425638382,5193.60648755497,5193.56256613561,5193.52212351136,5193.48483265994,5193.45040274485,5193.41857450295,5193.38911629614,5193.36182072096,5193.33650168836,5193.31299190122,5193.29114066919,5193.27081201082,5193.2518830008,5193.23424232722,5193.21778902899,5193.20243138847,5193.18808595809,5193.17467670277,5193.1621342429,5193.15039518482,5193.13940152727,5193.12910013454,5193.1194422677,5193.11038316691,5193.10188167863,5193.09389992219,5193.08640299134,5193.07935868642,5193.07273727389,5193.06651126991,5193.06065524542,5193.05514565032,5193.04996065456,5193.04508000449,5193.0404848927,5193.03615784002,5193.03208258839,5193.02824400345,5193.02462798592,5193.02122139088,5193.0180119541,5193.01498822487,5193.01213950448,5193.00945579007,5193.00692772315,5193.00454654236,5193.00230404026,5193.00019252349,5192.9982047763,5192.99633402687,5192.99457391639,5192.99291847053,5192.99136207309,5192.98989944178,5192.98852560574,5192.9872358848,5192.98602587032
120000,0,9517.80166195253,5913.32096786865,5503.83054738993,5371.1017501355,5308.926485491,5274.21871123621,5252.7696855396,5238.58622460195,5228.73506775292,5221.63015637657,5216.34967877953,5212.32741574002,5209.19989441593,5206.72519736276,5204.73735267561,5203.11950808083,5201.78753290673,5200.67965879745,5199.74974596615,5198.96279532828,5198.29189056989,5197.7160730329,5197.21883846449,5196.78705649502,5196.41018258931,5196.0796756229,5195.78856215758,5195.53110679351,5195.30256018002,5195.09896453462,5194.91700220306,5194.75387675189,5194.60721887838,5194.4750114157,5194.35552914958,5194.24729021091,5194.14901658023,5194.05960181293,5193.97808452263,5193.90362648431,5193.83549446482,5193.7730450769,5193.71571209863,5193.66299581264,5193.61445400804,5193.56969435701,5193.52836793268,5193.49016367843,5193.45480367346,5193.42203906707,5193.39164657666,5193.36342546255,5193.33719490728,5193.31279173934,5193.29006845089,5193.26889146716,5193.24913963207,5193.23070287991,5193.21348106763,5193.19738294615,5193.18232525225,5193.16823190522,5193.15503329498,5193.14266564982,5193.13107047414,5193.12019404722,5193.10998697596,5193.10040379489,5193.09140260795,5193.08294476725,5193.07499458446,5193.06751907112,5193.06048770482,5193.0538722181,5193.0476464079,5193.04178596307,5193.03626830823,5193.03107246217,5193.02617890924,5193.02156948252,5193.01722725742,5193.01313645482,5193.00928235267,5193.00565120533,5193.00223016984,5192.99900723842,5192.99597117673,5192.99311146721,5192.99041825713,5192.9878823109,5192.98549496617,5192.98324809348,5192.98113405916,5192.979145691,5192.97727624676,5192.97551938495,5192.97386913796,5192.97231988712,5192.9708663397
140000,0,10544.5069651254,6035.02389378575,5554.73692040508,5400.04169924112,5327.76569709297,5287.44859690701,5262.53174726067,5246.04974344055,5234.59753934481,5226.33463437513,5220.19127692109,5215.51021307232,5211.86939346129,5208.98781479746,5206.67262258773,5204.7879931162,5203.23610676608,5201.94512457705,5200.86137039167,5199.94411889818,5199.16204329381,5198.49074590553,5197.91101096488,5197.4075484161,5196.96807754154,5196.58264955395,5196.24314071384,5195.94286877745,5195.67629975273,5195.43882154336,5195.22656766233,5195.03627879692,5194.86519325274,5194.71095962155,5194.5715666893,5194.44528682033,5194.33062995009,5194.22630598574,5194.13119391225,5194.04431627883,5193.96481802672,5193.89194883906,5193.82504836262,5193.76353378278,5193.70688933573,5193.65465742236,5193.60643105209,5193.56184739553,5193.52058226498,5193.48234537437,5193.44687625627,5193.41394073462,5193.383327869,5193.35484730038,5193.32832693956,5193.30361094912,5193.28055797738,5193.25903960928,5193.23893900456,5193.22014969805,5193.20257454048,5193.18612476156,5193.17071913962,5193.15628326419,5193.1427488801,5193.13005330293,5193.11813889717,5193.1069526097,5193.09644555194,5193.08657262504,5193.07729218324,5193.06856573094,5193.06035764986,5193.05263495285,5193.04536706149,5193.03852560494,5193.03208423775,5193.02601847458,5193.02030554028,5193.01492423346,5193.00985480243,5193.00507883217,5193.00057914115,5192.99633968727,5192.99234548179,5192.98858251058,5192.98503766209,5192.98169866125,5192.97855400883,5192.97559292578,5192.97280530203,5192.97018164943,5192.96771305835,5192.96539115779,5192.96320807847,5192.96115641884,5192.95922921368,5192.95741990498,5192.95572231516
160000,0,11636.2638017865,6157.04188847184,5605.34632602513,5428.76604975034,5346.46983968058,5300.59416493499,5272.23999007002,5253.47799543931,5240.43632326162,5231.02285431467,5224.02151002505,5218.68494449997,5214.53309785772,5211.24623006098,5208.6048248712,5206.4542301375,5204.68303189525,5203.20938437561,5201.97211883487,5200.92481426561,5200.03175497607,5199.26511976113,5198.60299256831,5198.02793189277,5197.52592693547,5197.08562580669,5196.69775790268,5196.35469674576,5196.05012569829,5195.77877988578,5195.53624517683,5195.3188003038,5195.12329190302,5194.94703489151,5194.7877325018,5194.64341168416,5194.51237060816,5194.39313575426,5194.28442665488,5194.18512677352,5194.09425933735,5194.01096718856,5193.93449591308,5193.86417965496,5193.79942914161,5193.73972153739,5193.68459181522,5193.63362539399,5193.58645183524,5193.54273942974,5193.50219053422,5193.46453754265,5193.42953939601,5193.39697855043,5193.36665833676,5193.33840065527,5193.31204395817,5193.28744147989,5193.26445968136,5193.24297687925,5193.22288203596,5193.2040736891,5193.18645900275,5193.16995292493,5193.15447743813,5193.13996089138,5193.12633740396,5193.11354633235,5193.10153179268,5193.09024223251,5193.07963004602,5193.06965122795,5193.06026506172,5193.05143383809,5193.04312260104,5193.03529891782,5193.02793267076,5193.02099586843,5193.01446247419,5193.00830825035,5193.00251061634,5192.99704851949,5192.9919023172,5192.98705366932,5192.98248543985,5192.97818160689,5192.97412718035,5192.97030812631,5192.96671129781,5192.96332437116,5192.96013578745,5192.95713469873,5192.95431091844,5192.95165487576,5192.94915757345,5192.94681054901,5192.94460583874,5192.94253594451,5192.94059380307
180000,0,12721.3801228853,6279.08809104277,5655.63329470934,5457.27130530372,5365.03848889352,5313.65543896501,5281.89446823615,5260.87100947785,5246.25142629295,5235.69481003663,5227.84036560784,5221.85159513361,5217.19099242885,5213.50042874839,5210.53394635905,5208.11820736416,5206.12829788495,5204.47242906179,5203.08198331731,5201.90487447271,5200.90101955207,5200.0391893117,5199.29477865947,5198.64820289129,5198.08372723991,5197.58860128437,5197.15241100323,5196.76658830325,5196.42403590415,5196.11883769505,5195.84603309381,5195.60143980669,5195.38151352679,5195.18323606645,5195.00402555379,5194.84166387988,5194.69423772957,5194.56009037992,5194.43778208833,5194.32605737397,5194.22381786248,5194.13009964472,5194.04405431711,5193.96493303891,5193.89207307355,5193.82488638413,5193.76284993472,5193.70549741397,5193.65241214916,5193.6032210204,5193.55758921781,5193.51521571209,5193.47582933016,5193.4391853462,5193.40506251265,5193.37326046794,5193.3435974678,5193.31590839517,5193.29004301056,5193.2658644106,5193.2432476671,5193.22207862314,5193.20225282596,5193.18367457938,5193.16625610079,5193.1499167699,5193.13458245805,5193.12018492854,5193.10666129956,5193.09395356237,5193.0820081486,5193.07077554077,5193.06020992158,5193.05026885738,5193.04091301224,5193.03210588936,5193.02381359676,5193.01600463489,5193.00864970368,5193.0017215273,5192.99519469451,5192.98904551332,5192.98325187843,5192.97779315009,5192.97265004355,5192.96780452773,5192.96323973261,5192.95893986418,5192.95489012649,5192.95107665004,5192.94748642596,5192.94410724541,5192.94092764389,5192.93793684976,5192.93512473692,5192.93248178101,5192.92999901898,5192.92766801179,5192.92548080976
200000,16718.2300702243,13714.7862645395,6400.79617788404,5705.56869199609,5485.55346794126,5383.47109747245,5326.63240249139,5291.49522076773,5268.22880811803,5252.04285249012,5240.35049418115,5231.6478306747,5225.01014989003,5219.8430619506,5215.75039647226,5212.45997392834,5209.77991306769,5207.57189437738,5205.73424955153,5204.1909559023,5202.88429259769,5201.76983098799,5200.81294929536,5199.98636464511,5199.26835739652,5198.64147493938,5198.09157290347,5197.60709730576,5197.17854106414,5196.79802826573,5196.45899311115,5196.15592976631,5195.88419584462,5195.63985682585,5195.41956199083,5195.22044481503,5195.04004248756,5194.8762304917,5194.72716912607,5194.59125955208,5194.46710748717,5194.35349306909,5194.24934572795,5194.15372314272,5194.06579354515,5193.98482078009,5193.9101516452,5193.84120512377,5193.77746319609,5193.71846297206,5193.66378993389,5193.61307211466,5193.56597506865,5193.5221975135,5193.48146754455,5193.44353933749,5193.40819026956,5193.37521839976,5193.34444025861,5193.31568890478,5193.288812213,5193.26367136237,5193.24013949903,5193.21810055087,5193.19744817488,5193.17808482065,5193.15992089586,5193.14287402116,5193.126868364,5193.11183404193,5193.09770658737,5193.08442646676,5193.07193864798,5193.0601922106,5193.04913999421,5193.03873828077,5193.02894650723,5193.01972700523,5193.01104476508,5193.00286722141,5192.99516405836,5192.98790703229,5192.98106981021,5192.97462782246,5192.96855812818,5192.96283929238,5192.95745127341,5192.95237531997,5192.94759387665,5192.9430904973,5192.93884976543,5192.93485722108,5192.93109929348,5192.92756323913,5192.92423708464,5192.92110957408,5192.91817012034,5192.91540876023,5192.91281611292,5192.91038334155
