0,3,6,9,12,15,18,21,24,27,30,33,36,39,42,45,48,51,54,57,60,63,66,69,72,75,78,81,84,87,90,93,96,99,102,105,108,111,114,117,120,123,126,129,132,135,138,141,144,147,150,153,156,159,162,165,168,171,174,177,180,183,186,189,192,195,198,201,204,207,210,213,216,219,222,225,228,231,234,237,240,243,246,249,252,255,258,261,264,267,270,273,276,279,282,285,288,291,294,297,300
20000,7.98927203504718e-07,1.48272416832589e-06,2.03241679966382e-06,2.50507623865787e-06,2.9262340379965e-06,3.31002558480846e-06,3.66528146186359e-06,3.99793986232152e-06,4.31220735842763e-06,4.611183540657e-06,4.8972243136022e-06,5.17216596616117e-06,5.43746994439276e-06,5.69432000522767e-06,5.94368951000902e-06,6.18638930410127e-06,6.4231025798119e-06,6.65441077709664e-06,6.88081316907759e-06,7.10274190592343e-06,7.32057373289113e-06,7.53463923311135e-06,7.7452302011342e-06,7.95260558615404e-06,8.15699632757472e-06,8.35860932334729e-06,8.55763071247307e-06,8.7542286100892e-06,8.94855540187256e-06,9.14074968087012e-06,9.33093789205113e-06,9.51923573631144e-06,9.70574937523549e-06,9.85154720773663e-06,9.97739241327576e-06,1.01029396781549e-05,1.02469626831477e-05,1.04275629999686e-05,1.06066653957701e-05,1.07843349286618e-05,1.09606314382007e-05,1.11356101308393e-05,1.1309322084067e-05,1.14818146823962e-05,1.16531319959456e-05,1.1823315110469e-05,1.19924024161308e-05,1.21604298610937e-05,1.23274311749709e-05,1.24934380663733e-05,1.26584803981067e-05,1.28225863430194e-05,1.29857825230409e-05,1.31480941335715e-05,1.33095450550657e-05,1.34701579533869e-05,1.36299543702857e-05,1.37889548051723e-05,1.39471787891868e-05,1.41046449524446e-05,1.42613710852141e-05,1.44173741936898e-05,1.4572670550938e-05,1.47272757435227e-05,1.48812047142556e-05,1.50344718014632e-05,1.51870907751157e-05,1.53390748701238e-05,1.54904368170747e-05,1.56411888706477e-05,1.57913428359243e-05,1.59409100927829e-05,1.60899016185509e-05,1.62383280090648e-05,1.63861994982781e-05,1.65335259765379e-05,1.66803170076435e-05,1.68265818447854e-05,1.69723294454568e-05,1.71175684854173e-05,1.72623073717859e-05,1.74065542553273e-05,1.7550317041996e-05,1.7693603403791e-05,1.78364207889741e-05,1.79787764316963e-05,1.81206773610766e-05,1.82621304097698e-05,1.84031422220611e-05,1.85437192615173e-05,1.86838678182281e-05,1.88235940156611e-05,1.89629038171593e-05,1.91018030321018e-05,1.92402973217512e-05,1.93783922048062e-05,1.95160930626789e-05,1.96534051445128e-05,1.97903335719577e-05,1.99268833437174e-05
40000,3.58163038072234e-06,1.50536568595588e-06,2.04900694758251e-06,2.51793987176032e-06,2.93669269404587e-06,3.31884443997661e-06,3.67293014001732e-06,4.00472205039787e-06,4.31832809782939e-06,4.6167862743224e-06,4.9024124002093e-06,5.17701576027655e-06,5.44203906554741e-06,5.69865274309368e-06,5.94782046082796e-06,6.19034587924143e-06,6.42690677465113e-06,6.6580804431904e-06,6.88436294434276e-06,7.10618390605564e-06,7.32391807222312e-06,7.53789442203986e-06,7.74840345287925e-06,7.95570305604253e-06,8.16002330150444e-06,8.36157036755338e-06,8.56052979352805e-06,8.75706919179062e-06,8.9513405240286e-06,9.14348202379215e-06,9.33361982967507e-06,9.52186938020879e-06,9.7083366112766e-06,9.85408972679101e-06,9.97989173704481e-06,1.01053971810092e-05,1.02493796106679e-05,1.04299404847519e-05,1.06090044709606e-05,1.07866365395741e-05,1.09628964523428e-05,1.1137839346584e-05,1.13115162381791e-05,1.14839744565862e-05,1.16552580225948e-05,1.18254079776427e-05,1.19944626719826e-05,1.2162458017744e-05,1.23294277119313e-05,1.24954034335781e-05,1.26604150186025e-05,1.28244906153574e-05,1.29876568234088e-05,1.31499388176983e-05,1.33113604599271e-05,1.34719443987343e-05,1.36317121600215e-05,1.37906842285875e-05,1.39488801220783e-05,1.41063184581246e-05,1.42630170154247e-05,1.44189927894321e-05,1.4574262043226e-05,1.47288403540687e-05,1.48827426560957e-05,1.50359832795283e-05,1.51885759867533e-05,1.53405340055763e-05,1.54918700599178e-05,1.56425963981934e-05,1.57927248195911e-05,1.59422666984375e-05,1.60912330068226e-05,1.62396343356366e-05,1.63874809141552e-05,1.6534782628297e-05,1.66815490376636e-05,1.68277893914622e-05,1.69735126434014e-05,1.71187274656423e-05,1.72634422618773e-05,1.74076651796061e-05,1.75514041216684e-05,1.7694666757089e-05,1.7837460531287e-05,1.7979792675694e-05,1.81216702168253e-05,1.82630999848403e-05,1.84040886216307e-05,1.85446425884662e-05,1.86847681732289e-05,1.88244714972646e-05,1.89637585218745e-05,1.91026350544717e-05,1.92411067544245e-05,1.93791791386052e-05,1.95168575866633e-05,1.96541473460408e-05,1.97910535367437e-05,1.99275811558865e-05
60000,3.59850378117699e-06,1.52894828635263e-06,2.06577234867443e-06,2.5308407908514e-06,2.94715467437483e-06,3.32765770623691e-06,3.68057139947665e-06,4.01149707560111e-06,4.32444247084644e-06,4.62238348632572e-06,4.90759571202014e-06,5.18186139974286e-06,5.44660453466857e-06,5.70298223319265e-06,5.95194848926308e-06,6.19429979527565e-06,6.4307085252915e-06,6.66174784191605e-06,6.88791059945592e-06,7.10962391000658e-06,7.32726052100519e-06,7.54114781149515e-06,7.75157498448799e-06,7.95879887591391e-06,8.16304868795808e-06,8.36452988063882e-06,8.56342739472952e-06,8.75990834068659e-06,8.95412425690021e-06,9.14621301797754e-06,9.33630045658258e-06,9.52450174924273e-06,9.71092260643322e-06,9.85663103730537e-06,9.9823898831809e-06,1.01078535358631e-05,1.0251795418681e-05,1.04323168774958e-05,1.06113424806488e-05,1.07889371106717e-05,1.09651604515768e-05,1.11400675716052e-05,1.13137094250811e-05,1.14861332864531e-05,1.16573831272194e-05,1.18274999445364e-05,1.1996522048775e-05,1.21644853160582e-05,1.23314234108062e-05,1.24973679824967e-05,1.26623488401802e-05,1.28263941077317e-05,1.29895303623706e-05,1.31517827585952e-05,1.33131751393673e-05,1.34737301361151e-05,1.36334692589032e-05,1.37924129779307e-05,1.39505807973602e-05,1.41079913223482e-05,1.42646623200325e-05,1.44206107751348e-05,1.45758529407557e-05,1.47304043848644e-05,1.48842800329281e-05,1.50374942070705e-05,1.51900606621022e-05,1.53419926187307e-05,1.54933027942166e-05,1.5644003430718e-05,1.57941063215359e-05,1.59436228354507e-05,1.60925639393211e-05,1.62409402190964e-05,1.63887618993799e-05,1.6536038861667e-05,1.66827806613663e-05,1.68289965437064e-05,1.69746954586166e-05,1.71198860746632e-05,1.7264576792117e-05,1.74087757552168e-05,1.75524908636914e-05,1.76957297835955e-05,1.78384999575093e-05,1.79808086141489e-05,1.81226627774292e-05,1.8264069275018e-05,1.84050347464168e-05,1.85455656506011e-05,1.86856682732494e-05,1.88253487335882e-05,1.89646129908801e-05,1.91034668505752e-05,1.92419159701503e-05,1.93799658646539e-05,1.95176219119759e-05,1.96548893578591e-05,1.97917733206684e-05,1.99282787959314e-05
80000,3.6160552099318e-06,1.55358081651568e-06,2.08271636555198e-06,2.54377870781265e-06,2.95761977413999e-06,3.33646532186682e-06,3.68820524137012e-06,4.01826495969254e-06,4.3305505036651e-06,4.62797520129955e-06,4.9127742703906e-06,5.18670290250874e-06,5.45116636669471e-06,5.70730848796547e-06,5.95607360573784e-06,6.1982510610144e-06,6.43450783900462e-06,6.66541297955626e-06,6.89145613990431e-06,7.11306192261822e-06,7.33060108355082e-06,7.54439940535343e-06,7.75474479981247e-06,7.96189304925349e-06,8.16607249010769e-06,8.36748786550576e-06,8.56632351874524e-06,8.76274605911619e-06,8.95690660266805e-06,9.14894266546588e-06,9.33897977468671e-06,9.52713284521215e-06,9.71350736240066e-06,9.85917114088054e-06,9.98488685319824e-06,1.01103087441511e-05,1.02542101085479e-05,1.0434692179493e-05,1.06136794260641e-05,1.07912366431246e-05,1.09674234370174e-05,1.11422948069658e-05,1.13159016457876e-05,1.14882911729654e-05,1.1659507310745e-05,1.18295910120348e-05,1.19985805473542e-05,1.21665117568465e-05,1.2333418272371e-05,1.24993317138719e-05,1.26642818635512e-05,1.28282968208243e-05,1.29914031405803e-05,1.31536259568894e-05,1.33149890939878e-05,1.34755151661062e-05,1.36352256674844e-05,1.37941410537332e-05,1.39522808155427e-05,1.41096635456053e-05,1.42663069995077e-05,1.44222281512493e-05,1.45774432439606e-05,1.4731967836326e-05,1.48858168451526e-05,1.50390045844735e-05,1.51915448015308e-05,1.53434507099407e-05,1.54947350203105e-05,1.56454099685474e-05,1.57954873420714e-05,1.59449785041228e-05,1.60938944163346e-05,1.62422456597206e-05,1.63900424542173e-05,1.65372946769017e-05,1.66840118789948e-05,1.68302033017513e-05,1.69758778913255e-05,1.71210443126939e-05,1.72657109627097e-05,1.74098859823549e-05,1.75535772682519e-05,1.76967924834891e-05,1.78395390678115e-05,1.79818242472235e-05,1.81236550430433e-05,1.82650382804503e-05,1.84059805965595e-05,1.85464884480556e-05,1.86865681184161e-05,1.8826225724752e-05,1.89654672242898e-05,1.91042984205198e-05,1.924272496903e-05,1.93807523830479e-05,1.95183860387064e-05,1.96556311800521e-05,1.97924929238107e-05,1.99289762639258e-05
100000,3.63422918780998e-06,1.57939798197712e-06,2.09984261540958e-06,2.5567533469983e-06,2.96808779351572e-06,3.34526722739058e-06,3.69583166659077e-06,4.02502572458949e-06,4.33665222238809e-06,4.63356144372259e-06,4.91794809651771e-06,5.19154028638155e-06,5.45572457644585e-06,5.71163151975633e-06,5.96019582059765e-06,6.20219968520543e-06,6.43830472334668e-06,6.6690758626315e-06,6.89499957137278e-06,7.11649794889573e-06,7.33393976430724e-06,7.54764920759943e-06,7.75791290210875e-06,7.9649855790477e-06,8.1690947107097e-06,8.37044432471219e-06,8.56921816796018e-06,8.76558234968264e-06,8.95968756373266e-06,9.1516709684782e-06,9.34165778589634e-06,9.52976266991224e-06,9.71609088087091e-06,9.86171003911435e-06,9.98738264860837e-06,1.01127628073052e-05,1.02566236816275e-05,1.04370663920341e-05,1.06160153084338e-05,1.07935351381013e-05,1.09696854097779e-05,1.11445210537276e-05,1.13180929013116e-05,1.14904481170905e-05,1.16616305740959e-05,1.18316811810218e-05,1.20006381685657e-05,1.21685373409177e-05,1.23354122974006e-05,1.25012946284457e-05,1.26662140894265e-05,1.28301987553166e-05,1.29932751586912e-05,1.31554684132072e-05,1.33168023243896e-05,1.34772994892843e-05,1.36369813863185e-05,1.37958684565262e-05,1.39539801771356e-05,1.41113351283852e-05,1.42679510543203e-05,1.44238449182268e-05,1.4579032953274e-05,1.47335307088698e-05,1.48873530931685e-05,1.50405144121209e-05,1.51930284054075e-05,1.534490827956e-05,1.54961667385391e-05,1.56468160120075e-05,1.57968678815104e-05,1.5946333704754e-05,1.6095224438151e-05,1.62435506577854e-05,1.63913225789323e-05,1.65385500742553e-05,1.66852426907927e-05,1.68314096658301e-05,1.69770599417514e-05,1.7122202179948e-05,1.72668447738597e-05,1.74109958612161e-05,1.75546633355369e-05,1.76978548569482e-05,1.7840577862364e-05,1.79828395750803e-05,1.81246470138224e-05,1.82660070012847e-05,1.84069261721991e-05,1.85474109809628e-05,1.86874677088556e-05,1.88271024708758e-05,1.89663212222172e-05,1.91051297644127e-05,1.92435337511648e-05,1.93815386938826e-05,1.95191499669447e-05,1.96563728127038e-05,1.97932123462495e-05,1.99296735599434e-05
120000,3.65297637472395e-06,1.60656883359881e-06,2.11715497648782e-06,2.56976444401357e-06,2.97855853745304e-06,3.35406336550323e-06,3.70345067759602e-06,4.03177939238758e-06,4.3427476530641e-06,4.63914223794736e-06,4.92311721146362e-06,5.19637356904726e-06,5.46027917863978e-06,5.71595134082576e-06,5.96431514412021e-06,6.20614567654182e-06,6.44209918574592e-06,6.67273649755674e-06,6.89854089945921e-06,7.11993199377264e-06,7.33727656766277e-06,7.55089722216959e-06,7.76107929504874e-06,7.96807646862922e-06,8.17211535280696e-06,8.37339926105117e-06,8.57211134495024e-06,8.76841721440094e-06,8.96246714200828e-06,9.15439792883751e-06,9.34433449240795e-06,9.53239122537427e-06,9.71867316372716e-06,9.86424773360167e-06,9.98987727092019e-06,1.01152157267553e-05,1.02590361392762e-05,1.0439439516408e-05,1.06183501289837e-05,1.07958325967687e-05,1.09719463709702e-05,1.11467463129507e-05,1.1320283192665e-05,1.1492604119795e-05,1.16637529181957e-05,1.18337704523804e-05,1.20026949132541e-05,1.21705620690804e-05,1.23374054866687e-05,1.25032567269594e-05,1.26681455185164e-05,1.28320999118895e-05,1.2995146417356e-05,1.31573101281747e-05,1.33186148311733e-05,1.34790831062256e-05,1.36387364159585e-05,1.37975951868404e-05,1.39556788826484e-05,1.41130060711769e-05,1.42695944849397e-05,1.44254610765181e-05,1.45806220691288e-05,1.47350930029112e-05,1.48888887773752e-05,1.50420236903962e-05,1.51945114741003e-05,1.53463653279419e-05,1.54975979492418e-05,1.56482215614242e-05,1.57982479401657e-05,1.59476884376442e-05,1.60965540050581e-05,1.6244855213567e-05,1.63926022737895e-05,1.65398050539814e-05,1.6686473097003e-05,1.68326156361756e-05,1.69782416101176e-05,1.71233596766392e-05,1.72679782257714e-05,1.74121053919957e-05,1.75557490657331e-05,1.76989169041513e-05,1.78416163413371e-05,1.79838545978818e-05,1.81256386899212e-05,1.82669754376686e-05,1.8407871473476e-05,1.8548333249456e-05,1.86883670446944e-05,1.88279789720796e-05,1.89671749847757e-05,1.91059608823614e-05,1.92443423166562e-05,1.93823247972535e-05,1.95199136967804e-05,1.96571142558985e-05,1.97939315880634e-05,1.99303706840575e-05
140000,3.67225220543332e-06,1.63530881790176e-06,2.1346575863715e-06,2.58281174428712e-06,2.98903181542322e-06,3.36285368099329e-06,3.71106227739321e-06,4.03852598535058e-06,4.3488368216847e-06,4.64471760819991e-06,4.92828163615611e-06,5.2012027680712e-06,5.46483018789279e-06,5.72026796335122e-06,5.96843158651603e-06,6.21008904366245e-06,6.44589123358672e-06,6.67639489071124e-06,6.90208012973228e-06,7.12336406215844e-06,7.34061149798577e-06,7.55414345298364e-06,7.76424398217646e-06,7.97116572122421e-06,8.1751344193541e-06,8.37635267724311e-06,8.57500305223199e-06,8.77125065573226e-06,8.96524533977537e-06,9.15712354866378e-06,9.3470098957413e-06,9.5350185130776e-06,9.72125421240931e-06,9.86678422620885e-06,9.99237072185871e-06,1.01176675039286e-05,1.02614474828486e-05,1.04418115539014e-05,1.06206838889377e-05,1.0798129020292e-05,1.09742063217047e-05,1.11489705856942e-05,1.13224725208585e-05,1.14947591820439e-05,1.16658743439667e-05,1.18358588269924e-05,1.20047507822632e-05,1.2172585942142e-05,1.23393978409486e-05,1.25052180101535e-05,1.26700761515307e-05,1.28340002912233e-05,1.2997016917227e-05,1.31591511024175e-05,1.33204266149389e-05,1.34808660175059e-05,1.36404907569569e-05,1.37993212452062e-05,1.39573769325901e-05,1.41146763744694e-05,1.42712372918353e-05,1.44270766265739e-05,1.45822105919577e-05,1.4736654718866e-05,1.48904238981716e-05,1.50435324196824e-05,1.51959940079772e-05,1.53478218554399e-05,1.54990286527576e-05,1.56496266171228e-05,1.57996275183495e-05,1.59490427030932e-05,1.60978831173435e-05,1.62461593273411e-05,1.63938815390537e-05,1.65410596163338e-05,1.66877030978689e-05,1.68338212130209e-05,1.6979422896647e-05,1.71245168029809e-05,1.72691113186492e-05,1.74132145748891e-05,1.75568344590272e-05,1.76999786252767e-05,1.78426545049009e-05,1.79848693157902e-05,1.81266300714946e-05,1.82679435897493e-05,1.84088165005301e-05,1.85492552536685e-05,1.8689266126059e-05,1.88288552284833e-05,1.8968028512079e-05,1.91067917744732e-05,1.92451506656053e-05,1.9383110693256e-05,1.95206772283034e-05,1.96578555097203e-05,1.97946506493314e-05,1.99310676363418e-05
160000,3.6920159800502e-06,1.6658972606042e-06,2.15235483715381e-06,2.5958950014373e-06,2.99950744114717e-06,3.3716381206641e-06,3.71866646971852e-06,4.04526552590031e-06,4.35491975418131e-06,4.65028757857934e-06,4.93344139138917e-06,5.20602790089887e-06,5.46937761872042e-06,5.72458139942781e-06,5.97254515792897e-06,6.21402979515236e-06,6.4496808742099e-06,6.68005104843887e-06,6.90561726773169e-06,7.12679415893871e-06,7.34394455962474e-06,7.5573879039447e-06,7.7674069670219e-06,7.97425334004695e-06,8.17815191329557e-06,8.37930457599967e-06,8.57789329231444e-06,8.77408267600768e-06,8.96802215920755e-06,9.1598478299903e-06,9.34968399795602e-06,9.53764453493869e-06,9.72383402870494e-06,9.86931951814181e-06,9.99486300262736e-06,1.01201181405328e-05,1.0263857713697e-05,1.04441825057993e-05,1.06230165895179e-05,1.0800424409835e-05,1.09764652630904e-05,1.11511938730158e-05,1.13246608869016e-05,1.14969133048015e-05,1.16679948523304e-05,1.1837946305739e-05,1.20068057764359e-05,1.21746089609093e-05,1.23413893610128e-05,1.25071784787682e-05,1.26720059891784e-05,1.28358998939975e-05,1.29988866589559e-05,1.31609913365607e-05,1.33222376762859e-05,1.34826482235248e-05,1.36422444096884e-05,1.38010466319749e-05,1.39590743272905e-05,1.4116346038572e-05,1.42728794752977e-05,1.4428691568667e-05,1.4583798522017e-05,1.47382158569747e-05,1.48919584557839e-05,1.5045040600192e-05,1.51974760072377e-05,1.53492778622411e-05,1.55004588492625e-05,1.56510311792687e-05,1.58010066162171e-05,1.59503965012466e-05,1.60992117751439e-05,1.6247462999236e-05,1.63951603748446e-05,1.65423137614247e-05,1.66889326934955e-05,1.68350263964642e-05,1.69806038014313e-05,1.71256735590588e-05,1.72702440525727e-05,1.74143234099703e-05,1.75579195154879e-05,1.77010400203881e-05,1.78436923531143e-05,1.79858837288598e-05,1.81276211585923e-05,1.82689114575726e-05,1.84097612534033e-05,1.85501769936381e-05,1.86901649529834e-05,1.88297312401176e-05,1.89688818041542e-05,1.91076224407721e-05,1.92459587980331e-05,1.93838963819081e-05,1.95214405615287e-05,1.96585965741818e-05,1.97953695300631e-05,1.99317644168698e-05
180000,3.71223040929181e-06,1.69870336882116e-06,2.17025136449314e-06,2.60901397543319e-06,3.00998523231193e-06,3.38041663325421e-06,3.72626325900878e-06,4.05199803660664e-06,4.36099647642213e-06,4.65585217305754e-06,4.93859649782349e-06,5.21084898485669e-06,5.47392148553826e-06,5.72889166106885e-06,5.97665586843674e-06,6.21796793954321e-06,6.45346811491308e-06,6.68370497704836e-06,6.90915231896837e-06,7.13022228897531e-06,7.34727575690847e-06,7.56063057893938e-06,7.77056825310118e-06,7.9773393282999e-06,8.18116783756572e-06,8.38225496002384e-06,8.58078206769908e-06,8.77691327755176e-06,8.97079760247276e-06,9.16257077484535e-06,9.35235680095501e-06,9.54026929274722e-06,9.72641261430093e-06,9.87185361114863e-06,9.99735411485377e-06,1.01225676375757e-05,1.02662668335119e-05,1.04465523736441e-05,1.06253482319449e-05,1.08027187665597e-05,1.09787231962347e-05,1.11534161759717e-05,1.13268482918026e-05,1.14990664890307e-05,1.1670114444207e-05,1.18400328895002e-05,1.2008859896614e-05,1.21766311261881e-05,1.2343380047633e-05,1.25091381335426e-05,1.26739350321678e-05,1.28377987206822e-05,1.30007556429761e-05,1.3162830831004e-05,1.33240480155836e-05,1.34844297251498e-05,1.36439973749996e-05,1.38027713479722e-05,1.39607710675544e-05,1.41180150642688e-05,1.42745210360901e-05,1.44303059035402e-05,1.45853858600291e-05,1.47397764179397e-05,1.48934924508944e-05,1.50465482325877e-05,1.51989574725253e-05,1.53507333489702e-05,1.55018885393623e-05,1.56524352484493e-05,1.58023852343379e-05,1.59517498326562e-05,1.61005399789936e-05,1.62487662297687e-05,1.6396438781663e-05,1.65435674897384e-05,1.66901618843509e-05,1.68362311869578e-05,1.69817843249077e-05,1.71268299452947e-05,1.72713764279492e-05,1.74154318976323e-05,1.75590042354941e-05,1.77021010898505e-05,1.78447298863289e-05,1.7986897837429e-05,1.81286119515398e-05,1.82698790414512e-05,1.84107057323959e-05,1.85510984696531e-05,1.86910635257443e-05,1.88306070072474e-05,1.89697348612551e-05,1.91084528815007e-05,1.92467667141716e-05,1.93846818634312e-05,1.95222036966673e-05,1.96593374494837e-05,1.97960882304496e-05,1.99324610256238e-05
200000,3.7328616144805e-06,1.73422573590843e-06,2.18835202975929e-06,2.62216843055367e-06,3.02046501027559e-06,3.38918916935701e-06,3.73385265037333e-06,4.05872354017756e-06,4.36706701420923e-06,4.66141141547873e-06,4.94374697598706e-06,5.21566603715277e-06,5.47846180266259e-06,5.73319876020658e-06,5.98076372805143e-06,6.22190348531368e-06,6.45725296295097e-06,6.68735668281352e-06,6.91268528892466e-06,7.13364845710651e-06,7.35060509414616e-06,7.5638714818379e-06,7.77372784391654e-06,7.98042368917378e-06,8.18418219508888e-06,8.38520383200996e-06,8.58366938087994e-06,8.77974246268255e-06,8.97357167173323e-06,9.16529238525218e-06,9.35502830663677e-06,9.54289278828897e-06,9.72898997088066e-06,9.87438650681923e-06,9.99984406004212e-06,1.01250159966528e-05,1.02686748431188e-05,1.04489211583251e-05,1.06276788177256e-05,1.08050120916265e-05,1.09809801222437e-05,1.1155637495617e-05,1.13290347365684e-05,1.15012187356935e-05,1.16722331205159e-05,1.18421185791551e-05,1.20109131436388e-05,1.21786524387836e-05,1.23453699015802e-05,1.25110969749804e-05,1.26758632809544e-05,1.2839696772316e-05,1.30026238703117e-05,1.31646695867557e-05,1.33258576338228e-05,1.34862105228271e-05,1.36457496533127e-05,1.38044953935978e-05,1.39624671537602e-05,1.4119683451918e-05,1.4276161974552e-05,1.44319196315152e-05,1.4586972606299e-05,1.47413364020502e-05,1.48950258837775e-05,1.50480553171298e-05,1.52004384040868e-05,1.53521883158612e-05,1.55033177232792e-05,1.56538388248752e-05,1.58037633729115e-05,1.59531026975114e-05,1.6101867729072e-05,1.62500690191096e-05,1.639771675967e-05,1.65448208014275e-05,1.66913906705798e-05,1.68374355846387e-05,1.69829644672055e-05,1.71279859618111e-05,1.72725084448941e-05,1.7416540037984e-05,1.75600886191485e-05,1.77031618337605e-05,1.78457671046355e-05,1.79879116415831e-05,1.81296024504172e-05,1.82708463414601e-05,1.8411649937578e-05,1.85520196817789e-05,1.86919618444025e-05,1.88314825299292e-05,1.8970587683434e-05,1.91092830967073e-05,1.92475744140649e-05,1.93854671378656e-05,1.95229666337561e-05,1.96600781356593e-05,1.97968067505206e-05,1.99331574628294e-05
