0,1.68,3.36,5.04,6.72,8.4,10.08,11.76,13.44,15.12,16.8,18.48,20.16,21.84,23.52,25.2,26.88,28.56,30.24,31.92,33.6,35.28,36.96,38.64,40.32,42,43.68,45.36,47.04,48.72,50.4,52.08,53.76,55.44,57.12,58.8,60.48,62.16,63.84,65.52,67.2,68.88,70.56,72.24,73.92,75.6,77.28,78.96,80.64,82.32,84,85.68,87.36,89.04,90.72,92.4,94.08,95.76,97.44,99.12,100.8,102.48,104.16,105.84,107.52,109.2,110.88,112.56,114.24,115.92,117.6,119.28,120.96,122.64,124.32,126,127.68,129.36,131.04,132.72,134.4,136.08,137.76,139.44,141.12,142.8,144.48,146.16,147.84,149.52,151.2,152.88,154.56,156.24,157.92,159.6,161.28,162.96,164.64,166.32,168
3,9893.19170379511,18682.9476910359,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,24047.070345508,78881.7090405661,148033.72405608,223267.506609363,304821.314094045,392932.058005165,487835.569921559,589766.974352717,698961.158629268,815653.327121286,940079.624191764,1072477.80746757,1213087.95026901,1362153.14941465,1519920.21213888,1686640.29355613,1862569.45400137
6,20485.6789779355,40084.7985519006,58823.9708772642,76727.7725354544,93819.173013484,110119.946012161,125651.058093052,140433.029592201,154486.263231228,167831.33643719,180489.254033712,192481.65867813,203830.997182665,214560.641660315,224694.9652659,234259.373146126,243280.290055529,251785.106923153,259802.089452832,267360.25259302,274489.205405551,281218.971482249,287579.79059071,293601.907663622,299315.355569167,304749.738304395,309934.021332413,314896.335733297,319663.802655973,324262.384244779,328716.76677356,333050.281158295,337284.865345528,341441.072299854,345538.12645359,349594.030551545,353625.723841738,357649.291548183,361680.224535158,365733.7270545,369825.069479645,373969.981992915,378185.084325793,382488.345873985,386899.569836613,391440.894476305,396137.30417634,401017.142691328,406112.620855574,411460.31103121,417101.620746414,423083.238289268,429457.543478936,436282.977423596,443624.365782339,451553.190861941,460147.808782885,469493.608924705,479683.11388955,490816.019285305,502999.173705374,516346.500351432,530978.862788417,547023.878318945,564615.683399699,583894.656378894,605007.10359739,628104.915553871,653345.200376544,680889.90226184,710905.412828926,743562.183494031,779034.346989419,817499.356039447,859137.646963664,904132.33560952,952668.952531876,1004935.22374174,1061120.90265251,1121417.65806952,1186019.02221016,1255120.40181997,1328919.15447846,1407614.73118014,1491408.88524612,1580505.94658156,1675113.15925941,1775441.07939251,1881704.02926679,1994120.60276004,2112914.21617225,2238313.6977561,2370553.9084662,2509876.38575166,2656530.00160291,2810771.6255363,2972866.7827601,3143090.29741766,3321726.91054479,3509071.86221199
9,31047.8748355491,61390.1869033214,91047.1308336758,120038.087915615,148381.860810533,176096.899327866,203201.513983488,229714.07433486,255653.189415108,281037.867965601,305887.656586743,330222.754382176,354064.10315421,377433.452709478,400353.401344295,422847.412089561,444939.805795834,466655.732620728,488021.123933979,509062.62707135,529807.525738854,550283.649185921,570519.273523667,590543.01875662,610383.745218944,630070.453156247,649632.189169811,669097.963141452,688496.679085351,707857.083131007,727207.731533082,746576.981234929,765993.005090037,785483.833377292,805077.422741188,824801.753156503,844684.952969178,864755.451512018,885042.158246409,905574.666850567,926383.48217165,947500.267493449,968958.109152909,990791.795175848,1013038.10430233,1035736.10154131,1058927.43623722,1082656.63855089,1106971.41025606,1131922.90582966,1157565.99996857,1183959.53789406,1211166.56510292,1239254.53358649,1268295.48195696,1298366.1873876,1329548.28778033,1361928.37311086,1395598.04545821,1430653.94779178,1467197.76215459,1505336.17843525,1545180.83545492,1586848.23659788,1630459.64267835,1676140.94515281,1724022.52315016,1774239.08809532,1826929.519941,1882236.69919406,1940307.33902383,2001291.82177102,2065344.04413504,2132621.27520867,2203284.03135225,2277495.97166019,2355423.81747379,2437237.29904224,2523109.13203355,2613215.02615612,2707733.72767614,2806847.09711379,2910740.22287965,3019601.57107899,3133623.17117391,3253000.83665839,3377934.41937634,3508628.09560464,3645290.6815377,3788135.97535311,3937383.12261464,4093257.00138312,4255988.62306161,4425815.54470141,4602982.28824222,4787740.76195435,4980350.67919389,5181079.96947345,5390205.1767902,5608011.84013855
12,41611.049506832,82701.8219062781,123289.076401785,163389.380242165,203019.254153791,242195.312831162,280934.39841134,319253.70503471,357170.892806845,394704.189720123,431872.480364617,468695.380550628,505193.29727449,541387.473779176,577300.019785551,612953.927292794,648373.072661062,683582.205990055,718606.929087563,753473.663577018,788209.610917245,822842.706296639,857401.568513819,891915.448064476,926414.175717176,960928.113877893,995488.113013494,1030125.47532861,1064871.92776966,1099759.60626631,1134821.05291777,1170089.22759237,1205597.53513904,1241379.8691137,1277470.67260768,1313905.01643577,1350718.69460509,1387948.33664839,1425631.53607459,1463806.9938714,1502514.67569572,1541795.98111392,1581693.92301134,1622253.31508247,1663520.96514599,1705545.8719037,1748379.42268343,1792075.58967358,1836691.12217257,1882285.73243914,1928922.27283849,1976666.90213188,2025589.23895133,2075762.50073181,2127263.62663717,2180173.38330742,2234576.45256863,2290561.50057636,2348221.22820402,2407652.40283096,2468955.87202699,2532236.55996319,2597603.44769716,2665169.53878009,2735051.81190636,2807371.16257051,2882252.33590697,2959823.85306088,3040217.93357264,3123570.41635051,3210020.68185532,3299711.57812786,3392789.35325265,3489403.59677393,3589707.19246133,3693856.28466626,3802010.26031929,3914331.74839594,4030986.63842794,4152144.11936263,4277976.73977987,4408660.49016748,4544374.90763785,4685303.20314447,4831632.4109326,4983553.55963727,5141261.86412882,5304956.93690491,5474843.01754289,5651129.21845968,5834029.78498212,6023764.36751061,6220558.30336541,6424642.90573956,6636255.75704611,6855641.00384068,7083049.6504239,7318739.8481813,7562977.17769984,7816034.92071006
15,52173.1844466421,104010.412744637,155526.47590565,206736.356478346,257655.32761226,308299.049206155,358683.659722572,408825.862372261,458743.004518456,508453.149318848,557975.13880934,607328.647834752,656534.228443631,705613.344583196,754588.397151815,803482.739686115,852320.685173403,901127.504683356,949929.418701967,998753.582221579,1047628.06479025,1096581.82684855,1145644.69377951,1194847.3291665,1244221.20879136,1293798.59691249,1343612.52633744,1393696.78374859,1444085.90165452,1494815.15822509,1545920.58612735,1597438.99131523,1649407.98254145,1701866.01215897,1754852.42856572,1808407.54042449,1862572.69256379,1917390.35324066,1972904.21222589,2029159.28896213,2086202.04984791,2144080.53352195,2202844.48286382,2262545.48229349,2323237.0988456,2384975.02541666,2447817.22453652,2511824.0709996,2577058.49170798,2643586.10112598,2711475.33082386,2780797.55169585,2851627.18757113,2924041.81909525,2998122.27693845,3073952.72358527,3151620.72317079,3231217.2990512,3312836.97902341,3396577.82833907,3482541.470885,3570833.09912401,3661561.47360062,3754838.91301384,3850781.27603891,3949507.93623982,4051141.75155156,4155809.02992278,4263639.49279517,4374766.23815307,4489325.70490577,4607457.64036483,4729305.0725503,4855014.28900325,4984734.82369921,5118619.45354867,5256824.20584046,5399508.37783118,5546834.56951467,5698968.7304195,5856080.22108527,6018341.88966112,6185930.1638567,6359025.15825987,6537810.79681898,6722474.95007489,6913209.58652061,7110210.93726835,7313679.67301637,7523821.09213417,7740845.31852602,7964967.50779092,8196408.06007347,8435392.83789606,8682153.38717763,8936927.15958026,9199957.73428034,9471495.03723653,9751795.55602168,10041122.548299
18,62733.120006058,125310.906449491,187747.128366223,250056.006680331,312252.286368893,374351.306836977,436369.069473534,498322.301447643,560228.514910956,622106.060894131,683974.177320326,745853.03070466,807763.751262209,869728.461305527,931770.296972737,993913.423485804,1056183.0442925,1118605.40459174,1181207.7898776,1244018.52025943,1307066.94142198,1370383.41317803,1433999.29663453,1497946.94104119,1562259.67141568,1626971.77804284,1692118.50892501,1757736.0662188,1823861.60762963,1890533.25365132,1957790.10143574,2025672.24595778,2094220.80900816,2163477.9764012,2233487.04363157,2304292.4700548,2375939.94150498,2448476.44110274,2521950.32784986,2596411.42245795,2671911.0997194,2748502.38660267,2826240.06514341,2905180.7791098,2985383.14334667,3066907.85465058,3149817.80299695,3234178.18193198,3320056.59695659,3407523.17076599,3496650.64426702,3587514.472374,3680192.91368134,3774767.11322638,3871321.17768513,3969942.24248591,4070720.53047789,4173749.40195005,4279125.39595935,4386948.26309075,4497320.9899338,4610349.81571798,4726144.24169889,4844817.0340271,4966484.22095874,5091265.08537978,5219282.15371204,5350661.18234729,5485531.14281523,5624024.20692995,5766275.73317847,5912424.25561312,6062611.47648717,6216982.26383117,6375684.65510676,6538869.86799563,6706692.31928658,6879309.65271414,7056882.77647924,7239575.91104986,7427556.6476973,7620996.01807571,7820068.57500022,8024952.48442454,8235829.62846549,8452885.71917011,8676310.42257469,8906297.4924644,9143044.91311054,9386755.05013982,9637634.80857931,9895895.79702171,10161754.49677,10435432.4347488,10717156.3589129,11007158.4148388,11305676.3221589,11612953.5494828,11929239.4864473,12254789.6115545
21,73290.5110976083,146601.694443314,219946.944572025,293340.295416138,366796.475525026,440330.96216765,513960.033537051,587700.818342788,661571.342158045,735590.5699806,809778.444569271,884155.920227917,958744.991825298,1033568.71895886,1108651.2452914,1184017.81320925,1259694.77406642,1335709.59438959,1412090.85852005,1488868.26826103,1566072.64017801,1643735.90126574,1721891.08374667,1800572.31980067,1879814.83704369,1959654.95557499,2040130.0873959,2121278.73897092,2203140.51765289,2285756.14262999,2369167.46097464,2453417.46928393,2538550.34130091,2624611.46179679,2711647.46687871,2799706.29076862,2888837.21897771,2979090.94768117,3070519.6489809,3163177.04163315,3257118.46671436,3352400.96760514,3449083.37359079,3547226.38630784,3646892.66821282,3748146.93221103,3851056.03156162,3955689.04917039,4062117.38539387,4170414.84350727,4280657.71203329,4392924.84318954,4507297.72678622,4623860.55899255,4742700.30548856,4863906.7586258,4987572.58833473,5113793.386636,5242667.70573485,5374297.08980084,5508786.10065638,5646242.33771514,5786776.45262331,5930502.15916087,6077536.23905483,6227998.54444007,6382011.9977748,6539702.59007547,6701199.37837952,6866634.48337277,7036143.08813135,7209863.43892591,7387936.84901827,7570507.70634839,7757723.48596302,7949734.76797791,8146695.26179335,8348761.83720035,8556094.56292235,8768856.75303727,8987215.02161835,9211339.34582071,9441403.13752683,9677583.32354844,9920060.43426762,10169018.7004868,10424646.1581483,10687134.760479,10956680.4970187,11233483.5188997,11517748.2696629,11809683.6208233,12109503.0113348,12417424.5900525,12733671.3602487,13058471.3252084,13392057.6339111,13734668.7257944,14086548.4736008,14447946.3233145
24,83845.3596374345,167882.644376863,252125.333884305,336587.687869238,421284.789947256,506232.590811217,591447.950097092,676948.676383444,762753.564826724,848882.432006972,935356.147638754,1022196.66288858,1109427.035131,1197071.44906918,1285155.23424027,1373704.87901927,1462748.04132543,1552313.55632129,1642431.44147351,1733132.89941592,1824450.31911712,1916417.275906,2009068.53094787,2102440.03079065,2196568.90761454,2291493.48081882,2387253.26056653,2483888.95388214,2581442.47385833,2679956.95247817,2779476.75749791,2880047.51376502,2981716.12926772,3084530.82612729,3188541.17665454,3293798.1444993,3400354.13082777,3508263.0253699,3617580.2620883,3728362.87913443,3840669.58267823,3954560.8141251,4070098.82017172,4187347.72509928,4306373.60466242,4427244.5609027,4550030.79720013,4674804.69287293,4801640.8766462,4930616.29833327,5061810.29810923,5195304.67280331,5331183.73869537,5469534.39036962,5610446.15525504,5754011.24356587,5900324.59344419,6049483.91119966,6201589.70663643,6356745.32355267,6515056.96559231,6676633.71771993,6841587.56367611,7010033.39985161,7182089.04609175,7357875.25400713,7537515.71342178,7721137.05763451,7908868.86820225,8100843.67997608,8297196.98713021,8498067.25092209,8703595.9099076,8913927.3933098,9129209.1382034,9349591.61112992,9575228.33470304,9806275.91969838,10042894.1030506,10285245.7921025,10533497.1153681,10787817.479985,11048379.635943,11315359.7470868,11588937.4688,11869296.0321929,12156622.3345287,12451107.0355453,12752944.6592522,13062333.7007125,13379476.7372593,13704580.5435353,14037856.209703,14379519.2621262,14729789.7857985,15088892.5477677,15457057.1207913,15834518.0064555,16221514.7569861,16618292.0949961
27,94397.7998352635,189154.202625519,284283.109627518,379799.31079905,475718.520677559,572057.413847829,668833.659503158,766065.954646948,863774.055532447,961978.806996681,1060702.16940906,1159967.24302468,1259798.28960521,1360220.7512458,1461261.26642178,1562947.68334426,1665309.07078604,1768375.72660806,1872179.18428001,1976752.21774573,2082128.8450335,2188344.33105178,2295435.19004254,2403439.18818537,2512395.34685638,2622343.94704589,2733326.5354285,2845385.9325578,2958566.24362717,3072912.87219747,3188472.53724372,3305293.29381603,3423424.55754732,3542917.13317244,3663823.24715124,3786196.58441433,3910092.32917544,4035567.20967993,4162679.54668719,4291489.30541652,4422058.15062229,4554449.50440763,4688728.6063358,4824962.57535717,4963220.4730376,5103573.36755139,5246094.39789001,5390858.83773598,5537944.15845972,5687430.09071677,5839398.68415116,5993934.36474933,6151123.98943592,6311056.89755726,6473824.95896014,6639522.61843996,6808246.93640401,6980097.62566982,7155177.08439446,7333590.42520699,7515445.50069133,7700852.92543993,7889926.09496744,8082781.20183796,8279537.24941798,8480316.06371843,8685242.30383294,8894443.47151492,9108049.92046214,9326194.86589484,9549014.39502067,9776647.47897774,10009235.9868357,10246924.702214,10489861.3430473,10738196.5849895,10992084.0889052,11251680.5328423,11517145.6488251,11788642.2647418,12066336.3515386,12350397.0758572,12640996.8581878,12938311.4365353,13242519.9355249,13553804.9408054,13872352.5785409,14198352.5997154,14531998.4689185,14873487.4572206,15223020.7387018,15580803.4901473,15947044.9933924,16321958.7397626,16705762.5360338,17098678.6113173,17500933.7242673,17912759.2699988,18334391.3861128,18766071.057227
