0,9500,19000,28500,38000,47500,57000,66500,76000,85500,95000,104500,114000,123500,133000,142500,152000,161500,171000,180500,190000,199500,209000,218500,228000,237500,247000,256500,266000,275500,285000,294500,304000,313500,323000,332500,342000,351500,361000,370500,380000,389500,399000,408500,418000,427500,437000,446500,456000,465500,475000,484500,494000,503500,513000,522500,532000,541500,551000,560500,570000,579500,589000,598500,608000,617500,627000,636500,646000,655500,665000,674500,684000,693500,703000,712500,722000,731500,741000,750500,760000,769500,779000,788500,798000,807500,817000,826500,836000,845500,855000,864500,874000,883500,893000,902500,912000,921500,931000,940500,950000
0.31,0,0,5607.49555347215,5394.4325656162,5335.42956765131,5304.61173079207,5284.62670389991,5270.35160626053,5259.5765895883,5251.13821100462,5244.34879203753,5238.77028328412,5234.10849766741,5230.15780408663,5226.7698583716,5223.83483558761,5221.2696598043,5219.01029826583,5217.00660470879,5215.2187557633,5213.61471754231,5212.16844472788,5210.85854140664,5209.66727430931,5208.57982142296,5207.58370280298,5206.66833763591,5205.8246966884,5205.04503420328,5204.32265664378,5203.65177161077,5203.02731872141,5202.44487452743,5201.90055474986,5201.39092446696,5200.91294645489,5200.46392157517,5200.04144408152,5199.64335956708,5199.26774096483,5198.91285006791,5198.5771240692,5198.25914837052,5197.95764050976,5197.67143823663,5197.39948115266,5197.1408060588,5196.89452896687,5196.65984249838,5196.43600679607,5196.22234177556,5196.01822067221,5195.82306718803,5195.63634891486,5195.45757347241,5195.28628541679,5195.12206191694,5194.96451236913,5194.81327013642,5194.66799818713,5194.52837984905,5194.39412044532,5194.26494521534,5194.14059743641,5194.02083537075,5193.90543503553,5193.79418419156,5193.68688523436,5193.58335143801,5193.48340838782,5193.38689104631,5193.29364389568,5193.20352130509,5193.11638487858,5193.03210474927,5192.95055756424,5192.87162711929,5192.79520414571,5192.7211834657,5192.64946695882,5192.57996107262,5192.51257697987,5192.44723010317,5192.38384141667,5192.32233386201,5192.26263601445,5192.20467838361,5192.14839585447,5192.0937259718,5192.04060985957,5191.98898998211,5191.93881269753,5191.89002662196,5191.84258221145,5191.79643230681,5191.75153233367,5191.70783898824,5191.66531115223,5191.62390950664,5191.58359638664
0.62,0,0,5404.36338868515,5293.80816334356,5264.55995516226,5249.231166971,5239.22484476591,5232.04526646317,5226.6112655342,5222.34887749539,5218.91632769558,5216.09467227234,5213.73626148326,5211.73757847291,5210.02378140219,5208.53938228169,5207.24234537215,5206.10025889409,5205.08771430892,5204.18453160797,5203.37446974885,5202.64432268159,5201.98324232213,5201.38223530682,5200.83378489545,5200.33156347676,5199.87020740067,5199.44513780311,5199.05242794814,5198.68868868519,5198.3509799226,5198.03674134912,5197.74373098637,5197.46997988834,5197.21375117421,5196.97350658686,5196.74787852949,5196.53564971669,5196.3357310163,5196.14714601342,5195.96901676536,5195.80055196262,5195.64103620288,5195.4898218577,5195.34632109032,5195.20999881356,5195.08036656513,5194.95697916508,5194.83942858676,5194.72734073876,5194.62037245683,5194.51820721271,5194.42055475365,5194.32714547546,5194.23773143683,5194.15208254526,5194.06998591037,5193.99124421821,5193.91567295554,5193.84310189614,5193.77337105944,5193.70633284086,5193.64184812029,5193.57978739792,5193.52002982635,5193.46246153904,5193.40697580507,5193.353473501,5193.30186076169,5193.25204907725,5193.20395585485,5193.15750271128,5193.11261610211,5193.06922697086,5193.02726980177,5192.98668213186,5192.94740607024,5192.90938626458,5192.87257015832,5192.83690802988,5192.80235294204,5192.76886049672,5192.73638834595,5192.70489615859,5192.67434561311,5192.64470072866,5192.61592689316,5192.58799085662,5192.56086186532,5192.53450953513,5192.50890594868,5192.48402344192,5192.45983665305,5192.4363204891,5192.41345135423,5192.39120686942,5192.36956542188,5192.34850621728,5192.32800953689,5192.30805663625
0.93,0,0,5335.10809676163,5260.24708466893,5240.7967001834,5230.5952849929,5223.92155080064,5219.12590694537,5215.49291266185,5212.64169112952,5210.34487894946,5208.45654012278,5206.8781198957,5205.54045381213,5204.39350000271,5203.40013345394,5202.53222475512,5201.76807184609,5201.09066435105,5200.48648467345,5199.94465886276,5199.45634106109,5199.01426466852,5198.61240488384,5198.24572875099,5197.90999778333,5197.60161873302,5197.31752579433,5197.05508812028,5196.81203643732,5196.58640229515,5196.37647130581,5196.18074289862,5195.9978977224,5195.82677258027,5195.66633886464,5195.51568058591,5195.37398291927,5195.2405165222,5195.11462882628,5194.99573182947,5194.88329574636,5194.77684209901,5194.67593756817,5194.58018879994,5194.48923753292,5194.40275738075,5194.32045040886,5194.24204363511,5194.1672869905,5194.09595077075,5194.02782345086,5193.9627106517,5193.90043230046,5193.84082275866,5193.7837279836,5193.72900565622,5193.67652349876,5193.6261588907,5193.57779740069,5193.53133291714,5193.48666573304,5193.44370322239,5193.40235922235,5193.36255263517,5193.32420707576,5193.28725226193,5193.25162093414,5193.21725042921,5193.18408214529,5193.15206046279,5193.12113338707,5193.09125179032,5193.06236908079,5193.03444163235,5193.0074281952,5192.98128957477,5192.95598882708,5192.93149108224,5192.90776319161,5192.88477365854,5192.86249274337,5192.84089227116,5192.8199453149,5192.79962645072,5192.77991126289,5192.76077693583,5192.74220140913,5192.72416366091,5192.70664392799,5192.68962318587,5192.67308327431,5192.65700694857,5192.64137773682,5192.62617976473,5192.61139810113,5192.59701832306,5192.58302654367,5192.56940976042,5192.55615523313
1.24,0,0,5300.08129319457,5243.45992926298,5228.88904435563,5221.24461791093,5216.23827228999,5212.63807129602,5209.90944991394,5207.76741810642,5206.04163533502,5204.62266162131,5203.43653711917,5202.43133043701,5201.56945389288,5200.8230142483,5200.1708738038,5199.59672266035,5199.08777467776,5198.63386890393,5198.22683054771,5197.86001035952,5197.5279447228,5197.22610558803,5196.95070855219,5196.69856729449,5196.46698061142,5196.25364452431,5196.0565808936,5195.87408431349,5195.70467453176,5195.54706279615,5195.40012188255,5195.26285966906,5195.13440275362,5195.01397685477,5194.90089463028,5194.7945432119,5194.69437468448,5194.59989843566,5194.51067234542,5194.42629912254,5194.3464190368,5194.27070605646,5194.19886475629,5194.13062598951,5194.0657450443,5194.00399740522,5193.94517834399,5193.8890999757,5193.83558960666,5193.78448856332,5193.73565063529,5193.68894071685,5193.64423425266,5193.60141550328,5193.56037784389,5193.52102166104,5193.48325493633,5193.44699203182,5193.41215256843,5193.37866203933,5193.34645135263,5193.31545505067,5193.28561266327,5193.25686688597,5193.22916431601,5193.20245520196,5193.17669231981,5193.15183159873,5193.12783115404,5193.10465200446,5193.08225711982,5193.06061188016,5193.03968344127,5193.01944066546,5192.99985417648,5192.98089636752,5192.96254083692,5192.94476283829,5192.92753886455,5192.91084644159,5192.89466443318,5192.87897258402,5192.86375178218,5192.84898394335,5192.83465165855,5192.82073847478,5192.80722872036,5192.79410746034,5192.78136038655,5192.76897393768,5192.75693515141,5192.74523168746,5192.73385159088,5192.72278367211,5192.71201710902,5192.70154155143,5192.69134706214,5192.68142429377
1.55,0,0,5278.92160640054,5233.38506244993,5221.73613285826,5215.6237657724,5211.61819045447,5208.73636831053,5206.55160984944,5204.83624615361,5203.45409368233,5202.31760848578,5201.36759919206,5200.56249292776,5199.87219278571,5199.27436218814,5198.7520698217,5198.29225066413,5197.88466369097,5197.5211690589,5197.19521718814,5196.90148197962,5196.63558569686,5196.39390134526,5196.17339658914,5195.9715193903,5195.78610556253,5195.61530915103,5195.4575453584,5195.31144835058,5195.17583240877,5195.04966544457,5194.93204333152,5194.82217270769,5194.71935296911,5194.6229644295,5194.53245610396,5194.44733777721,5194.36717014487,5194.29156031569,5194.22015452927,5194.15263387389,5194.0887105935,5194.02812403315,5193.97063698768,5193.91603428425,5193.86411948428,5193.81471346496,5193.76765169851,5193.72278391879,5193.67997205426,5193.63908870106,5193.60001700375,5193.56264873425,5193.52688401448,5193.49263052355,5193.45980245949,5193.42832028626,5193.3981105332,5193.36910399105,5193.34123697894,5193.31444967911,5193.28868654635,5193.26389530447,5193.24002746361,5193.21703729198,5193.19488222558,5193.17352202174,5193.1529189907,5193.13303782127,5193.11384521322,5193.09530982259,5193.07740201639,5193.06009403231,5193.04335949944,5193.02717368784,5193.01151304093,5192.99635538086,5192.98167972724,5192.96746608939,5192.95369569211,5192.94035060027,5192.92741382804,5192.91486932886,5192.90270165148,5192.89089632231,5192.87943948612,5192.86831795604,5192.85751910446,5192.84703110871,5192.83684242492,5192.82694223261,5192.81732012428,5192.80796627441,5192.79887111747,5192.79002566384,5192.78142130534,5192.77304963939,5192.76490288274,5192.75697338039
1.86,0,0,5264.75142450344,5226.66729363947,5216.96405982368,5211.87217814184,5208.53392223135,5206.13148046325,5204.30981452953,5202.87937949353,5201.72673771797,5200.77893970703,5199.98664831751,5199.31520390223,5198.73950997657,5198.24093967741,5197.80537379876,5197.42191426399,5197.08202072298,5196.77890236498,5196.50709796184,5196.26216312407,5196.04044797205,5195.83892581449,5195.6550683109,5195.48674585267,5195.33215421142,5195.18975266668,5195.05822076711,5194.93641814526,5194.8233560397,5194.71817352063,5194.62011675848,5194.52852404475,5194.44281100362,5194.36246082147,5194.28701393806,5194.21606120146,5194.1492368595,5194.08621278927,5194.02669388423,5193.97041473719,5193.91713492877,5193.86663703667,5193.81872350395,5193.77321476138,5193.72994718021,5193.68877101641,5193.64954932131,5193.61215684204,5193.57647831757,5193.54240767301,5193.50984711025,5193.47870682654,5193.44890320784,5193.42035953111,5193.39300390277,5193.36677062849,5193.34159767642,5193.31742779954,5193.29420790933,5193.27188799053,5193.25042175979,5193.22976577381,5193.20987935195,5193.19072457402,5193.17226582667,5193.15446958324,5193.13730455951,5193.12074114851,5193.10475164478,5193.08930981988,5193.07439124604,5193.05997249876,5193.04603175569,5193.03254832017,5193.01950251248,5193.00687601211,5192.99465113881,5192.98281136774,5192.97134092566,5192.96022501188,5192.94944933243,5192.93900053403,5192.92886583245,5192.91903309944,5192.90949076809,5192.90022781508,5192.89123386178,5192.88249883867,5192.87401329871,5192.86576816368,5192.85775474421,5192.84996485641,5192.8423905413,5192.83502428302,5192.82785890064,5192.82088749002,5192.81410343758,5192.8075004495
2.17,0,0,5254.59740143639,5221.86827495218,5213.55373622501,5209.19034230032,5206.32881095716,5204.26901145024,5202.70694953217,5201.4802703366,5200.49177260918,5199.67892876316,5198.99944382096,5198.42359966547,5197.92987619368,5197.50229868362,5197.12875857316,5196.79990988652,5196.50842647312,5196.24848541234,5196.01540094471,5195.80536189235,5195.61523722998,5195.4424315471,5195.28477593081,5195.14044396298,5195.00788750446,5194.88578609182,5194.77300620295,5194.66856991897,5194.57162959813,5194.48144679554,5194.39737498408,5194.31884606282,5194.24535958107,5194.17647168114,5194.11178861553,5194.05095956196,5193.99367048872,5193.93964016522,5193.88861561873,5193.84036890657,5193.79469409532,5193.7514047369,5193.71033138672,5193.67131997298,5193.63423019473,5193.59893354983,5193.56531297688,5193.53326067549,5193.50267789225,5193.47347363492,5193.44556423869,5193.41887245032,5193.39332683057,5193.36886131046,5193.34541452128,5193.32292977423,5193.30135421854,5193.28063865859,5193.26073742052,5193.24160785535,5193.22321017134,5193.20550699251,5193.18846376276,5193.17204758004,5193.15622816813,5193.14097676945,5193.12626636794,5193.1120717621,5193.09836914827,5193.08513609915,5193.07235145364,5193.05999541887,5193.04804907459,5193.03649472913,5193.02531561875,5193.01449580233,5193.00402037627,5192.99387500122,5192.98404626315,5192.97452136159,5192.96528817319,5192.95633511004,5192.94765133193,5192.93922633121,5192.93105028157,5192.92311374113,5192.91540766113,5192.90792361543,5192.90065339744,5192.89358919291,5192.88672363277,5192.88004967083,5192.87356047572,5192.8672496081,5192.86111086847,5192.85513840476,5192.84932653263,5192.84366981145
2.48,0,0,5246.96362855368,5218.26865596132,5210.99506519842,5207.17780060423,5204.67385066014,5202.87115438417,5201.50393426448,5200.43020143868,5199.56492498355,5198.85339493912,5198.25859710927,5197.75452313605,5197.32233679325,5196.94805484229,5196.62107739227,5196.33322383702,5196.07808015514,5195.85054885526,5195.64652816883,5195.46268187731,5195.29626845806,5195.14501613369,5195.00702568088,5194.88069847253,5194.76467943771,5194.65781238279,5194.55910486189,5194.46770101569,5194.38285876716,5194.30393138875,5194.23035315069,5194.16162688833,5194.09731408688,5194.0370267635,5193.98041972821,5193.92718603123,5193.87705088006,5193.82976795168,5193.78511601939,5193.74289526395,5193.70292569931,5193.66504399183,5193.62910177053,5193.59496423414,5193.56250843073,5193.53162225456,5193.50220281462,5193.47415602923,5193.44739530092,5193.42184114405,5193.39742021231,5193.37406491541,5193.35171264823,5193.33030559443,5193.3097902225,5193.29011675788,5193.27123900427,5193.25311381198,5193.23570129638,5193.21896410499,5193.20286738153,5193.18737845388,5193.17246703837,5193.15810446056,5193.14426399864,5193.13092063143,5193.11805069567,5193.10563218554,5193.09364414279,5193.08206701371,5193.07088233092,5193.06007258723,5193.04962146453,5193.03951332006,5193.02973356671,5193.02026821101,5193.01110416696,5193.00222892129,5192.99363080555,5192.98529851004,5192.9772214994,5192.96938961278,5192.96179331267,5192.95442349016,5192.94727148072,5192.94032902958,5192.9335882652,5192.92704176158,5192.92068233206,5192.91450319049,5192.90849786146,5192.90266014405,5192.8969841193,5192.89146412456,5192.88609473413,5192.88087082759,5192.87578740614,5192.87083974906
2.79,0,0,5241.01522750759,5215.46873563076,5209.00443748125,5205.61179978424,5203.38599003532,5201.78333721216,5200.56774332301,5199.61304512259,5198.84367454707,5198.21100144493,5197.68212061425,5197.23390958113,5196.84962002095,5196.51682024563,5196.22608429813,5195.97013714769,5195.74327675029,5195.54096945641,5195.35956834736,5195.19610644154,5195.04814575548,5194.91366643308,5194.79097956237,5194.67866349117,5194.57551313971,5194.48050058744,5194.39274312717,5194.31148013508,5194.23605113247,5194.16588155025,5194.10046813101,5194.03936873718,5193.98219352559,5193.92859750258,5193.87827363847,5193.83094918402,5193.78637960117,5193.74434602438,5193.70465152551,5193.66711869055,5193.63158737177,5193.59791215469,5193.56596145372,5193.535615243,5193.50676417673,5193.47930860399,5193.45315705692,5193.42822587484,5193.40443808316,5193.38172292559,5193.36001526812,5193.3392549922,5193.31938644607,5193.30035830175,5193.28212278179,5193.26463565571,5193.24785599578,5193.23174542316,5193.21626837628,5193.20139167865,5193.18708436694,5193.17331736653,5193.16006370878,5193.14729807015,5193.13499647324,5193.12313682135,5193.11169809368,5193.10066055726,5193.09000579671,5193.07971626017,5193.06977558147,5193.06016826552,5193.05087968874,5193.04189598147,5193.03320420773,5193.02479190593,5193.01664744754,5193.00875975429,5193.00111835907,5192.99371329429,5192.98653511905,5192.9795748356,5192.97282399733,5192.96627444603,5192.95991849589,5192.95374883207,5192.94775846574,5192.94194075321,5192.93628934348,5192.93079820312,5192.92546152331,5192.92027385308,5192.91522987499,5192.91032459256,5192.90555320459,5192.9009111078,5192.89639389709,5192.89199736195
3.1,0,0,5236.24943811415,5213.22865888925,5207.41158872186,5204.35856411328,5202.35528031531,5200.91270920721,5199.81846684786,5198.959045864,5198.26644226352,5197.69689056739,5197.22077419602,5196.81727954252,5196.4713301246,5196.17173449375,5195.91000736686,5195.67959996469,5195.4753779899,5195.29326022694,5195.12996374794,5194.98281685561,5194.84962535623,5194.7285701216,5194.61813127142,5194.51702858473,5194.42417736307,5194.33865169786,5194.25965771332,5194.18650994343,5194.118614075,5194.05545301808,5193.99657319666,5193.9415771144,5193.89011353041,5193.84187172105,5193.79657563822,5193.75397949731,5193.71386332953,5193.67602987768,5193.64030215804,5193.60652025696,5193.57453996792,5193.54423052872,5193.51547336392,5193.48816057033,5193.46219364437,5193.43748271164,5193.41394568299,5193.39150707288,5193.37009770857,5193.34965379262,5193.33011682193,5193.31143255123,5193.29355099479,5193.27642580203,5193.26001410577,5193.24427608272,5193.2291747815,5193.2146757541,5193.20074700526,5193.18735852956,5193.17448253419,5193.16209294487,5193.15016540594,5193.13867704802,5193.1276064914,5193.11693356778,5193.10663954422,5193.09670662155,5193.08711824313,5193.0778585719,5193.06891284624,5193.06026721473,5193.05190840118,5193.04382409805,5193.03600243449,5193.02843235084,5193.02110333765,5193.01400542705,5193.00712916833,5193.00046560161,5192.99400624705,5192.98774302038,5192.98166827007,5192.97577468847,5192.97005536221,5192.96450368625,5192.95911337075,5192.95387844902,5192.9487931712,5192.94385215519,5192.93905018596,5192.93438226573,5192.92984369914,5192.92542997581,5192.92113672189,5192.91695982625,5192.91289533446,5192.90893944595
