0,349.5,699,1048.5,1398,1747.5,2097,2446.5,2796,3145.5,3495,3844.5,4194,4543.5,4893,5242.5,5592,5941.5,6291,6640.5,6990,7339.5,7689,8038.5,8388,8737.5,9087,9436.5,9786,10135.5,10485,10834.5,11184,11533.5,11883,12232.5,12582,12931.5,13281,13630.5,13980,14329.5,14679,15028.5,15378,15727.5,16077,16426.5,16776,17125.5,17475,17824.5,18174,18523.5,18873,19222.5,19572,19921.5,20271,20620.5,20970,21319.5,21669,22018.5,22368,22717.5,23067,23416.5,23766,24115.5,24465,24814.5,25164,25513.5,25863,26212.5,26562,26911.5,27261,27610.5,27960,28309.5,28659,29008.5,29358,29707.5,30057,30406.5,30756,31105.5,31455,31804.5,32154,32503.5,32853,33202.5,33552,33901.5,34251,34600.5,34950
20000,1.00075980039722,1.00139840421832,1.00273398501143,1.00644229043534,1.02105532749177,1.12417359697193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87496012935731,1.84518047353447,1.82037277326215,1.79954963354282,1.78193992480532,1.76694277130624,1.75408920229712,1.74301135403562,1.73341845852339,1.72507851040555,1.71780444524916,1.71144378062802,1.70587086017597,1.70098103301342,1.69668626617254,1.69291181801614,1.68959369897401,1.68667671844814,1.68411296976737,1.68186064380101,1.67988309020465,1.67814806612826,1.67662712761567,1.67529513033104,1.67412981471388,1.67311145695574,1.67222257186585,1.6714476571649,1.67077297132047,1.67018633894453,1.66967697918314,1.66923535356985,1.66885303058293,1.66852256471462,1.66823738828097,1.66799171451406,1.66778045071309,1.66759912040937,1.6674437936376,1.66731102451416,1.66719779541046,1.66710146708115,1.66701973416848,1.66695058555658,1.66689226909676,1.66684326026665,1.66680223436493,1.66676804187816,1.6667396866892,1.66671630682653,1.66669715748187,1.66668159604934,1.66666906896294,1.66665910013162,1.66665128079092,1.66664526060895,1.66664073990147,1.66663746282591,1.66663521143861,1.66663380051193,1.66663307301945,1.6666328962079,1.6666331581836,1.66663376494956,1.66663463783694,1.66663571128106,1.66663693089825,1.66663825182485,1.66663963728472,1.66664105735541,1.66664248790692
40000,1.00088250942354,1.00166385220286,1.00320189229033,1.00724322752262,1.02144086299507,1.12284852355912,1.27453816312389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02418351889333,1.96756701200322,1.92189029608826,1.88451508250767,1.85356324380945,1.82766684266575,1.80581024639974,1.7872264328001,1.77132695186926,1.75765362732274,1.74584469298344,1.735610707297,1.72671719762758,1.71897200098939,1.71221592421606,1.70631577818654,1.70115912851221,1.69665029954157,1.69270730170654,1.68925944466664,1.68624546369657,1.68361203300005,1.68131257287102,1.67930628172884,1.67755734166267,1.67603425905774,1.67470931142442,1.67355807862323,1.6725590419306,1.67169323829921,1.67094396008125,1.67029649266079,1.66973788407165,1.66925674190202,1.66884305371005,1.66848802787411,1.66818395233582,1.66792406910498,1.66770246271594,1.66751396107827,1.66735404736698,1.66721878176336,1.66710473199467,1.66700891173671,1.66692872604291,1.66686192304995,1.6668065512863,1.66676092197786,1.66672357580556,1.66669325362484,1.66666887070622,1.66664949410135,1.66663432277949,1.66662267021665,1.66661394915287,1.66660765826388,1.66660337052047,1.66660072303433,1.66659940821082,1.66659916605,1.66659977745472,1.66660105842131,1.66660285500254,1.66660503894578,1.66660750392057,1.66661016226031,1.66661294215179,1.66661578521443,1.66661864441816,1.6666214822954,1.666624269408,1.666626983035,1.66662960605147
60000,1.00101501920185,1.00196636749793,1.0037082656217,1.00805520181304,1.02181374354493,1.12181580051251,1.27163070470039,1.42831641769934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16080512963959,2.07423442439996,2.007015217417,1.95359455465636,1.91035340779258,1.87483038708309,1.84529360392862,1.82048982979827,1.79949030683172,1.78159225638854,1.76625396216294,1.75305084743318,1.7416450849732,1.73176415769242,1.72318547257951,1.71572514860106,1.70922973193708,1.70356999502278,1.69863623847186,1.69433468956864,1.69058470928929,1.687316601266,1.68446987303139,1.68199184017149,1.67983649284639,1.67796356495897,1.67633776140565,1.67492810994235,1.67370741237291,1.67265177581386,1.67174020928006,1.67095427418378,1.67027777984393,1.66969651698361,1.66919802361318,1.66877137877299,1.66840702043187,1.66809658447069,1.6678327621722,1.66760917402571,1.66742025796306,1.66726117039228,1.66712769859923,1.66701618325861,1.66692344993962,1.66684674861536,1.66678370029253,1.66673224997203,1.66669062523459,1.66665729981967,1.66663096163239,1.66661048467283,1.66659490443572,1.66658339637719,1.66657525708824,1.66656988785474,1.66656678031826,1.66656550398458,1.66656569535478,1.66656704847988,1.6665693067626,1.66657225585054,1.66657571748344,1.66657954417329,1.66658361461085,1.66658782970479,1.66659210917133,1.66659638860229,1.66660061694824,1.66660475436178,1.66660877035246,1.66661264221141,1.66661635366877,1.66661989375216
80000,1.00115709477763,1.00230234213622,1.00424751851205,1.00888089193486,1.02218186808483,1.12103652520435,1.2688463116837,1.42110183483573,1.63468138353072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34003868209863,2.20800677107691,2.110204486442,2.03517563643815,1.97607493499161,1.92855419784737,1.88971669310256,1.85755743137632,1.83064415249412,1.80792604082223,1.78861416145359,1.77210409595499,1.75792439882945,1.74570138633729,1.73513455479821,1.72597908975819,1.71803320818493,1.71112885715235,1.70512478216975,1.69990129282494,1.69535625991195,1.69140201651124,1.68796292976249,1.68497347534376,1.68237669249014,1.68012292993023,1.67816881647446,1.67647640689479,1.67501246606469,1.67374786337701,1.67265705613453,1.67171764556021,1.67090999276332,1.67021688475849,1.66962324271061,1.66911586614788,1.6686832080785,1.66831517686082,1.6680029613831,1.66773887666012,1.66751622738903,1.66732918735467,1.66717269285682,1.66704234856362,1.66693434438906,1.66684538215646,1.66677261094998,1.66671357017803,1.66666613947906,1.66662849469406,1.66659906921368,1.66657652008212,1.66655969830679,1.66654762288224,1.6665394580906,1.66653449368903,1.66653212763775,1.66653185106126,1.66653323517008,1.66653591990161,1.66653960406667,1.66654403681302,1.66654901023971,1.66655435301561,1.66655992487343,1.66656561186575,1.6665713222839,1.66657698315248,1.66658253722327,1.66658794040191,1.66659315954902,1.6665981706051,1.6666029569947,1.66660750827161,1.66661181897131
100000,1.00130843873743,1.00266770407213,1.00481421012636,1.00972370163902,1.02255163469677,1.12047499174441,1.26617389515654,1.41432984512876,1.62020471483466,1.95368939123757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.593059278805,2.38669891140149,2.24260313894391,2.13673241910048,2.05601690050943,1.99274019832827,1.94205233975599,1.90075139811887,1.86663782274532,1.83815008789071,1.81414830196513,1.79378013661264,1.776394755471,1.76148586350507,1.74865303315315,1.73757484257409,1.72798984476683,1.71968284475185,1.71247484532622,1.70621557190961,1.70077783809514,1.6960532427256,1.69194884199396,1.68838454361718,1.68529104149303,1.68260815912527,1.68028350539207,1.67827137147054,1.67653181594638,1.67502989839054,1.67373503139343,1.6726204282021,1.67166262840769,1.67084108807888,1.67013782369212,1.66953710143319,1.66902516512636,1.66858999732894,1.66822110911165,1.66790935480624,1.66764676859632,1.66742642029825,1.66724228805526,1.66708914597454,1.66696246498834,1.66685832543112,1.66677334000253,1.66670458593846,1.66664954534493,1.66660605276484,1.66657224914939,1.66654654149643,1.66652756749812,1.66651416461215,1.66650534303498,1.66650026211316,1.66649820978037,1.66649858465412,1.6665008804676,1.66650467254918,1.66650960609543,1.66651538601298,1.6665217681313,1.6665285516118,1.66653557239969,1.66654269758374,1.66654982054544,1.66655685679383,1.66656374039509,1.66657042091736,1.66657686082146,1.66658303323687,1.66658892007027,1.66659451040059,1.66659979912075,1.66660478579135
120000,1.00146870156905,1.0030580944836,1.00540325771141,1.01058742399824,1.02292814968466,1.12009894717622,1.26360383720904,1.4079569527723,1.60686221402758,1.92254812908404,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97736048968409,2.63931827002732,2.42055809650642,2.26826221022917,2.15669099300188,2.07184638566749,2.00547733516383,1.95241057848876,1.90923997452156,1.87363179157142,1.84393315759699,1.81893998513486,1.79775352732608,1.77968851961384,1.76421254839351,1.7509049720357,1.73942844813525,1.7295087985623,1.72092051360643,1.71347614541007,1.70701843053407,1.70141435710698,1.69655063668483,1.69233020356884,1.6886694743765,1.68549617633601,1.68274760555541,1.68036921379305,1.67831344886912,1.67653879303866,1.67500895758526,1.67369220209576,1.67256075439006,1.67159031264543,1.6707596153992,1.67005006821614,1.66944541814174,1.66893146883053,1.66849583058576,1.66812770058154,1.66781766934037,1.66755755016643,1.66734022873208,1.66715953041342,1.66701010329467,1.66688731502797,1.66678716195825,1.66670618911154,1.66664141980678,1.66659029379149,1.66655061292363,1.66652049353024,1.66649832466859,1.66648273160056,1.6664725438668,1.66646676741495,1.66646456029684,1.66646521150405,1.66646812255974,1.66647279152835,1.66647879914373,1.66648579679109,1.66649349610911,1.66650166000663,1.66651009491232,1.66651864409847,1.66652718193867,1.66653560897694,1.66654384770085,1.66655183892454,1.66655953869973,1.66656691568286,1.66657394889608,1.66658062582759,1.66658694082411,1.66659289373436,1.66659848876794
140000,1.00163749207725,1.00346905432574,1.00601007879406,1.01147600322803,1.02331542226355,1.11987958622027,1.26112775960416,1.40194541254941,1.59451848461686,1.89457701230515,2.4369656060047,0,0,0,0,0,0,0,0,0,0,0,3.61179746275439,3.01843883733129,2.67098332180974,2.44501313096333,2.28741073934984,2.17190281257012,2.0840819312197,2.01541701385964,1.96054653008356,1.91593645057486,1.87916444336631,1.84851485300168,1.82273807551918,1.80090163417194,1.78229475130252,1.76636534865904,1.75267736739701,1.74088119272349,1.73069274568032,1.72187843530162,1.71424415116711,1.70762708991055,1.70188960015255,1.69691448494639,1.69260136999925,1.68886386035551,1.68562728686378,1.68282689855893,1.68040639577226,1.67831672638343,1.67651508750954,1.67496408936872,1.67363104862216,1.67248738627994,1.67150811101915,1.67067137305559,1.66995807692373,1.66935154393943,1.66883721695278,1.66840240139577,1.66803603770361,1.66772850102138,1.66747142476006,1.66725754508281,1.66708056381756,1.66693502762918,1.66681622156271,1.66672007530192,1.66664308068436,1.66658221918281,1.6665348982093,1.66649889522573,1.66647230875743,1.66645351550576,1.66644113284422,1.66643398606187,1.66643107978805,1.6664315730959,1.66643475783881,1.66644003982409,1.66644692247419,1.66645499266563,1.66646390847242,1.66647338857273,1.66648320310655,1.66649316579739,1.66650312717384,1.66651296874714,1.66652259801823,1.66653194420408,1.66654095458659,1.66654959139967,1.66655782918113,1.66656565252524,1.66657305418014,1.6665800334419,1.666586594803,1.66659274681892
160000,1.00181438754335,1.00389619359167,1.0066306717353,1.01239337214448,1.02371653910049,1.1197913952618,1.2587383331325,1.39626230111067,1.5830592806274,1.86929777716516,2.36972672459159,3.47046306875957,0,0,0,0,0,0,0,0,0,4.76870634497933,3.62668905029228,3.04120676923728,2.69181933561271,2.46245223561365,2.30169907397416,2.18357694327803,2.09364612764152,2.02328374398827,1.96704090287905,1.92131314734395,1.88362402259001,1.85221675355139,1.8258104023588,1.80344839378642,1.78440119536916,1.76810194670707,1.75410279130835,1.74204458684242,1.7316354765185,1.72263545827981,1.71484509223826,1.70809711224995,1.70225010673146,1.69718369416453,1.69279479187291,1.68899469383129,1.68570675382489,1.6828645264419,1.6804102580249,1.67829364799655,1.67647082135485,1.67490346793773,1.67355811489046,1.67240550674819,1.67142007345649,1.67057947105657,1.66986418305898,1.66925717301364,1.66874358066573,1.66831045552273,1.66794652276164,1.66764197726189,1.66738830222055,1.66717810933858,1.66700499799452,1.6668634311694,1.66674862617405,1.66665645846958,1.66658337707548,1.66652633023406,1.66648270015084,1.66645024576278,1.66642705260243,1.66641148892879,1.66640216738764,1.66639791154535,1.66639772671341,1.66640077454606,1.66640635095197,1.66641386691312,1.66642283185079,1.66643283922057,1.66644355405522,1.66645470220802,1.66646606107824,1.66647745162726,1.66648873151684,1.66649978922195,1.66651053898879,1.66652091652492,1.66653087532262,1.66654038352933,1.66654942128988,1.66655797849513,1.66656605288025,1.66657364842303,1.66658077399959,1.66658744226025
180000,1.00199894336735,1.00433533099233,1.00726164709601,1.01334334587933,1.02413381673846,1.11981191796712,1.25642911977733,1.39087876269312,1.57238750884358,1.8463247837876,2.31125403475957,3.27195715838357,0,0,0,0,0,0,0,0,0,4.67494922867697,3.61799305955668,3.05075273357073,2.70458329658764,2.47458283256077,2.31228453254725,2.19254831347285,2.10116825516543,2.02956675886231,1.97228259761225,1.92568420893989,1.88726726134588,1.85525046034595,1.82833244832056,1.80553998235391,1.78612999591619,1.76952461932649,1.75526699431923,1.74299056938255,1.73239734636931,1.72324219777054,1.71532137890009,1.7084639875606,1.70252552588533,1.69738298188913,1.69293102336357,1.68907901542395,1.68574865469419,1.68287207011056,1.68039028058429,1.67825192850895,1.6764122288174,1.67483208835089,1.67347736132629,1.67231821480846,1.67132858411412,1.67048570255806,1.66976969331301,1.66916321368592,1.66865114403182,1.66822031499131,1.66785926786339,1.66755804379975,1.6673079981921,1.66710163716741,1.6669324735434,1.66679489995171,1.66668407713016,1.6665958356313,1.66652658940248,1.66647325987184,1.66643320932905,1.66640418252552,1.66638425553785,1.6663717910442,1.66636539925693,1.66636390383916,1.66636631220751,1.66637178969053,1.66637963707218,1.66638927110374,1.66640020761522,1.66641204690041,1.6664244610882,1.66643718324653,1.66644999799607,1.66646273343759,1.66647525422101,1.66648745560513,1.66649925837619,1.66651060450974,1.6665214534749,1.66653177909323,1.66654156687555,1.66655081177003,1.66655951626373,1.66656768878736,1.66657534237952,1.66658249357308
200000,1.00219070198532,1.00478260020157,1.00790022266177,1.01432955615833,1.02456893221813,1.11992148800044,1.25419444147807,1.38576939227349,1.56242010608753,1.82534355807058,2.25989533508434,3.11122216969096,5.33113174033775,0,0,0,0,0,0,12.3816090740598,6.59022882602148,4.56065801280796,3.59400849001069,3.05082798856896,2.71130204773187,2.48264823988176,2.32000125280938,2.19941314533072,2.10709412209865,2.03461032901924,1.97654373261351,1.92926838992582,1.89027220024184,1.85776219374136,1.83042509631457,1.80727681431886,1.7875648470064,1.77070328412768,1.75622846804991,1.7437681075846,1.73301935300057,1.72373296432874,1.71570169908444,1.70875166975728,1.70273582234466,1.69752895002911,1.6930238316149,1.68912820352807,1.68576235635279,1.68285720429099,1.68035271653458,1.67819662855743,1.67634337226691,1.67475317917877,1.67339132193033,1.67222746766784,1.6712351229388,1.67039115426363,1.6696753719668,1.66907016741387,1.66856019574645,1.6681320976931,1.66777425517637,1.66747657632396,1.66723030618743,1.66702786002467,1.66686267644586,1.66672908808461,1.66662220775452,1.6665378283018,1.66647233457651,1.6664226261274,1.66638604938337,1.66636033822253,1.66634356195198,1.6663340798293,1.66633050135265,1.66633165163248,1.666336541234,1.66634433994865,1.66635435401382,1.66636600635518,1.66637881947517,1.66639240065496,1.66640642917646,1.66642064530585,1.66643484081114,1.66644885081395,1.6664625468001,1.66647583063538,1.66648862945197,1.66650089128803,1.66651258137783,1.66652367900298,1.66653417482691,1.66654406864493,1.66655336749094,1.66656208404995,1.66657023533215,1.66657784157021
