0,349.5,699,1048.5,1398,1747.5,2097,2446.5,2796,3145.5,3495,3844.5,4194,4543.5,4893,5242.5,5592,5941.5,6291,6640.5,6990,7339.5,7689,8038.5,8388,8737.5,9087,9436.5,9786,10135.5,10485,10834.5,11184,11533.5,11883,12232.5,12582,12931.5,13281,13630.5,13980,14329.5,14679,15028.5,15378,15727.5,16077,16426.5,16776,17125.5,17475,17824.5,18174,18523.5,18873,19222.5,19572,19921.5,20271,20620.5,20970,21319.5,21669,22018.5,22368,22717.5,23067,23416.5,23766,24115.5,24465,24814.5,25164,25513.5,25863,26212.5,26562,26911.5,27261,27610.5,27960,28309.5,28659,29008.5,29358,29707.5,30057,30406.5,30756,31105.5,31455,31804.5,32154,32503.5,32853,33202.5,33552,33901.5,34251,34600.5,34950
20000,1.33728804030397e-06,1.33507160171575e-06,1.59227465701406e-06,2.13125940717873e-06,2.8245119665371e-06,3.32284798787441e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.77388152073399e-07,8.16445208329242e-07,8.5978024344513e-07,9.07538833416766e-07,9.63639211147114e-07,1.02257954293707e-06,1.08254827150413e-06,1.14546485079722e-06,1.21136981349338e-06,1.28031286166592e-06,1.35235227565123e-06,1.42755409177735e-06,1.50599125020761e-06,1.58774283446045e-06,1.67289346574901e-06,1.76153287663526e-06,1.85375566521803e-06,1.9496612185372e-06,2.04935378826913e-06,2.15294270035022e-06,2.2605426810474e-06,2.37227428403377e-06,2.48826440553052e-06,2.60864687715412e-06,2.7335631285587e-06,2.86316291419755e-06,2.99760510051962e-06,3.13705851167263e-06,3.28170283333021e-06,3.43172957562717e-06,3.58734309740923e-06,3.74876169511206e-06,3.91621876061226e-06,4.08996401336538e-06,4.27026481308955e-06,4.45740756019116e-06,4.65169919208006e-06,4.8534687845081e-06,5.06306926810239e-06,5.28087927137234e-06,5.50730510266439e-06,5.74278288483777e-06,5.98778085785678e-06,6.24280186605929e-06,6.50838604858705e-06,6.78511375337453e-06,7.07360869721127e-06,7.37454139674827e-06,7.68863289793787e-06,8.01665883431621e-06,8.35945384779195e-06,8.71791640923964e-06,9.09301408025691e-06,9.48578926198694e-06,9.856194851471e-06,1.01538476800897e-05,1.05961048038624e-05,1.10748122194071e-05,1.15764111511671e-05,1.21022168061887e-05,1.26535903583404e-05,1.3231943126608e-05,1.38387407925464e-05,1.44755076679234e-05,1.51438310254502e-05,1.58453655067486e-05,1.65818376225211e-05,1.73550503604096e-05,1.81668879163458e-05,1.90193205653877e-05,1.99144096881602e-05
40000,1.34586650801793e-06,1.34534150220134e-06,1.60544470872992e-06,2.15147906601487e-06,2.8518263661681e-06,3.3460569284216e-06,3.60559238288261e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.426643146071e-07,9.83996151848089e-07,1.03359650864087e-06,1.08680940702652e-06,1.1433036105803e-06,1.20306803803541e-06,1.26610402231911e-06,1.33242628263556e-06,1.40206291930222e-06,1.47505469654464e-06,1.55145392065167e-06,1.63132317583731e-06,1.71473410540199e-06,1.80176635342082e-06,1.89250672534428e-06,1.98704858678249e-06,2.0854914956965e-06,2.18794105024083e-06,2.2945089288987e-06,2.40531309848094e-06,2.52047816704372e-06,2.64013586154248e-06,2.76442561330338e-06,2.89349523771707e-06,3.02750169771136e-06,3.16661194343421e-06,3.31100382314616e-06,3.46086706258956e-06,3.61640431210154e-06,3.77783226250516e-06,3.94538283239113e-06,4.11930443082988e-06,4.29986330086884e-06,4.48734495040825e-06,4.68205567824131e-06,4.88432420422218e-06,5.09450341371379e-06,5.31297222769317e-06,5.54013761117788e-06,5.77643673400792e-06,6.02233929949383e-06,6.27835005804952e-06,6.54501152468833e-06,6.82290692120069e-06,7.1126633659765e-06,7.41495533681437e-06,7.73050843470474e-06,8.06010347952059e-06,8.40458097183448e-06,8.76484595875155e-06,9.14187334574979e-06,9.53671370111006e-06,9.89340542709461e-06,1.01950665059139e-05,1.06545629182782e-05,1.1135829356741e-05,1.16401431985671e-05,1.21688242012473e-05,1.27232386455019e-05,1.33048035105837e-05,1.39149906904706e-05,1.45553312621468e-05,1.52274198189691e-05,1.5932918883321e-05,1.66735634135468e-05,1.74511654206532e-05,1.82676187105728e-05,1.91249037679669e-05,1.996430050275e-05,2.09137326474443e-05,2.19102717004684e-05,2.29563141907956e-05,2.40543694229607e-05
60000,1.35434197545692e-06,1.3556101521317e-06,1.61886384830723e-06,2.17229126064922e-06,2.87982038571499e-06,3.36977723236487e-06,3.62833384315309e-06,3.62443779522437e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07277351031721e-06,1.11845951016941e-06,1.16809768096768e-06,1.22155100081953e-06,1.27872265570973e-06,1.33954782736921e-06,1.40398893657244e-06,1.47203226094201e-06,1.54368504653065e-06,1.61897283315352e-06,1.69793697361194e-06,1.78063240824177e-06,1.86712575651246e-06,1.95749376031602e-06,2.05182208441702e-06,2.15020445759264e-06,2.25274212481103e-06,2.35954357487044e-06,2.47072450703687e-06,2.5864080024092e-06,2.70672486956033e-06,2.83181413849334e-06,2.96182368153512e-06,3.09691094414933e-06,3.23724377263468e-06,3.38300132923068e-06,3.53437508828841e-06,3.69156990991064e-06,3.85480518987286e-06,4.0243160867571e-06,4.20035482911493e-06,4.38319210717522e-06,4.57311855517146e-06,4.77044633182463e-06,4.9755108079194e-06,5.18867237128868e-06,5.41031836090682e-06,5.64086514321542e-06,5.88076034529637e-06,6.13048526109235e-06,6.39055744858332e-06,6.66153353768571e-06,6.944012270678e-06,7.23863779920216e-06,7.54610326437679e-06,7.86715468931913e-06,8.20259521644804e-06,8.55328972536939e-06,8.92016987097649e-06,9.30423958568352e-06,9.70658109450707e-06,1.0016554304007e-05,1.03832414987927e-05,1.08513952284428e-05,1.13418389013886e-05,1.18558659971289e-05,1.23948141323074e-05,1.29600692086459e-05,1.355306959691e-05,1.41753103665728e-05,1.48283475731096e-05,1.55138026164041e-05,1.62333666847801e-05,1.69888052998346e-05,1.77819629776656e-05,1.86147680223382e-05,1.94892374675896e-05,2.03189411272705e-05,2.1289271747117e-05,2.23075570323353e-05,2.33762468086364e-05,2.44979056704742e-05,2.56752192650717e-05,2.69110008345956e-05
80000,1.36272490181e-06,1.36588005261729e-06,1.63252059337538e-06,2.19368530451902e-06,2.90845423478459e-06,3.39396956405835e-06,3.65191158380185e-06,3.65412779501639e-06,3.39761558743612e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17474104716092e-06,1.21681169513142e-06,1.2636789843016e-06,1.31501759962452e-06,1.37060198164185e-06,1.43027625508345e-06,1.49393665010322e-06,1.56152032052154e-06,1.63299752782715e-06,1.70836572660897e-06,1.78764486737506e-06,1.87087359967149e-06,1.9581062169523e-06,2.0494102457157e-06,2.14486460186018e-06,2.24455824375779e-06,2.3485892552635e-06,2.45706429643408e-06,2.57009836568018e-06,2.6878148239575e-06,2.81034563878978e-06,2.9378318129185e-06,3.07042396888603e-06,3.20828306673443e-06,3.35158123719803e-06,3.50050271730854e-06,3.65524487927277e-06,3.81601934689803e-06,3.9830531968038e-06,4.15659024424508e-06,4.33689241565122e-06,4.52424121201729e-06,4.71893926912933e-06,4.92131202231293e-06,5.13170948501106e-06,5.35050815206538e-06,5.57811304013372e-06,5.81495987926024e-06,6.06151747125911e-06,6.31829023230824e-06,6.58582093900987e-06,6.86469369919098e-06,7.15553717092018e-06,7.45902805564445e-06,7.77589489403305e-06,8.10692219609666e-06,8.45295494046864e-06,8.81490348143942e-06,9.19374890647441e-06,9.59054889157998e-06,9.93339105268079e-06,1.02538183780919e-05,1.07156266055226e-05,1.11993585789305e-05,1.17062949555365e-05,1.22377593961509e-05,1.27951226964221e-05,1.33798069524878e-05,1.39932897697474e-05,1.46371085260228e-05,1.53128647021298e-05,1.6022228294057e-05,1.67669423217209e-05,1.75488274497455e-05,1.83697867360177e-05,1.92318105239449e-05,2.00165291988882e-05,2.09752948942137e-05,2.19812018377572e-05,2.30366755920577e-05,2.4144254209814e-05,2.5306594477317e-05,2.65264784090644e-05,2.78068200114843e-05,2.91506723340584e-05
100000,1.37102404096368e-06,1.37615393214219e-06,1.64640584898734e-06,2.21564982894051e-06,2.93769107884145e-06,3.41859663421928e-06,3.67626671504695e-06,3.6849373827863e-06,3.43294572795049e-06,3.21563038299297e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26064847779102e-06,1.29676480406845e-06,1.33887238883426e-06,1.38633651312559e-06,1.43872560923785e-06,1.49574139752296e-06,1.55717841910869e-06,1.62289926580371e-06,1.69281841101772e-06,1.76689095703061e-06,1.84510438301786e-06,1.92747228461692e-06,2.01402955099585e-06,2.10482865025712e-06,2.19993680553683e-06,2.29943390213493e-06,2.40341099956422e-06,2.51196934494301e-06,2.6252198014693e-06,2.74328262014219e-06,2.86628749533336e-06,2.99437385561451e-06,3.12769135060118e-06,3.2664005026275e-06,3.41067349896762e-06,3.56069510621423e-06,3.7166636934566e-06,3.87879235520118e-06,4.04731012866823e-06,4.22246330328315e-06,4.40451682295587e-06,4.59375578418639e-06,4.79048703522296e-06,4.99504088349334e-06,5.20777292038701e-06,5.42906597423666e-06,5.65933220407763e-06,5.89901534849517e-06,6.1485931456429e-06,6.40857994236617e-06,6.67952951233007e-06,6.96203810516754e-06,7.25674775096507e-06,7.56434984692865e-06,7.88558905586036e-06,8.22126754916652e-06,8.57224963055801e-06,8.93946678044006e-06,9.32392316527712e-06,9.72670166101933e-06,1.00323143848617e-05,1.0404541259352e-05,1.08732505538096e-05,1.13642981260407e-05,1.18789774468088e-05,1.24186263963791e-05,1.29846313989113e-05,1.35784315943222e-05,1.42015230571639e-05,1.48554630743529e-05,1.5541874495141e-05,1.62624501677635e-05,1.70189574778708e-05,1.78132430042691e-05,1.86472373077552e-05,1.95229598689864e-05,2.02954618571198e-05,2.12712103236888e-05,2.22947592748258e-05,2.3368577979469e-05,2.44952497231851e-05,2.56774781611601e-05,2.69180939264939e-05,2.82200615119186e-05,2.95864864434451e-05,3.10206227648947e-05
120000,1.37924644150189e-06,1.38643406444316e-06,1.660511998125e-06,2.23817232836154e-06,2.96749635708693e-06,3.44362410942267e-06,3.70134580407466e-06,3.71671922039241e-06,3.46765144798009e-06,3.25116116558962e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34056172034898e-06,1.36821702518909e-06,1.40357317086276e-06,1.44551122437091e-06,1.49328201525953e-06,1.54637192585381e-06,1.6044246991198e-06,1.66719424525805e-06,1.7345148257863e-06,1.80628123448734e-06,1.8824349699837e-06,1.96295420491164e-06,2.0478463187101e-06,2.1371422695802e-06,2.23089235168534e-06,2.32916303151655e-06,2.43203464266812e-06,2.53959977152163e-06,2.65196220259557e-06,2.76923631895677e-06,2.89154687375138e-06,3.01902906548023e-06,3.15182886317744e-06,3.2901035388209e-06,3.43402237358015e-06,3.58376751224733e-06,3.73953494668494e-06,3.90153561458764e-06,4.0699966044846e-06,4.245162461858e-06,4.42729659465205e-06,4.61668277940516e-06,4.81362677184673e-06,5.01845802814089e-06,5.23153154510041e-06,5.45322982969683e-06,5.68396501011232e-06,5.92418110246402e-06,6.17435644922908e-06,6.43500634734996e-06,6.70668588604728e-06,6.98999301654907e-06,7.28557187830272e-06,7.59411640880682e-06,7.91637426702846e-06,8.25315110349835e-06,8.6053152136508e-06,8.97380261484729e-06,9.35962259184754e-06,9.76386376033245e-06,1.00598220830516e-05,1.04452933859523e-05,1.09157091656601e-05,1.14085709137488e-05,1.19251748994775e-05,1.24668622066486e-05,1.30350228636423e-05,1.36311000121469e-05,1.42565941242587e-05,1.49130672798566e-05,1.5602147517689e-05,1.63255332746227e-05,1.70849979281607e-05,1.78823944577473e-05,1.87196602406262e-05,1.95988219981748e-05,2.03466464665967e-05,2.13281497435944e-05,2.23575367460421e-05,2.3437293624547e-05,2.45700205934753e-05,2.57584383332003e-05,2.7005394647575e-05,2.83138713948464e-05,2.96869917106208e-05,3.11280275419455e-05,3.264040751209e-05
140000,1.38739812882704e-06,1.39672238219646e-06,1.67483256063861e-06,2.26124052460364e-06,2.99783800983278e-06,3.46901992998028e-06,3.72709996554477e-06,3.74788705076562e-06,3.5017727021993e-06,3.28588533156571e-06,3.06352580958514e-06,0,0,0,0,0,0,0,0,0,0,0,1.42172612707891e-06,1.4379585088359e-06,1.46429777935164e-06,1.49892121646648e-06,1.54061129211936e-06,1.58853804094382e-06,1.642126317316e-06,1.7009745754076e-06,1.76480396247387e-06,1.83342525313879e-06,1.90671649353685e-06,1.98460730436609e-06,2.06706752023937e-06,2.15409879949082e-06,2.24572836745054e-06,2.34200435247812e-06,2.44299234533014e-06,2.54877291645225e-06,2.65943989291825e-06,2.77509924285111e-06,2.89586844859719e-06,3.02187627519765e-06,3.15326286037255e-06,3.29018006785806e-06,3.43279205852811e-06,3.58127604398909e-06,3.7358231957694e-06,3.8966396902168e-06,4.06394787505887e-06,4.23798754850607e-06,4.41901734596459e-06,4.60731623302568e-06,4.80318510653071e-06,5.00694850827801e-06,5.21895645842475e-06,5.43958641791985e-06,5.66924539144675e-06,5.90837218441677e-06,6.15743982958832e-06,6.4169582009421e-06,6.68747683456486e-06,6.96958797852805e-06,7.26392989613602e-06,7.57119044950411e-06,7.89211099325491e-06,8.22749061123593e-06,8.57819073261314e-06,8.94514016753374e-06,9.32934060683535e-06,9.73187263506942e-06,1.00372543284956e-05,1.04092388669689e-05,1.08777180263886e-05,1.13685376122346e-05,1.18829895625254e-05,1.24224103461201e-05,1.29881850826749e-05,1.35817517011526e-05,1.42046051462254e-05,1.48583016442446e-05,1.55444630420434e-05,1.62647812329018e-05,1.70210226846967e-05,1.78150330856895e-05,1.86487421236714e-05,1.95241684143468e-05,2.0237714732759e-05,2.12171710170387e-05,2.22441883778068e-05,2.33212512626688e-05,2.44509571868169e-05,2.56360231426127e-05,2.68792922613938e-05,2.81837407457509e-05,2.95524850909084e-05,3.09887896142912e-05,3.2496074312874e-05,3.40779230684877e-05
160000,1.39548410515999e-06,1.40702104545198e-06,1.68936253430729e-06,2.28484145736729e-06,3.02868556900648e-06,3.49475430994062e-06,3.75348395209585e-06,3.77917281684342e-06,3.53534559824483e-06,3.31986268090228e-06,3.09959644359308e-06,2.87244815699394e-06,0,0,0,0,0,0,0,0,0,1.51012011562819e-06,1.51145574620755e-06,1.52608739585679e-06,1.55131051841265e-06,1.58527092985243e-06,1.62669513962709e-06,1.67469902162492e-06,1.72866262418028e-06,1.78814968103606e-06,1.85285527801634e-06,1.92257094961209e-06,1.99716067417528e-06,2.07654387189089e-06,2.16068307398727e-06,2.24957483768502e-06,2.34324300405218e-06,2.44173370157088e-06,2.54511168235495e-06,2.65345769371634e-06,2.76686666421857e-06,2.88544653633606e-06,3.00931761614672e-06,3.13861233913738e-06,3.27347537319859e-06,3.4140639971105e-06,3.56054870652602e-06,3.71311401050295e-06,3.87195939064167e-06,4.03730040230339e-06,4.20936990355666e-06,4.38841940268695e-06,4.57472051951017e-06,4.76856655951665e-06,4.97027420316862e-06,5.18018531559074e-06,5.39866888452062e-06,5.62612309680412e-06,5.86297756599763e-06,6.10969572583798e-06,6.36677740651775e-06,6.63476161290961e-06,6.91422952616924e-06,7.2058077525587e-06,7.51017184591704e-06,7.82805013301028e-06,8.16022787406581e-06,8.50755179418672e-06,8.87093502510236e-06,9.25136250090087e-06,9.64989685606779e-06,9.97862589872868e-06,1.03176433976415e-05,1.07815561870874e-05,1.12675493219704e-05,1.17769052864603e-05,1.23109503117092e-05,1.28710584814985e-05,1.34586558754316e-05,1.40752247583158e-05,1.47223078269116e-05,1.5401512526971e-05,1.61145154546591e-05,1.68630668572207e-05,1.76489952482357e-05,1.84742121531063e-05,1.93407170006007e-05,2.00121521880554e-05,2.09839720923279e-05,2.2002733421264e-05,2.30709056864235e-05,2.41910697042172e-05,2.53659239830626e-05,2.65982913576431e-05,2.78911258884909e-05,2.92475200454884e-05,3.06707121943242e-05,3.2164094405436e-05,3.37312206055437e-05,3.53758150925003e-05
180000,1.4035084632269e-06,1.41733175951231e-06,1.70409771271807e-06,2.30896239372669e-06,3.06001106764597e-06,3.52079996446264e-06,3.78045683646633e-06,3.81109751280484e-06,3.56840288312382e-06,3.35314632607977e-06,3.1346646087323e-06,2.91135186153882e-06,0,0,0,0,0,0,0,0,0,1.59345033637591e-06,1.59330193694854e-06,1.60666606160294e-06,1.63095861086185e-06,1.6643388122208e-06,1.70550842736019e-06,1.75354976042572e-06,1.80781143733819e-06,1.8678311479775e-06,1.93328354575268e-06,2.00394458147435e-06,2.07966654323763e-06,2.16036019665507e-06,2.24598177178264e-06,2.33652336757541e-06,2.4320058416106e-06,2.5324735551585e-06,2.63799053237145e-06,2.748637714409e-06,2.86451107149167e-06,2.98572039340328e-06,3.11238862064375e-06,3.24465160950822e-06,3.38265824807945e-06,3.5265708585581e-06,3.67656583592667e-06,3.83283448461881e-06,3.99558402434151e-06,4.16503874397781e-06,4.34144128895683e-06,4.52505407290004e-06,4.71616080895664e-06,4.9150681601984e-06,5.12210751189498e-06,5.33763687154806e-06,5.56204290532368e-06,5.79574312206905e-06,6.03918821850621e-06,6.29286460152459e-06,6.55729710580793e-06,6.83305192738257e-06,7.12073979611641e-06,7.42101941278177e-06,7.73460117906972e-06,8.06225125195949e-06,8.40479595715555e-06,8.76312659996025e-06,9.13820471600979e-06,9.53106780882764e-06,9.89371943991606e-06,1.01915609480922e-05,1.06424742712121e-05,1.11215993108631e-05,1.16236988833549e-05,1.21500849389427e-05,1.27021161021308e-05,1.32812017960563e-05,1.38888064106209e-05,1.45264535247955e-05,1.51957301954982e-05,1.5898291326784e-05,1.66358641339686e-05,1.74102527178718e-05,1.82233427647175e-05,1.90771063874395e-05,1.96997385469133e-05,2.06598567339935e-05,2.16660739623143e-05,2.27208352782936e-05,2.38266946915103e-05,2.49863215181873e-05,2.62025069650697e-05,2.7478170971852e-05,2.88163693306653e-05,3.02203011015608e-05,3.16933163434093e-05,3.32389241801827e-05,3.48608012231966e-05,3.65628003705674e-05
200000,1.41147461363289e-06,1.42765611599316e-06,1.71903457157896e-06,2.33359128287702e-06,3.09178722091019e-06,3.54713142769469e-06,3.80797973775771e-06,3.84342131384035e-06,3.60097435441005e-06,3.3857836700742e-06,3.16881415282155e-06,2.948863294123e-06,2.72506315427913e-06,0,0,0,0,0,0,1.72599001644018e-06,1.68776918590919e-06,1.66982179304014e-06,1.66859777914042e-06,1.68096756496051e-06,1.7044933387743e-06,1.73737648844705e-06,1.77831642128562e-06,1.82637758472542e-06,1.88088780026842e-06,1.94136579193682e-06,2.00747048057155e-06,2.07896535556631e-06,2.15569309450369e-06,2.23755719826426e-06,2.32450852607146e-06,2.41653533901245e-06,2.51365591814138e-06,2.61591311297081e-06,2.72337036307926e-06,2.83610885967871e-06,2.95422559910933e-06,3.077832140484e-06,3.20705392358203e-06,3.34203003582898e-06,3.48291334213667e-06,3.62987091071507e-06,3.78308468320353e-06,3.94275234964487e-06,4.10908839868669e-06,4.2823253214795e-06,4.46271495444929e-06,4.65052995175254e-06,4.84606538300563e-06,5.04964045599648e-06,5.26160036768085e-06,5.4823182899563e-06,5.71219749959444e-06,5.9516736643829e-06,6.20121730005703e-06,6.46133641505773e-06,6.73257936259609e-06,7.01553792199719e-06,7.31085063388843e-06,7.61920641654734e-06,7.94134849368056e-06,8.27807866712567e-06,8.63026197150403e-06,8.99883175176478e-06,9.38479520890895e-06,9.78923946403533e-06,1.00805830519377e-05,1.04713963366946e-05,1.09421492103208e-05,1.14353984615987e-05,1.19524388946421e-05,1.24946105148996e-05,1.30633026324071e-05,1.36599580060515e-05,1.42860770382301e-05,1.49432220315828e-05,1.56330215210394e-05,1.63571746954728e-05,1.7117455923925e-05,1.79157194017986e-05,1.87539039326659e-05,1.96340378615091e-05,2.02672398251462e-05,2.12577775365985e-05,2.22958158633483e-05,2.33838747170902e-05,2.45245864699884e-05,2.57207024719216e-05,2.69750998182606e-05,2.82907883865735e-05,2.96709181610586e-05,3.11187868639652e-05,3.26378479137956e-05,3.42317187306627e-05,3.5904189409839e-05,3.76592317852423e-05
