0,15700,31400,47100,62800,78500,94200,109900,125600,141300,157000,172700,188400,204100,219800,235500,251200,266900,282600,298300,314000,329700,345400,361100,376800,392500,408200,423900,439600,455300,471000,486700,502400,518100,533800,549500,565200,580900,596600,612300,628000,643700,659400,675100,690800,706500,722200,737900,753600,769300,785000,800700,816400,832100,847800,863500,879200,894900,910600,926300,942000,957700,973400,989100,1004800,1020500,1036200,1051900,1067600,1083300,1099000,1114700,1130400,1146100,1161800,1177500,1193200,1208900,1224600,1240300,1256000,1271700,1287400,1303100,1318800,1334500,1350200,1365900,1381600,1397300,1413000,1428700,1444400,1460100,1475800,1491500,1507200,1522900,1538600,1554300,1570000
20000,0,3272.34480588429,3117.29426612493,3115.54894806764,3116.40959098799,3116.76727453209,3116.85256882399,3116.82857109507,3116.76526122572,3116.69133443788,3116.61834859852,3116.55066632404,3116.48959184365,3116.43514313043,3116.38682947018,3116.3439959049,3116.305973581,3116.27214151755,3116.24194779692,3116.21491250593,3116.19062294122,3116.16872602614,3116.14892021875,3116.1309479032,3116.11458863697,3116.09965333579,3116.08597934803,3116.07342632009,3116.0618727417,3116.0512130646,3116.04135529953,3116.03221900993,3116.02373363371,3116.01583707611,3116.00847452653,3116.00159746092,3115.99516279798,3115.9891321832,3115.9834713796,3115.97814974747,3115.97313979891,3115.96841681515,3115.96395851693,3115.95974477956,3115.95575738623,3115.95197981349,3115.94839704449,3115.94499540581,3115.9417624246,3115.93868670317,3115.93575780866,3115.93296617574,3115.93030302064,3115.92776026495,3115.92533046805,3115.92300676695,3115.92078282274,3115.91865277275,3115.91661118775,3115.91465303363,3115.91277363695,3115.91096865404,3115.90923404308,3115.907566039,3115.90596113075,3115.90441604072,3115.90292770619,3115.90149326233,3115.90011002694,3115.8987754864,3115.897487283,3115.89624320327,3115.89504116743,3115.89387921961,3115.89275551906,3115.89166833192,3115.89061602382,3115.88959705296,3115.88860996383,3115.88765338138,3115.88672600567,3115.88582660693,3115.88495402101,3115.88410714511,3115.88328493397,3115.88248639617,3115.88171059083,3115.88095662449,3115.88022364824,3115.87951085502,3115.87881747716,3115.87814278402,3115.87748607988,3115.8768467019,3115.87622401824,3115.87561742632,3115.87502635119,3115.87445024398,3115.87388858051,3115.87334085988
40000,0,3311.67936155848,3117.32712419383,3115.18307483287,3116.95354094668,3117.67810093871,3117.85452785987,3117.81056446408,3117.68666840023,3117.54065365027,3117.39593960905,3117.26145111056,3117.13992455384,3117.03147798014,3116.93518328009,3116.84976574515,3116.77391133832,3116.70639430055,3116.64612208257,3116.5921428496,3116.54363694193,3116.49990239903,3116.46033923729,3116.42443454613,3116.39174919863,3116.36190637243,3116.33458180541,3116.30949560322,3116.28640538557,3116.26510056433,3116.24539756787,3116.22713585106,3116.21017455597,3116.19438971048,3116.17967187211,3116.16592414048,3116.15306047573,3116.14100427141,3116.12968713959,3116.11904787345,3116.10903155866,3116.09958880999,3116.09067511354,3116.08225025824,3116.07427784337,3116.06672485049,3116.05956127051,3116.05275977801,3116.04629544592,3116.04014549518,3116.03428907436,3116.02870706539,3116.02338191178,3116.01829746651,3116.01343885698,3116.00879236493,3116.00434531937,3116.00008600108,3115.99600355703,3115.99208792389,3115.98832975918,3115.98472037945,3115.98125170464,3115.9779162078,3115.97470686969,3115.97161713774,3115.96864088884,3115.96577239551,3115.96300629529,3115.96033756273,3115.95776148401,3115.9552736337,3115.95286985355,3115.95054623312,3115.94829909199,3115.94612496353,3115.94402057992,3115.94198285847,3115.94000888895,3115.93809592201,3115.93624135848,3115.93444273945,3115.93269773718,3115.93100414667,3115.92935987786,3115.92776294841,3115.92621147697,3115.92470367706,3115.9232378512,3115.92181238565,3115.92042574537,3115.91907646941,3115.91776316661,3115.91648451153,3115.91523924077,3115.91402614939,3115.91284408771,3115.9116919582,3115.91056871265,3115.9094733495
60000,0,3301.12409366347,3116.28039883825,3114.75224096909,3117.47118760367,3118.57045023939,3118.84343337798,3118.78336486622,3118.60152558784,3118.38522057375,3118.17001367809,3117.96958229305,3117.78821849012,3117.62622022261,3117.4822741065,3117.35452022461,3117.24102264295,3117.1399667987,3117.04973065654,3116.96889836333,3116.89624899289,3116.83073585597,3116.77146360219,3116.71766633,3116.66868797418,3116.62396531183,3116.58301350535,3116.54541392806,3116.51080396655,3116.47886849887,3116.44933277603,3116.42195647095,3116.39652869495,3116.37286381523,3116.3507979355,3116.33018592624,3116.31089891139,3116.29282213476,3116.27585314332,3116.25990023549,3116.24488113184,3116.23072183283,3116.21735563444,3116.20472227745,3116.19276721006,3116.18144094721,3116.17069851215,3116.16049894881,3116.15080489455,3116.14158220518,3116.13279962499,3116.1244284957,3116.11644249916,3116.10881742951,3116.10153099084,3116.09456261728,3116.08789331261,3116.08150550712,3116.07538292947,3116.06951049196,3116.06387418742,3116.0584609966,3116.05325880471,3116.0482563261,3116.04344303625,3116.03880911023,3116.0343453669,3116.03004321828,3116.02589462359,3116.02189204734,3116.01802842123,3116.01429710933,3116.01069187629,3116.00720685831,3116.00383653648,3116.0005757124,3115.99741948579,3115.99436323391,3115.99140259266,3115.98853343913,3115.98575187559,3115.98305421463,3115.98043696555,3115.97789682165,3115.97543064861,3115.97303547359,3115.97070847527,3115.9684469745,3115.96624842564,3115.96411040861,3115.96203062133,3115.96000687284,3115.95803707681,3115.95611924551,3115.95425148418,3115.95243198578,3115.9506590261,3115.94893095916,3115.94724621294,3115.94560328535
80000,0,3269.74392501831,3114.42625681611,3114.26755508681,3117.96450353121,3119.44505098395,3119.81962401235,3119.74714669779,3119.50992906939,3119.22509139818,3118.94060516319,3118.67508173405,3118.43448805152,3118.21937962982,3118.02810875771,3117.85826419784,3117.70731102818,3117.57286163113,3117.45277549245,3117.34518055641,3117.24846026383,3117.16122731459,3117.08229404129,3117.01064383802,3116.94540543523,3116.88583053863,3116.83127476404,3116.78118155642,3116.73506870294,3116.69251705134,3116.65316107852,3116.61668100067,3116.58279616245,3116.55125948618,3116.52185279917,3116.49438288948,3116.46867816681,3116.44458582714,3116.42196943788,3116.4007068749,3116.3806885548,3116.36181591573,3116.34400010804,3116.32716086238,3116.31122550871,3116.29612812363,3116.28180878729,3116.26821293425,3116.25529078486,3116.2429968461,3116.23128947221,3116.22013047719,3116.20948479231,3116.1993201626,3116.18960687747,3116.18031753112,3116.17142680893,3116.16291129678,3116.15474931046,3116.14692074275,3116.13940692619,3116.13219050963,3116.12525534708,3116.11858639739,3116.11216963365,3116.10599196114,3116.10004114309,3116.09430573314,3116.08877501416,3116.08343894238,3116.07828809664,3116.07331363199,3116.06850723735,3116.06386109677,3116.05936785399,3116.05502057989,3116.05081274267,3116.04673818046,3116.04279107605,3116.03896593374,3116.03525755794,3116.03166103337,3116.02817170694,3116.02478517082,3116.02149724691,3116.01830397239,3116.01520158635,3116.01218651739,3116.00925537211,3116.0064049244,3116.00363210551,3116.00093399474,3115.99830781091,3115.99575090422,3115.99326074883,3115.99083493582,3115.98847116668,3115.98616724717,3115.98392108165,3115.98173066768
100000,0,3231.71198668917,3111.97951641603,3113.73873279177,3118.43531084216,3120.30259642285,3120.78342689875,3120.70207990495,3120.41197319221,3120.0603213961,3119.70774795483,3119.37797104391,3119.07874749407,3118.81096588918,3118.57269399012,3118.36100248653,3118.17278000592,3118.00508140272,3117.85525855418,3117.72099093141,3117.60027191974,3117.4913776891,3117.39283127997,3117.30336765151,3117.22190205203,3117.14750243645,3117.07936589691,3117.01679874954,3116.95919981255,3116.90604640449,3116.85688262958,3116.81130957111,3116.7689770701,3116.72957681897,3116.69283654544,3116.65851510136,3116.62639830375,3116.59629540234,3116.56803607032,3116.54146783295,3116.51645386383,3116.49287109075,3116.47060856267,3116.4495660382,3116.42965276172,3116.41078639974,3116.39289211377,3116.3759017503,3116.35975313123,3116.34438943088,3116.32975862766,3116.31581302039,3116.30250880075,3116.2898056744,3116.27766652471,3116.26605711358,3116.25494581482,3116.24430337598,3116.2341027054,3116.22431868121,3116.21492798001,3116.20590892268,3116.19724133555,3116.18890642517,3116.18088666509,3116.17316569343,3116.16572822012,3116.15855994261,3116.15164746932,3116.14497825,3116.13854051223,3116.13232320353,3116.12631593842,3116.12050895007,3116.11489304598,3116.10945956736,3116.10420035184,3116.09910769928,3116.09417434021,3116.08939340687,3116.08475840647,3116.08026319655,3116.07590196217,3116.07166919495,3116.0675596735,3116.06356844547,3116.05969081083,3116.05592230632,3116.05225869115,3116.04869593355,3116.04523019838,3116.04185783557,3116.03857536932,3116.03537948805,3116.03226703509,3116.02923499986,3116.02628050976,3116.02340082252,3116.02059331905,3116.01785549677
120000,0,3194.01095731916,3109.10923552032,3113.17423501243,3118.8852896926,3121.14374583038,3121.73515799153,3121.64833007909,3121.30775040345,3120.89096493589,3120.47147548209,3120.07827158345,3119.72101093206,3119.40098860413,3119.1160365086,3118.86273987974,3118.6374330668,3118.43662870415,3118.25718179595,3118.09633098415,3117.95168512084,3117.82118789031,3117.70307604109,3117.59583835001,3117.49817829345,3117.40898138789,3117.3272872186,3117.25226576807,3117.18319751273,3117.11945674072,3117.06049758317,3117.00584231291,3116.95507152933,3116.90781590912,3116.86374925656,3116.82258263299,3116.78405938392,3116.74795091414,3116.71405308764,3116.68218315086,3116.65217709524,3116.6238873899,3116.5971810267,3116.57193783006,3116.54804899146,3116.5254157955,3116.50394850946,3116.48356541298,3116.46419194802,3116.44575997243,3116.428207103,3116.41147613583,3116.395514534,3116.38027397354,3116.36570994037,3116.35178137178,3116.33845033676,3116.32568175064,3116.31344311968,3116.30170431227,3116.2904373534,3116.27961623989,3116.26921677393,3116.25921641293,3116.24959413378,3116.24033031006,3116.23140660074,3116.2228058492,3116.21451199139,3116.20650997233,3116.19878566997,3116.19132582577,3116.18411798121,3116.17715041979,3116.17041211392,3116.16389267616,3116.15758231455,3116.15147179155,3116.14555238624,3116.13981585953,3116.13425442214,3116.12886070504,3116.12362773207,3116.11854889479,3116.11361792908,3116.1088288935,3116.10417614933,3116.09965434188,3116.0952583833,3116.09098343655,3116.08682490044,3116.08277839577,3116.07883975245,3116.07500499739,3116.07127034331,3116.06763217823,3116.06408705568,3116.06063168553,3116.05726292544,3116.05397777286
140000,0,3159.76130109847,3105.94774317028,3112.58139324793,3119.31598642665,3121.96912579734,3122.67512237569,3122.58605855118,3122.19735128328,3121.71707549473,3121.23182071818,3120.77600446656,3120.36129233932,3119.98945729488,3119.65814296684,3119.36348113408,3119.10127368032,3118.86750611199,3118.65854716235,3118.47120220378,3118.30270102262,3118.15065882562,3118.01302904508,3117.88805651119,3117.77423462702,3117.67026777453,3117.57503904298,3117.48758287203,3117.40706202037,3117.33274824207,3117.26400609296,3117.20027935653,3117.14107965143,3117.08597685202,3117.03459101465,3116.98658555537,3116.94166146897,3116.89955241623,3116.8600205368,3116.82285286982,3116.78785828526,3116.75486484518,3116.72371752845,3116.69427626313,3116.66641422033,3116.64001633087,3116.6149779922,3116.59120393827,3116.56860724959,3116.54710848369,3116.52663490988,3116.50711983403,3116.48850200158,3116.47072506865,3116.45373713231,3116.43749031284,3116.42194038125,3116.40704642666,3116.39277055872,3116.37907764088,3116.36593505088,3116.3533124654,3116.34118166602,3116.32951636417,3116.31829204295,3116.30748581398,3116.29707628767,3116.28704345542,3116.27736858269,3116.26803411152,3116.25902357186,3116.25032150056,3116.24191336742,3116.23378550751,3116.22592505926,3116.21831990765,3116.21095863207,3116.20383045845,3116.19692521522,3116.19023329273,3116.1837456059,3116.17745355973,3116.17134901746,3116.16542427113,3116.15967201436,3116.15408531715,3116.14865760247,3116.14338262463,3116.13825444912,3116.13326743392,3116.12841621214,3116.12369567579,3116.11910096073,3116.11462743264,3116.11027067388,3116.10602647129,3116.10189080474,3116.09785983648,3116.0939299011,3116.09009749624
160000,0,3129.96652606162,3102.59777800139,3111.96652328118,3119.72882138035,3122.77933149368,3123.60361457392,3123.51542248501,3123.08086457769,3122.53870567157,3121.98881618608,3121.47119056274,3120.99960555054,3120.57638139899,3120.19901996771,3119.86323097391,3119.56430529493,3119.29771618877,3119.05935658839,3118.84560607278,3118.65332077587,3118.47979139904,3118.32269100987,3118.18002271095,3118.05007151891,3117.93136197692,3117.82262168314,3117.72275032089,3117.63079355193,3117.54592109022,3117.46740831235,3117.39462083217,3117.3270015475,3117.2640597429,3117.20536190172,3117.15052393942,3117.09920462045,3117.05109996227,3117.0059384647,3116.96347703101,3116.92349747013,3116.88580348859,3116.85021809623,3116.81658136251,3116.78474847067,3116.75458802581,3116.72598057982,3116.69881734217,3116.67299905029,3116.64843497756,3116.62504205995,3116.6027441255,3116.58147121302,3116.56115896836,3116.54174810835,3116.52318394389,3116.50541595477,3116.48839740997,3116.47208502792,3116.45643867197,3116.44142107698,3116.42699760337,3116.41313601562,3116.39980628237,3116.3869803958,3116.37463220816,3116.36273728363,3116.3512727638,3116.34021724554,3116.32955066972,3116.31925421988,3116.30931022974,3116.29970209875,3116.2904142148,3116.28143188348,3116.2727412632,3116.26432930566,3116.25618370115,3116.24829282825,3116.24064570749,3116.23323195868,3116.2260417615,3116.21906581915,3116.21229532472,3116.20572193008,3116.19933771709,3116.1931351709,3116.18710715517,3116.18124688914,3116.17554792617,3116.17000413397,3116.16460967606,3116.15935899457,3116.15424679418,3116.14926802715,3116.14441787937,3116.13969175728,3116.13508527568,3116.1305942463,3116.12621466716
180000,0,3104.53400902512,3099.13819986456,3111.33502866113,3120.12509636019,3123.57492790139,3124.52091884889,3124.43657496937,3123.95837723108,3123.35590719998,3122.74249396403,3122.16385049969,3121.63596426246,3121.1617702721,3120.73867406364,3120.36199409153,3120.02653133819,3119.72726148303,3119.45961199952,3119.21954406698,3119.00354552666,3118.80858651121,3118.63206265094,3118.47173752334,3118.32568943393,3118.19226437459,3118.07003545139,3117.95776837349,3117.85439232337,3117.75897546652,3117.67070439446,3117.58886686985,3117.51283732847,3117.44206467688,3117.37606199967,3117.31439785597,3117.25668889987,3117.20259360584,3117.15180691821,3117.10405567553,3117.05909468603,3117.01670335206,3116.97668275833,3116.93885315333,3116.90305176484,3116.86913090025,3116.83695629017,3116.80640564065,3116.77736736449,3116.74973946697,3116.72342856486,3116.69834902078,3116.67442217783,3116.6515756813,3116.62974287634,3116.60886227206,3116.58887706381,3116.56973470648,3116.55138653267,3116.53378741049,3116.51689543622,3116.50067165794,3116.48507982654,3116.47008617104,3116.45565919556,3116.44176949556,3116.42838959135,3116.41549377685,3116.40305798228,3116.39105964909,3116.37947761601,3116.36829201514,3116.35748417691,3116.34703654325,3116.33693258804,3116.32715674417,3116.31769433659,3116.30853152083,3116.29965522642,3116.29105310484,3116.28271348144,3116.27462531124,3116.26677813798,3116.25916205634,3116.25176767694,3116.24458609399,3116.23760885522,3116.23082793409,3116.22423570391,3116.21782491381,3116.21158866641,3116.20552039705,3116.1996138544,3116.19386308241,3116.1882624035,3116.18280640283,3116.17748991362,3116.17230800343,3116.16725596134,3116.1623292859
200000,2697.01604845531,3082.88388732623,3095.6286073405,3110.69149505947,3120.5060018098,3124.35645101807,3125.42730950063,3125.34966510912,3124.82997441848,3124.1687309609,3123.49288569109,3122.8540046659,3122.27038203522,3121.74563318855,3121.27711175696,3120.85977514745,3120.48795521687,3120.15614452942,3119.85931531173,3119.5930176556,3119.35337641639,3119.13704505942,3118.94114468133,3118.76320152062,3118.60108883557,3118.45297534608,3118.31728065927,3118.1926372881,3118.07785855023,3117.97191155192,3117.87389449213,3117.78301759933,3117.6985871051,3117.61999174893,3117.54669139031,3117.47820737576,3117.41411436865,3117.35403340048,3117.29762594417,3117.24458884448,3117.19464996915,3117.14756446754,3117.10311154302,3117.06109166069,3117.02132412518,3116.98364497412,3116.94790514106,3116.91396884969,3116.88171220652,3116.85102196484,3116.82179443624,3116.79393453037,3116.76735490554,3116.74197521611,3116.7177214441,3116.69452530446,3116.67232371486,3116.65105832211,3116.63067507839,3116.61112386138,3116.59235813313,3116.57433463326,3116.55701310259,3116.54035603368,3116.52432844543,3116.50889767914,3116.49403321357,3116.4797064971,3116.46589079523,3116.45256105177,3116.43969376226,3116.42726685861,3116.4152596036,3116.40365249444,3116.39242717441,3116.38156635192,3116.37105372612,3116.36087391866,3116.35101241084,3116.34145548578,3116.33219017513,3116.32320420983,3116.31448597477,3116.30602446676,3116.29780925567,3116.28983044851,3116.28207865606,3116.27454496196,3116.26722089398,3116.26009839734,3116.25316980994,3116.2464278392,3116.23986554063,3116.23347629772,3116.22725380328,3116.221192042,3116.21528527407,3116.20952802004,3116.20391504648,3116.1984413527
