0,349.5,699,1048.5,1398,1747.5,2097,2446.5,2796,3145.5,3495,3844.5,4194,4543.5,4893,5242.5,5592,5941.5,6291,6640.5,6990,7339.5,7689,8038.5,8388,8737.5,9087,9436.5,9786,10135.5,10485,10834.5,11184,11533.5,11883,12232.5,12582,12931.5,13281,13630.5,13980,14329.5,14679,15028.5,15378,15727.5,16077,16426.5,16776,17125.5,17475,17824.5,18174,18523.5,18873,19222.5,19572,19921.5,20271,20620.5,20970,21319.5,21669,22018.5,22368,22717.5,23067,23416.5,23766,24115.5,24465,24814.5,25164,25513.5,25863,26212.5,26562,26911.5,27261,27610.5,27960,28309.5,28659,29008.5,29358,29707.5,30057,30406.5,30756,31105.5,31455,31804.5,32154,32503.5,32853,33202.5,33552,33901.5,34251,34600.5,34950
0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6274.17029915789,6024.57143734102,5841.35061776133,5707.67189634152,5610.09816959841,5538.33791642035,5484.77772080822,5443.9392338993,5411.9679979104,5386.19909858481,5364.81578354196,5346.59330217078,5330.71264762345,5316.62870240559,5303.97882772877,5292.52003233596,5282.08660679295,5272.56215180179,5263.86092261089,5255.91613061387,5248.67232751935,5242.08084303382,5236.09712875742,5230.67916405025,5225.78679347594,5221.38132958871,5217.42547771895,5213.88343763335,5210.72098960649,5207.90561321498,5205.40653592235,5203.19487635089,5201.24362567567,5199.52763744103,5198.02365873141,5196.7102418736,5195.56770048256,5194.57801394645,5193.72473982013,5192.99293651688,5192.36904096692,5191.84079585395,5191.39713311351,5191.0280863866,5190.72470423401,5190.47895439998,5190.2836461157,5190.13235649882,5190.0193564512,5189.93954413774,5189.88838567172,5189.86185731202,5189.85639541096,5189.86884911064,5189.89643773275,5189.93671231519,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5956.58615536244,5763.34778392499,5624.15645391646,5524.65898947606,5453.69859373065,5402.89824086437,5366.14735702701,5339.09174908801,5318.68749624545,5302.84041140757,5290.12884324412,5279.59914991743,5270.61831680486,5262.76996527053,5255.78215759845,5249.47771464426,5243.74097304816,5238.4951469736,5233.68776954324,5229.2810183146,5225.24575033478,5221.55764882572,5218.19505058532,5215.13766200353,5212.36590491375,5209.86067653136,5207.60322416542,5205.57522223232,5203.7588739656,5202.13700155765,5200.69317021236,5199.41175378517,5198.27800605666,5197.27809527467,5196.39912835045,5195.62915134353,5194.95712526663,5194.37290271669,5193.86719897358,5193.43153691309,5193.05821169558,5192.74023341856,5192.47128348443,5192.24565981748,5192.05823191489,5191.90439011978,5191.78000409022,5191.68137888642,5191.60521455837,5191.54857069246,5191.50883098371,5191.48367179385,5191.47103294549,5191.46909113799,5191.4762356333,5191.49104613617,5191.51227276427,5191.53881765227,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5995.70451656224,5781.58060471131,5627.15253965452,5517.01232036583,5439.01105588555,5383.89830484462,5344.83684342468,5316.89562848598,5296.58828253899,5281.49024616084,5269.93873412064,5260.807405088,5253.34183794107,5247.04198843986,5241.57971063335,5236.74143100974,5232.38904497788,5228.43323603071,5224.81584759922,5221.49806091971,5218.45281230597,5215.65991241911,5213.10301975746,5210.76784641857,5208.64114936025,5206.71009469428,5204.96212690529,5203.38483249221,5201.96599686494,5200.693651665,5199.55619578273,5198.54245008538,5197.64175554906,5196.84398776404,5196.1396354631,5195.51979430436,5194.97619327956,5194.50117168127,5194.08768391134,5193.72926193001,5193.41999912999,5193.15451883449,5192.92793711661,5192.73583820553,5192.57422951027,5192.43951864144,5192.32847748385,5192.2382097146,5192.16612373888,5192.10990453727,5192.06748764946,5192.03703606917,5192.01691722379,5192.00568340751,5192.00205271221,5192.00489226554,5192.01320279043,5192.02610433531,5192.04282398239,-1,-1,-1,-1,-1,-1,-1
1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5962.88464138274,5752.79146240146,5601.44079806207,5493.68782767679,5417.60525448613,5364.10893565353,5326.47731299388,5299.85203004413,5280.78884988408,5266.88431729188,5256.48390375173,5248.46215384427,5242.06181060353,5236.77881998978,5232.28098712604,5228.35150981293,5224.85006279353,5221.68630782193,5218.80208822036,5216.15948082624,5213.73309140009,5211.50492470853,5209.46131443654,5207.59091464052,5205.88353292097,5204.32955065544,5202.91956179183,5201.64427975132,5200.49448449187,5199.4611114193,5198.53526983728,5197.7083559453,5196.97208484809,5196.31856117669,5195.74030986873,5195.23031399258,5194.78200985154,5194.38931210327,5194.04659139535,5193.74867401758,5193.49081883767,5193.26869826253,5193.07837849145,5192.91628925108,5192.77920190336,5192.66420637456,5192.56868073249,5192.49027182535,5192.42687169551,5192.37659411187,5192.3377555713,5192.30885600361,5192.28856115528,5192.27568633598,5192.26918166662,5192.26811816933,5192.27167545984,5192.27913031285,5192.28984652486,5192.30326564706,-1,-1,-1,-1,-1
1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5888.73281213839,5696.20055178939,5557.97224707294,5459.85967875383,5390.7861136525,5342.37219314258,5308.44679631786,5284.5636320668,5267.57537891187,5255.28731269483,5246.18813062035,5239.24891130187,5233.7765317833,5229.30884777952,5225.54082697372,5222.27310729038,5219.3766334556,5216.76835531562,5214.39498675986,5212.22213489774,5210.22705390719,5208.39404560211,5206.71148176774,5205.1699678068,5203.76127489304,5202.47769284944,5201.31173244591,5200.2559847127,5199.30309849637,5198.44579140569,5197.67691218313,5196.98950542506,5196.37684646729,5195.83251436583,5195.35040969084,5194.92478605368,5194.55026861994,5194.22185221848,5193.93490921483,5193.68517343978,5193.46873224626,5193.2820123871,5193.12175825627,5192.98501656886,5192.86911182479,5192.77163031964,5192.69039875618,5192.6234634688,5192.56907240066,5192.52565888883,5192.49182264579,5192.46631619505,5192.44802877771,5192.43597416471,5192.4292775173,5192.42716464335,5192.42895140033,5192.43403442107,5192.44188269184,5192.45202965023,-1,-1,-1,-1
1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5796.461154962,5627.78692237712,5507.26127979627,5422.04494742249,5362.23896063038,5320.43101867916,5291.20363965415,5270.6751748868,5256.10895688025,5245.60147606188,5237.84426507481,5231.94751440165,5227.31216661834,5223.53899347921,5220.36453581699,5217.61669742625,5215.18407483567,5212.99510442906,5211.00393196506,5209.18105508377,5207.50707697604,5205.96867447949,5204.55607162698,5203.26143236536,5202.07791376787,5200.99912270614,5200.01885664833,5199.13096883198,5198.32934334052,5197.60792476488,5196.96074446517,5196.38199389273,5195.86605580155,5195.40755193791,5195.00137038585,5194.64269449055,5194.32701420661,5194.05012950847,5193.80814948814,5193.59749073168,5193.41486628967,5193.25726928423,5193.12196185379,5193.0064600175,5192.90851301764,5192.826088782,5192.7573577467,5192.70067552038,5192.65456779006,5192.6177146461,5192.58893736707,5192.56718508508,5192.55152255297,5192.54111893585,5192.53523743121,5192.53322579896,5192.5345076722,5192.53857474703,5192.5449794095,5192.55332864632,-1,-1,-1
2.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5700.95397983407,5557.97240839192,5456.35121105792,5384.80176702893,5334.74438855526,5299.82781354391,5275.45130404875,5258.3398613408,5246.19602495513,5237.42775755401,5230.94377128041,5226.00361614122,5222.10976884131,5218.93119649234,5216.24984075243,5213.92346117343,5211.86015853569,5210.00097569732,5208.30819166417,5206.75753361135,5205.33304483772,5204.02371991107,5202.82144038222,5201.71964404866,5200.71255304728,5199.79475316396,5198.96095148208,5198.20590281111,5197.52437900555,5196.91120305164,5196.36127391126,5195.86962457049,5195.43145555106,5195.04217529814,5194.69741915325,5194.3930790537,5194.12530619961,5193.89052063724,5193.68540749387,5193.50691405982,5193.35224004113,5193.21882585037,5193.10434153854,5193.00667282814,5192.92390564699,5192.85431182882,5192.79633593516,5192.74857951591,5192.70978991097,5192.67884552908,5192.65474503733,5192.63659584139,5192.62360378601,5192.61506333072,5192.6103491202,5192.6089075522,5192.61024958735,5192.61394399177,5192.61961116905,5192.626917763,-1,-1
2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5776.18752746964,5610.8930163455,5492.78008633136,5409.28869220309,5350.74434353818,5309.9014906806,5281.45857175641,5261.60937010091,5247.66327805551,5237.74267332749,5230.55203851347,5225.20634478054,5221.10698180453,5217.85279242126,5215.17760611887,5212.90657130529,5210.92589662926,5209.16226444914,5207.56871712298,5206.11524529729,5204.78248652429,5203.55764396945,5202.43179892306,5201.39824609217,5200.45145901376,5199.58651090706,5198.79870818095,5198.08345966094,5197.43618240198,5196.85231631792,5196.32734868871,5195.85683868478,5195.43646685297,5195.0620699581,5194.72966679241,5194.43548407871,5194.17597058123,5193.9478060772,5193.74790263622,5193.5734055924,5193.42168911682,5193.29034501568,5193.17717533805,5193.0801797385,5192.99754344163,5192.92762578291,5192.86894565436,5192.82017051305,5192.78010360829,5192.7476726968,5192.7219184134,5192.70198451727,5192.68710833205,5192.67661128997,5192.66989087701,5192.66641326885,5192.66570611404,5192.66735226715,5192.67098409581,5192.67627810096,5192.68295031952,-1
2.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5665.31736914541,5530.73208366265,5435.19717686821,5368.01185801077,5321.07554756185,5288.4063454011,5265.67527268459,5249.80128986301,5238.62077198971,5230.63213466887,5224.80384016701,5220.43397650744,5217.04943256182,5214.33428563849,5212.07962680091,5210.14867476265,5208.45276219447,5206.93488072424,5205.55860778179,5204.30065311144,5203.14593112947,5202.08433778854,5201.10870599802,5200.21348995751,5199.39401257023,5198.64599213484,5197.96531270049,5197.34789947955,5196.78969814078,5196.28666744244,5195.83480963443,5195.43021324701,5195.06907400526,5194.74773931703,5194.46272017815,5194.21072181066,5193.98864676216,5193.79360270971,5193.62290719467,5193.47408365741,5193.34485471646,5193.23313586834,5193.13702608195,5193.05479688785,5192.98488237444,5192.925866521,5192.87647360271,5192.83555585169,5192.80208289489,5192.77513258853,5192.7538802806,5192.73759042381,5192.72560798668,5192.71735075962,5192.7123019933,5192.710004093,5192.71005237019,5192.71208969206,5192.71580143292,5192.72091102267,5192.72717571584
3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5720.76860891573,5569.79822484343,5462.18220015973,5386.25821364792,5333.10944166702,5296.09394080093,5270.37037824527,5252.47058046186,5239.94565014882,5231.08711760847,5224.71532326124,5220.02362422419,5216.46543771863,5213.67384385795,5211.40480557227,5209.49759990568,5207.84743309923,5206.3866222366,5205.07179901133,5203.87528797749,5202.77935788989,5201.77241202801,5200.84655585136,5199.99601378321,5199.21617179265,5198.50300016914,5197.85273472112,5197.26170085122,5196.7262440228,5196.24272334306,5195.80751423005,5195.41704723251,5195.06783348753,5194.75649795217,5194.47980581865,5194.23467880685,5194.0182175134,5193.8277003641,5193.66059544116,5193.51455651732,5193.38742169778,5193.27720560574,5193.1820942502,5193.10043625826,5193.03073005459,5192.97161805204,5192.92187384659,5192.88039224555,5192.84618111635,5192.8183501511,5192.79610283482,5192.77872775241,5192.76559073672,5192.75612729966,5192.74983609417,5192.74627253502,5192.7450431454,5192.74580015979,5192.74823695523,5192.75208356859,5192.75710283976
