0,349.5,699,1048.5,1398,1747.5,2097,2446.5,2796,3145.5,3495,3844.5,4194,4543.5,4893,5242.5,5592,5941.5,6291,6640.5,6990,7339.5,7689,8038.5,8388,8737.5,9087,9436.5,9786,10135.5,10485,10834.5,11184,11533.5,11883,12232.5,12582,12931.5,13281,13630.5,13980,14329.5,14679,15028.5,15378,15727.5,16077,16426.5,16776,17125.5,17475,17824.5,18174,18523.5,18873,19222.5,19572,19921.5,20271,20620.5,20970,21319.5,21669,22018.5,22368,22717.5,23067,23416.5,23766,24115.5,24465,24814.5,25164,25513.5,25863,26212.5,26562,26911.5,27261,27610.5,27960,28309.5,28659,29008.5,29358,29707.5,30057,30406.5,30756,31105.5,31455,31804.5,32154,32503.5,32853,33202.5,33552,33901.5,34251,34600.5,34950
3,-1,-1,-1,-1,1.23448844533414e-05,4.84413340018364e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.02470822236501e-07,7.96401934621827e-07,7.91215313711291e-07,7.86787040851777e-07,7.83009966198733e-07,7.79791491822834e-07,7.77051695877162e-07,7.74721343077545e-07,7.72740918364434e-07,7.7105903528718e-07,7.69631697039586e-07,7.68421045904688e-07,7.67394737977156e-07,7.66525033668586e-07,7.6578834296015e-07,7.65164543281571e-07,7.64636467920354e-07,7.64189508117852e-07,7.6381138569559e-07,7.63491414090822e-07,7.63220839417045e-07,7.62991930969292e-07,7.62798379128071e-07,7.62634726925171e-07,7.62496370043664e-07,7.62379329444229e-07,7.62280421895412e-07,7.62196862069686e-07,7.62126148856623e-07,7.62066406423401e-07,7.62015929467452e-07,7.61973240059888e-07,7.61937144488911e-07,7.61906619572983e-07,7.61880869504239e-07,7.61859098474815e-07,7.61840681207104e-07,7.61825106110336e-07,7.61811918437161e-07,7.61800833970483e-07,7.61791454806371e-07,7.6178349672773e-07,7.61776789204305e-07,7.61771104862419e-07,7.61766330015234e-07,7.61762237289076e-07,7.61758826683945e-07,7.61755927669583e-07,7.61753483402572e-07,7.61751437039493e-07,7.61749674893508e-07,7.61748196964618e-07,7.61746946409403e-07,7.61745923227863e-07,7.61745013733162e-07,7.61744274768716e-07,7.61743649491109e-07,7.6174308105692e-07,7.61742626309569e-07,7.61742228405637e-07,7.61741944188543e-07,7.61741659971449e-07,7.61741432597773e-07,7.61741205224098e-07,7.61741034693841e-07,7.61740921007004e-07,7.61740807320166e-07,7.61740693633328e-07,7.61740636789909e-07,7.61740523103072e-07,7.61740466259653e-07
6,-1,-1,-1,-1,-1,3.88981777071227e-05,2.02664029584216e-05,1.22610800675618e-05,8.3639826187098e-06,6.22414571425769e-06,4.93935393412979e-06,4.11198447050582e-06,3.54784425830856e-06,3.14527777086563e-06,2.84791816755571e-06,2.62234436332955e-06,2.44702457727909e-06,2.30715344611169e-06,2.19244198401636e-06,2.09594645572461e-06,2.01313622767319e-06,1.94110409718104e-06,1.87796589777856e-06,1.822448182386e-06,1.77362626309814e-06,1.73076887538968e-06,1.69325255439595e-06,1.66051837464931e-06,1.63205249722012e-06,1.60737889637521e-06,1.58605753416419e-06,1.56768440325517e-06,1.5518917260136e-06,1.53834762269667e-06,1.52675508060146e-06,1.5168502922669e-06,1.50840051870126e-06,1.50120164856788e-06,1.49507560665279e-06,1.48986773545705e-06,1.48544424255862e-06,1.48168977810692e-06,1.47850518322234e-06,1.475805431503e-06,1.47351777191878e-06,1.47158007142872e-06,1.46993934894276e-06,1.46855048804499e-06,1.46737511357424e-06,1.46638061619567e-06,1.46553930907647e-06,1.46482770138021e-06,1.46422587427666e-06,1.46371694635437e-06,1.46328661660032e-06,1.46292277439138e-06,1.4626151671742e-06,1.46235511766102e-06,1.46213528342194e-06,1.46194945270303e-06,1.46179237114427e-06,1.4616595948162e-06,1.46154736564574e-06,1.46145250586909e-06,1.46137232864028e-06,1.46130456234743e-06,1.46124728655253e-06,1.46119887778222e-06,1.46115796366393e-06,1.46112338412907e-06,1.46109415859898e-06,1.46106945823435e-06,1.4610485824692e-06,1.46103093916957e-06,1.46101602785821e-06,1.46100342553243e-06,1.46099277467474e-06,1.46098377311788e-06,1.46097616547754e-06,1.4609697359106e-06,1.46096430199398e-06,1.4609597095508e-06,1.46095582827722e-06,1.46095254804632e-06,1.46094977578401e-06,1.46094743282868e-06,1.46094545269955e-06,1.46094377921056e-06,1.46094236487623e-06,1.46094116956448e-06,1.46094015935788e-06,1.46093930559132e-06,1.4609385840387e-06,1.46093797422549e-06,1.46093745884784e-06,1.46093702328149e-06,1.46093665516693e-06,1.46093634405858e-06,1.46093608112848e-06,1.46093585891576e-06
9,-1,-1,-1,-1,-1,-1,5.08263084743886e-05,2.90394218458387e-05,1.84871996286932e-05,1.2914512732593e-05,9.67188679403956e-06,7.63888973791739e-06,6.29341397004644e-06,5.36575393113846e-06,4.70428617303526e-06,4.21846294984683e-06,3.85196620950232e-06,3.56865365469468e-06,3.34459426247178e-06,3.16341984277254e-06,3.0136583290934e-06,2.88722304312921e-06,2.77848478511423e-06,2.68360331324207e-06,2.59999721606111e-06,2.52592694873932e-06,2.46018488650033e-06,2.40188012141047e-06,2.35029966658771e-06,2.30482613807745e-06,2.26489389621832e-06,2.22996922041712e-06,2.19954406553653e-06,2.17313648491564e-06,2.15029354185077e-06,2.13059443560364e-06,2.11365277995969e-06,2.0991176812451e-06,2.08667363901765e-06,2.07603946495805e-06,2.0669664711438e-06,2.05923617316219e-06,2.05265771951541e-06,2.04706521527769e-06,2.04231506493479e-06,2.03828342147165e-06,2.03486379777012e-06,2.03196487231432e-06,2.02950850336169e-06,2.02742795310208e-06,2.02566631482785e-06,2.02417513080019e-06,2.02291318549073e-06,2.02184545753345e-06,2.02094221351701e-06,2.02017822728966e-06,2.01953210944724e-06,2.01898573292522e-06,2.01852374197356e-06,2.01813313316444e-06,2.01780289840519e-06,2.01752372116657e-06,2.01728771826983e-06,2.01708822059716e-06,2.01691958699942e-06,2.01677704647646e-06,2.0166565644068e-06,2.01655472921339e-06,2.01646865638049e-06,2.01639590719134e-06,2.01633441994791e-06,2.01628245176888e-06,2.01623852934847e-06,2.01620140730346e-06,2.01617003294382e-06,2.01614351647999e-06,2.01612110583014e-06,2.01610216531911e-06,2.01608615766905e-06,2.016072628774e-06,2.01606119482878e-06,2.01605153144851e-06,2.01604336447132e-06,2.01603646218402e-06,2.01603062875083e-06,2.01602569865902e-06,2.01602153202423e-06,2.01601801062257e-06,2.01601503453681e-06,2.01601251932184e-06,2.01601039360901e-06,2.01600859708127e-06,2.0160070787619e-06,2.01600579556816e-06,2.01600471108894e-06,2.0160037945516e-06,2.01600301994886e-06,2.01600236530088e-06,2.01600181203155e-06,2.01600134444144e-06
12,-1,-1,-1,-1,-1,-1,0.000105891362172334,6.06527425122226e-05,3.62357634832788e-05,2.36037748078145e-05,1.6682833680808e-05,1.25696488235281e-05,9.94808112608942e-06,8.18583492803021e-06,6.95326628285281e-06,6.06445422083713e-06,5.40722964818013e-06,4.91029268027412e-06,4.52661596474244e-06,4.22435993281607e-06,3.98151061560787e-06,3.78256673380271e-06,3.61646970912814e-06,3.47530259425405e-06,3.35343644673437e-06,3.24691905107668e-06,3.1530033629926e-06,3.06977668208131e-06,2.99587712636394e-06,2.93028794540386e-06,2.87219765234229e-06,2.82091182834219e-06,2.77580243677982e-06,2.73628223906373e-06,2.70179455596432e-06,2.6718113896249e-06,2.64583532592002e-06,2.62340247970404e-06,2.60408502940436e-06,2.58749271046943e-06,2.57327312158812e-06,2.56111095309981e-06,2.55072635843317e-06,2.54187271659827e-06,2.53433401625182e-06,2.52792205430908e-06,2.52247359891117e-06,2.51784762552806e-06,2.51392269968068e-06,2.51059455135602e-06,2.50777386448769e-06,2.50538428906273e-06,2.50336067245041e-06,2.5016474993821e-06,2.50019752571009e-06,2.49897058885469e-06,2.49793257709051e-06,2.49705454004493e-06,2.4963119236288e-06,2.49568391383017e-06,2.49515287519652e-06,2.49470387128418e-06,2.4943242557834e-06,2.49400332438542e-06,2.49373201871223e-06,2.49350267477004e-06,2.49330880940693e-06,2.49314493915913e-06,2.49300642666344e-06,2.49288935050549e-06,2.4927903949738e-06,2.492706756708e-06,2.49263606567596e-06,2.49257631829707e-06,2.4925258208569e-06,2.49248314163793e-06,2.49244707043015e-06,2.49241658428788e-06,2.49239081857262e-06,2.49236904246791e-06,2.49235063827741e-06,2.49233508392257e-06,2.49232193814635e-06,2.49231082800508e-06,2.49230143829513e-06,2.49229350261525e-06,2.49228679581197e-06,2.492281127594e-06,2.49227633713492e-06,2.4922722885113e-06,2.49226886684699e-06,2.49226597505423e-06,2.49226353107937e-06,2.49226146557489e-06,2.49225971993199e-06,2.49225824461768e-06,2.49225699776942e-06,2.49225594400734e-06,2.49225505343037e-06,2.49225430076784e-06
15,-1,-1,-1,-1,-1,-1,-1,0.000110300153866083,6.62167208331193e-05,4.11167337167668e-05,2.74160708298441e-05,1.9639620000132e-05,1.49193513955551e-05,1.18675666501451e-05,9.79171032569508e-06,8.3235072360632e-06,7.25350327517814e-06,6.45490311679392e-06,5.84670635396897e-06,5.37492529888114e-06,5.00246107385313e-06,4.70327354026057e-06,4.45879911307238e-06,4.25565091050552e-06,4.0841118961913e-06,3.93712850735901e-06,3.80961020254704e-06,3.69791057095733e-06,3.5994248040345e-06,3.51227474957022e-06,3.43506888228381e-06,3.36672790006425e-06,3.30636544568418e-06,3.25321216131246e-06,3.20657137228275e-06,3.16579610824716e-06,3.13027929962324e-06,3.09945123810103e-06,3.0727803721594e-06,3.04977505484213e-06,3.0299849597589e-06,3.01300160017463e-06,2.99845781769775e-06,2.98602633905481e-06,2.9754176024375e-06,2.9663770807623e-06,2.95868231329045e-06,2.95213982209386e-06,2.94658204938596e-06,2.94186441318084e-06,2.93786254558968e-06,2.93446975145565e-06,2.93159470481299e-06,2.92915938605491e-06,2.92709725270387e-06,2.92535163029014e-06,2.92387430615984e-06,2.92262430730219e-06,2.92156684290926e-06,2.92067239290372e-06,2.91991592475147e-06,2.91927622227052e-06,2.91873531168681e-06,2.91827797175339e-06,2.91789131626943e-06,2.91756443876344e-06,2.91728811041637e-06,2.91705452348483e-06,2.91685707354097e-06,2.91669017477799e-06,2.91654910344734e-06,2.91642986520479e-06,2.91632908275855e-06,2.9162439007441e-06,2.91617190520693e-06,2.91611105546626e-06,2.91605962646731e-06,2.91601616001599e-06,2.9159794235333e-06,2.91594837517395e-06,2.91592213433039e-06,2.9158999566928e-06,2.91588121316301e-06,2.91586537202769e-06,2.91585198388806e-06,2.91584066892027e-06,2.91583110610642e-06,2.91582302413182e-06,2.91581619369067e-06,2.91581042098257e-06,2.91580554221555e-06,2.91580141895997e-06,2.91579793422164e-06,2.91579498912283e-06,2.91579250009711e-06,2.91579039651852e-06,2.91578861869779e-06,2.91578711618879e-06,2.91578584635728e-06,2.91578477317117e-06
18,-1,-1,-1,-1,-1,-1,-1,-1,-1,6.69920040299072e-05,4.31950502701707e-05,2.96081943584138e-05,2.16070134234596e-05,1.66223021066381e-05,1.33391755568563e-05,1.10736161111165e-05,9.45147975332411e-06,8.25607507928683e-06,7.35475755807907e-06,6.66214165332945e-06,6.12087021890497e-06,5.6911297696704e-06,5.34463959423479e-06,5.06099584501653e-06,4.82532054058725e-06,4.62669255263873e-06,4.45707525191566e-06,4.31056511718186e-06,4.18284163347563e-06,4.07074724256372e-06,3.97195932553099e-06,3.88473589777131e-06,3.80772536953845e-06,3.73983072558178e-06,3.68011842903845e-06,3.62776142879419e-06,3.5820064202033e-06,3.54215703457837e-06,3.50756656464984e-06,3.47763572071116e-06,3.45181250259741e-06,3.42959247802424e-06,3.41051859524412e-06,3.39418019361693e-06,3.38021118758779e-06,3.36828755836622e-06,3.35812434928705e-06,3.34947236601311e-06,3.34211475883769e-06,3.33586362865601e-06,3.33055676077515e-06,3.32605455687514e-06,3.32223720734718e-06,3.31900212438246e-06,3.31626164010043e-06,3.31394096281398e-06,3.31197637724914e-06,3.31031367024281e-06,3.30890676133501e-06,3.30771651710244e-06,3.3067097285426e-06,3.30585823193208e-06,3.30513815507164e-06,3.30452927249935e-06,3.3040144549685e-06,3.30357920016097e-06,3.30321123318752e-06,3.30290016688233e-06,3.30263721321821e-06,3.30241493834662e-06,3.30222705480919e-06,3.30206824538081e-06,3.30193401380126e-06,3.30182055834275e-06,3.30172466475655e-06,3.3016436156547e-06,3.30157511382257e-06,3.30151721733405e-06,3.30146828466246e-06,3.30142692825419e-06,3.3013919752653e-06,3.30136243435928e-06,3.30133746763288e-06,3.3013163668798e-06,3.30129853352323e-06,3.30128346165099e-06,3.30127072367437e-06,3.30125995820533e-06,3.30125085980911e-06,3.30124317034258e-06,3.30123667163294e-06,3.30123117928956e-06,3.30122653747365e-06,3.30122261447754e-06,3.30121929898835e-06,3.30121649693007e-06,3.30121412879457e-06,3.3012121273858e-06,3.30121043591333e-06,3.30120900638104e-06
21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4.29216840398349e-05,3.03205698534746e-05,2.26239124344958e-05,1.76876121569335e-05,1.43634143120934e-05,1.20292969449026e-05,1.03339722965122e-05,9.06903169683287e-06,8.10463637663568e-06,7.35612144185477e-06,6.76601401830182e-06,6.29401343270723e-06,5.91118523702624e-06,5.59642482519931e-06,5.33418053865347e-06,5.11291877627845e-06,4.92405794196758e-06,4.76120960550381e-06,4.6196221788112e-06,4.49575808076841e-06,4.38696501005065e-06,4.29122043185052e-06,4.20693775544878e-06,4.13282531203884e-06,4.06778903095406e-06,4.01086924828166e-06,3.96120242538331e-06,3.91799974782059e-06,3.8805362433994e-06,3.84814579540824e-06,3.82021895979651e-06,3.79620170057897e-06,3.77559402329502e-06,3.75794805810602e-06,3.74286548944762e-06,3.72999441447957e-06,3.71902579330724e-06,3.70968967179875e-06,3.70175134181105e-06,3.69500757256461e-06,3.68928301203389e-06,3.68442682465368e-06,3.68030960416595e-06,3.67682057885739e-06,3.67386511049506e-06,3.67136247718441e-06,3.66924392321562e-06,3.6674509548192e-06,3.66593385882085e-06,3.66465042081093e-06,3.66356482011194e-06,3.66264668014723e-06,3.66187025450461e-06,3.66121373084664e-06,3.6606586367113e-06,3.66018933308166e-06,3.65979258332825e-06,3.65945718671341e-06,3.65917366707883e-06,3.65893400861606e-06,3.65873143174803e-06,3.65856020313945e-06,3.65841547471502e-06,3.6582931473112e-06,3.65818975523095e-06,3.65810236852484e-06,3.65802851029652e-06,3.65796608673687e-06,3.65791332793768e-06,3.65786873783132e-06,3.65783105185452e-06,3.65779920114815e-06,3.65777228228651e-06,3.65774953168411e-06,3.65773030395842e-06,3.65771405363808e-06,3.65770031970005e-06,3.65768871249866e-06,3.65767890271687e-06,3.65767061202717e-06,3.65766360519785e-06,3.65765768342084e-06,3.65765267867243e-06,3.65764844894689e-06,3.65764487422793e-06,3.65764185308389e-06,3.65763929979002e-06,3.65763714189636e-06,3.65763531817216e-06
24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.99551804832412e-05,2.28891116937068e-05,1.82196491087357e-05,1.49988684972396e-05,1.26935148637168e-05,1.09924178021263e-05,9.70596624908986e-06,8.71349608506909e-06,7.93499932124675e-06,7.31543008517484e-06,6.81573838330275e-06,6.40758256601581e-06,6.07007391322912e-06,5.78766594990421e-06,5.54871747144361e-06,5.34448016438282e-06,5.16836740156316e-06,5.01541361229668e-06,4.88186280265148e-06,4.76484939279814e-06,4.66215030199647e-06,4.57199621928377e-06,4.49293313164024e-06,4.42372545875582e-06,4.3632918821273e-06,4.31066526689251e-06,4.26496912225407e-06,4.22540454960909e-06,4.19124322798997e-06,4.16182342388232e-06,4.13654716028147e-06,4.11487751481472e-06,4.0963355750057e-06,4.08049692010772e-06,4.06698768497322e-06,4.05548034483204e-06,4.04568938093325e-06,4.03736697414789e-06,4.03029884538196e-06,4.02430032921419e-06,4.01921273666812e-06,4.0149000372822e-06,4.0112458705105e-06,4.00815088174577e-06,4.00553036817265e-06,4.0033122133316e-06,4.00143508581918e-06,3.99984687619352e-06,3.9985033462567e-06,3.99736696595073e-06,3.9964059147558e-06,3.99559322644502e-06,3.99490605813991e-06,3.99432506669481e-06,3.99383387743522e-06,3.99341863213572e-06,3.99306760482168e-06,3.99277087550666e-06,3.99252005333588e-06,3.99230804180184e-06,3.99212883974453e-06,3.99197737275785e-06,3.99184935041031e-06,3.99174114536615e-06,3.99164969107539e-06,3.99157239519998e-06,3.99150706636986e-06,3.99145185222664e-06,3.99140518702256e-06,3.99136574730616e-06,3.99133241445043e-06,3.99130424296953e-06,3.99128043373173e-06,3.99126031131327e-06,3.99124330485401e-06,3.99122893187401e-06,3.99121678459362e-06,3.99120651837015e-06,3.99119784192385e-06,3.99119050907658e-06,3.99118431176905e-06,3.991179074159e-06,3.99117464763294e-06,3.99117090659012e-06,3.99116774487923e-06,3.99116507278677e-06,3.99116281449174e-06
27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.89377836833759e-05,2.26421259627829e-05,1.83578477212417e-05,1.53303426932974e-05,1.31200352783591e-05,1.14621008123668e-05,1.01906867482949e-05,9.19781092733763e-06,8.41051989892609e-06,7.77784442783567e-06,7.26315836495671e-06,6.83957853529223e-06,6.48708795832239e-06,6.19064672927498e-06,5.93888957072035e-06,5.72319517560318e-06,5.53700459452255e-06,5.37531213868891e-06,5.23427621277303e-06,5.11091758685088e-06,5.00288551457526e-06,4.90827989392483e-06,4.82552061672504e-06,4.75325572904212e-06,4.69029997101559e-06,4.63559566770375e-06,4.58818896924446e-06,4.54721585305588e-06,4.51189378836811e-06,4.48151629306223e-06,4.4554486719031e-06,4.43312399402882e-06,4.4140388799969e-06,4.39774898044728e-06,4.38386419680366e-06,4.37204376838792e-06,4.3619913673279e-06,4.35345032900419e-06,4.34619911862036e-06,4.34004710404999e-06,4.33483067693774e-06,4.33040974059473e-06,4.32666456520584e-06,4.32349299795642e-06,4.32080800713893e-06,4.31853553423257e-06,4.31661262551076e-06,4.31498581418437e-06,4.31360972483223e-06,4.31244587343926e-06,4.31146163840992e-06,4.31062938020047e-06,4.30992568954618e-06,4.30933074653525e-06,4.30882777492853e-06,4.30840257810376e-06,4.30804314479665e-06,4.30773931441449e-06,4.30748249311684e-06,4.30726541310267e-06,4.30708192862945e-06,4.30692684323046e-06,4.30679576341021e-06,4.3066849747969e-06,4.30659133733107e-06,4.30651219658334e-06,4.3064453087324e-06,4.30638877710884e-06,4.30634099852842e-06,4.30630061790962e-06,4.30626648990002e-06,4.30623764643168e-06,4.30621326929107e-06,4.30619266693003e-06,4.30617525486267e-06,4.30616053909462e-06,4.30614810211577e-06,4.30613759106043e-06,4.30612870769973e-06,4.30612119998281e-06,4.30611485488739e-06,4.30610949237692e-06,4.30610496029326e-06,4.30610113004002e-06,4.30609789293423e-06,4.30609515712281e-06
30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.76017058482528e-05,2.20898558471668e-05,1.82326575130029e-05,1.54423343627847e-05,1.3365216281332e-05,1.17816377503666e-05,1.05502785741976e-05,9.57697987695718e-06,8.79687573131391e-06,8.16390616312579e-06,7.64452314221819e-06,7.21382014934266e-06,6.85306605051096e-06,6.54805830181686e-06,6.28796984622766e-06,6.06451293449568e-06,5.87131856472143e-06,5.70346827294181e-06,5.5571344016639e-06,5.42930134099772e-06,5.31754971574206e-06,5.21989351453568e-06,5.13466044750444e-06,5.06040803072204e-06,4.99586716446783e-06,4.93990576509523e-06,4.89150604892587e-06,4.84975043379606e-06,4.81381241262009e-06,4.78294996866787e-06,4.7565000551192e-06,4.73387334335514e-06,4.71454889205621e-06,4.69806865616735e-06,4.68403189453402e-06,4.67208959230854e-06,4.66193902282159e-06,4.65331855688242e-06,4.64600280037333e-06,4.63979811231657e-06,4.63453852988612e-06,4.63008210602527e-06,4.62630764977461e-06,4.62311184866727e-06,4.62040674581297e-06,4.61811754069697e-06,4.61618068144999e-06,4.61454221671032e-06,4.61315637664562e-06,4.61198435480736e-06,4.61099326494368e-06,4.61015524947926e-06,4.6094467189329e-06,4.60884770399144e-06,4.60834130423497e-06,4.60791321958488e-06,4.60755135241165e-06,4.6072454698979e-06,4.60698691771143e-06,4.60676837731949e-06,4.60658366038467e-06,4.60642753464229e-06,4.60629557648603e-06,4.60618404619874e-06,4.60608978237395e-06,4.60601011259342e-06,4.60594277787021e-06,4.60588586874455e-06,4.60583777124172e-06,4.60579712117436e-06,4.60576276550411e-06,4.6057337296743e-06,4.60570918999252e-06,4.60568845028372e-06,4.60567092215421e-06,4.60565610830877e-06,4.60564358844893e-06,4.60563300735337e-06,4.60562406480303e-06,4.60561650706555e-06,4.60561011969788e-06,4.60560472146296e-06,4.60560015918822e-06,4.60559630342008e-06,4.60559304475117e-06
