0,349.5,699,1048.5,1398,1747.5,2097,2446.5,2796,3145.5,3495,3844.5,4194,4543.5,4893,5242.5,5592,5941.5,6291,6640.5,6990,7339.5,7689,8038.5,8388,8737.5,9087,9436.5,9786,10135.5,10485,10834.5,11184,11533.5,11883,12232.5,12582,12931.5,13281,13630.5,13980,14329.5,14679,15028.5,15378,15727.5,16077,16426.5,16776,17125.5,17475,17824.5,18174,18523.5,18873,19222.5,19572,19921.5,20271,20620.5,20970,21319.5,21669,22018.5,22368,22717.5,23067,23416.5,23766,24115.5,24465,24814.5,25164,25513.5,25863,26212.5,26562,26911.5,27261,27610.5,27960,28309.5,28659,29008.5,29358,29707.5,30057,30406.5,30756,31105.5,31455,31804.5,32154,32503.5,32853,33202.5,33552,33901.5,34251,34600.5,34950
0.31,141.329640955576,342.990153717552,578.397646094157,840.247962733879,1124.76159809317,1429.59814065046,1753.15314831612,2094.23952053899,2451.9096468689,2825.33442740077,3213.69257973346,3616.02966554449,4031.00483789018,4456.23967048072,4885.44103241719,5365.70392246895,5943.25027684906,6559.57465053924,7207.13750818941,7882.56563175669,8583.81248129036,9309.44113164087,10058.3597812161,10830.1076672208,11623.2317730026,12437.1779357895,13271.5996938305,14126.1125082816,15000.3179938362,15893.8200056143,17392.2674253521,19609.631275806,22118.1559956083,24949.3486519925,28137.8402585354,31722.2213017784,35745.739988512,40257.1043152824,45311.0925118971,50969.3257541103,57301.0589153408,64383.9899000155,72305.2559518318,81162.5670076108,91065.3096492549,102135.957439162,114511.683364348,128345.884385734,143810.347896476,161097.139941625,180421.197856502,202023.019767698,226171.510899051,253167.670029508,283347.937207961,317088.707769824,354811.230274251,396986.571874882,444141.615236314,496865.479454983,555817.855589071,621735.795145783,695443.811865044,777865.314516285,870032.105462091,973098.947308351,1088356.7238908,1217249.7402991,1361394.57744893,1522597.66390263,1702882.5978049,1904509.92223822,2130010.18187997,2382214.671649,2664286.96259369,2979768.53145516,3332623.23451172,3727282.39712128,4168702.65602692,4662431.84453652,5214670.39207579,5832360.54875475,6523261.41845639,7296065.59606725,8160480.59193206,9127380.78053252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.62,67.2870858209555,161.818658232533,271.493365656512,392.94094256067,524.398888659114,664.770503054809,813.309564204801,969.480798229167,1132.8882421928,1303.23371064749,1480.29139534386,1663.89213691721,1853.91161797407,2050.26443593625,2252.89757449067,2461.78823171202,2676.94135530061,2898.38805551189,3126.18666787465,3360.42144459228,3601.20382025288,3848.67270674568,4102.98898743745,4364.3247339555,4632.8036782627,4908.18508346436,5195.93762576042,5503.82276403387,5821.06651002685,6146.30348122799,6478.91818268275,6818.52319831832,7164.84088195766,7973.03048678433,8945.18648749891,10042.0234971374,11277.3028999427,12666.2678125657,14225.9573627107,15975.485916392,17936.3382549976,20132.675635288,22591.6164301239,25343.6076353387,28422.7933111497,31867.4432131064,35720.4279636208,40029.7197848833,44849.0993807296,50238.6598083461,56265.7484230695,63005.6520008333,70542.6691143418,78971.0135313568,88396.1646507284,98936.0881582924,110722.7667171,123903.901084155,138644.565476068,155129.547733683,173565.556731688,194183.73680661,217242.767676292,243031.861860219,271874.642781983,304133.100707635,340212.288036937,380565.260590579,425698.597886171,476179.194138874,532641.400394454,595794.236764789,666431.596035093,745440.900403758,833815.556587779,932666.126676678,1043235.58803536,1166913.52712804,1305255.61169646,1460001.24458677,1633095.99062473,1826717.85924503,2043301.9747278,2285572.85853089,2556578.03931002,2859726.93886022,3198833.55123705,3578164.59401389,4002493.01424226,4477159.16681082,5008133.38764135,-1,-1,-1,-1,-1,-1,-1,-1,-1
0.93,42.5387096000036,101.627704904674,169.83100449677,245.066785855141,326.236837355126,412.649789970373,503.827949013907,599.421797289405,699.165862182179,802.853117998538,910.319737484135,1021.43407599001,1136.09066749965,1254.20426255731,1375.70721350173,1500.54682285222,1628.68256016017,1760.08606103306,1894.73908716574,2032.63297135524,2173.76907565908,2318.15759844174,2465.81818059754,2616.78003765814,2771.08177030222,2928.77371948942,3089.91797796677,3254.58902901053,3422.87786711213,3594.89252140322,3770.76265172863,3950.6456800384,4134.7329088848,4323.26297689862,4600.44301339113,5149.96915827525,5769.90964076079,6468.17061328397,7253.46609830049,8135.50008040887,9125.14611353579,10234.6078413715,11477.6002622874,12869.5238157063,14427.6656949047,16171.4115207354,18122.4872958293,20305.2434651564,22746.9340908791,25478.0895977945,28532.8486342476,31949.4682429748,35770.7116543767,40044.4515834777,44824.23209486,50169.961304325,56148.6874108862,62835.4140619097,70313.934055215,78678.196782927,88033.1169096516,98496.1389383465,110198.579502533,123287.48537278,137927.197855681,154301.692603324,172616.475575037,193101.890392588,216015.235966345,241644.641947717,270312.059875614,302378.125474062,338245.684641819,378365.929313032,423243.413466922,473442.283066825,529594.32603739,592404.947632415,662665.151888006,741258.714271914,829173.804947558,927516.83548602,1037525.1356019,1160582.75983025,1298238.85051665,1452224.87206189,1624479.58115521,1817169.90220738,2032720.77152768,2273846.36281673,2543581.95487819,2845320.02042109,3182862.77357956,-1,-1,-1,-1,-1,-1,-1
1.24,30.5247467340736,72.5728691354298,120.920153982517,174.102101847649,231.343236231792,292.152654510146,356.188700346973,423.19912984917,492.990202621914,565.408617858254,640.330621468349,717.6548295797,797.297232959144,879.18757723784,963.267102256219,1049.48624448854,1137.80378896543,1228.18506501941,1320.60157708471,1415.0302537204,1511.45275878085,1609.85543658446,1710.22868550527,1812.56665053649,1916.86789271889,2023.13339796759,2131.36914977553,2241.58451110454,2353.7916219432,2468.00736517189,2584.2526713344,2702.55269566726,2822.93664004049,2945.43996306999,3070.10261848615,3212.19933869764,3592.46147098913,4021.20690212494,4503.91396518695,5046.62074401253,5656.05943345646,6339.76136438692,7106.18569743216,7964.82855851457,8926.35714561084,10002.7379138563,11207.3842421054,12555.3427090406,14063.4537181913,15750.5840663585,17637.8524770977,19748.8984032915,22110.1823639223,24751.2876023215,27705.3530077681,31009.4053948235,34704.9472611624,38838.3371258415,43461.4376477278,48632.34035025,54415.9556533075,60884.9498317072,68120.5365392455,76213.6959336164,85266.039593225,95391.4281508771,106717.036471896,119385.273506676,133555.379947044,149405.585798384,167135.035764055,186966.884919356,209150.360050427,233964.613063325,261721.666235326,292770.706489586,327502.492202857,366353.679266696,409813.223907546,458428.240785811,512809.777775069,573642.707002986,641692.795210884,717815.845763969,802970.112801041,898227.315445379,1004786.35506371,1123988.48837103,1257334.76260904,1406503.12871448,1573371.28285191,1760040.91668629,1968859.85113242,2202458.25137606,2463779.39322524,-1,-1,-1,-1,-1
1.55,23.5372998947475,55.7502595596075,92.6776857116009,133.20930977986,176.756218847613,222.944557071848,271.51320023707,322.268425193336,375.060521102552,429.770325591763,486.300731598116,544.571454335977,604.514933070991,666.074104007254,729.20012704342,793.851021046551,859.990578924816,927.587539015689,996.614944284562,1067.04930081832,1138.87059750443,1212.06184383908,1286.60830102376,1362.49793726142,1439.72085732421,1518.26943291115,1598.13753371512,1679.32139871526,1761.81873601111,1845.62889458517,1930.75329774036,2017.19503987837,2104.95825943148,2194.04953852325,2284.47729306611,2376.25102474671,2489.66485640596,2783.39559919696,3114.34020197385,3486.70724886362,3905.14943330668,4374.86007104059,4901.65863902278,5492.07235049022,6153.43709055684,6893.98227486015,7722.94054967574,8650.66167890378,9688.74237425433,10850.1721432697,12149.4972623966,13603.0091996569,15228.9106711364,17047.6026482368,19081.9142209548,21357.3583345746,23902.5134280885,26749.3341319972,29933.5695594015,33495.2301801062,37479.0373588252,41935.056765655,46919.2874930051,52494.3827345273,58730.3912764972,65705.72487455,73508.1010522456,82235.5567397009,91997.9322180882,102917.928194547,115132.898301679,128796.521902204,144080.60203303,161177.51276357,180302.214915818,201695.376420951,225626.253775613,252395.844233402,282341.125452665,315838.684790415,353310.408781092,395227.900730808,442118.402090354,494572.077132333,553249.659925844,618889.071983889,692317.327115727,774457.871815034,866345.644777997,969136.399677108,1084125.25849014,1212758.65665786,1356657.43604851,1517631.68920815,1697710.41098154,1899159.99857505,-1,-1,-1,-1
1.86,19.0108677471402,44.8924187755854,74.4894149748051,106.918191854386,141.709617951431,178.565442026037,217.27688746982,257.68869099815,299.680475897346,343.15600969045,388.036560052546,434.256573336312,481.760784501983,530.501827121993,580.438960554093,631.536877792836,683.764668408224,737.095177964643,791.504650576219,846.972015386625,903.478662720166,961.008267573631,1019.54643471716,1079.08030117614,1139.59888599641,1201.09239250318,1263.55246027779,1326.9721155882,1391.34542789788,1456.66725572443,1522.93392996394,1590.14251714966,1658.29102980654,1727.37871821915,1797.40524386312,1868.3716136155,1940.27947280246,2061.70212443496,2304.82245976324,2578.53218099544,2886.28704994086,3231.92531355673,3619.73644762481,4054.5322719425,4541.7125662262,5087.33776560792,5698.20967364928,6381.95758252544,7147.12738864113,8003.29843517471,8961.19125240622,10032.8175959095,11231.6131982431,12572.6197159107,14072.6627532931,15750.5870545521,17627.4528511088,19726.8269680505,22075.0988670818,24701.7692149416,27639.8412572235,30926.2345817056,34602.2757855479,38714.1643139631,43313.5964456499,48458.417138526,54213.2898741492,60650.6445361844,67851.4046354527,75906.1436586271,84916.1615826631,94994.854920584,106269.023669471,118880.464592662,132987.831163301,148768.728395776,166421.741831746,186168.885678503,208258.790048104,232969.572709809,260611.96500143,291533.959846391,326124.937540386,364820.248407092,408107.01657297,456529.876993302,510698.58405915,571295.091975278,639082.235286271,714913.458849517,799743.443792588,894640.257462397,1000798.67708491,1119554.66517984,1252405.53743139,1401020.76091939,1567275.19563141,-1,-1,-1
2.17,15.8602994412202,37.3579059074218,61.8914616347774,88.7331630347571,117.49647412396,147.935465304721,179.877781642315,213.195003000318,247.787404921308,283.575002259813,320.49230464366,358.484451296,397.505140767715,437.514414787449,478.477849390287,520.365283379724,563.150288191755,606.809421832345,651.32193061754,696.669329576614,742.834984032031,789.804147506873,837.563516613695,886.101239168371,935.406560419991,985.469912858416,1036.28279972251,1087.83766620033,1140.12754183595,1193.14671693254,1246.88958413406,1301.35196990471,1356.52980790322,1412.41981757265,1469.01945949158,1526.32645066769,1584.33935741423,1643.05718911255,1787.44173686965,1998.4274838057,2235.76940115196,2502.44496418327,2801.773329362,3137.47236985344,3513.71043082014,3935.16957808465,4407.10286795687,4935.40127261238,5526.67094432336,6188.31113919281,6928.60949287517,7756.84832985435,8683.41579720776,9719.94363038874,10879.4392620946,12176.4606585436,13627.3046533785,15250.2007356371,17065.5269779449,19096.1135749761,21367.4737414415,23908.1580314463,26750.1185995838,29929.0716584954,33485.008133233,37462.6366452041,41911.9994439095,46889.0311492397,52456.3663519502,58684.0262279838,65650.3688330463,73443.0001598923,82160.0340665548,91911.1074874908,102818.953246719,115020.808003975,128670.257031421,143939.055991437,161019.339206907,180126.162674238,201500.059865486,225409.980319726,252156.859794952,282077.510433453,315548.383121891,352991.219018235,394876.977896246,441733.196819227,494149.766356572,552786.627469587,618381.711018982,691761.562566615,773849.392588329,865679.159727564,968407.212343465,1083327.4410746,1211885.88697206,1355702.20382891,-1,-1
2.48,13.5517840755999,31.8514151325142,52.6989223033413,75.4794604278427,99.8665008916269,125.652164174728,152.690637517095,180.873212487082,210.115317745192,240.349028296521,271.518614106806,303.57737877115,336.48559589895,370.209174859227,404.718533724557,439.987526604853,475.99336039397,512.715632985284,550.136148542266,588.238663111615,627.008501071256,666.432416672065,706.49853135581,747.196067684556,788.515067608422,830.446654350914,872.982864480719,916.116188440582,959.840199224219,1004.14857442889,1049.03607417666,1094.49764838186,1140.52892139545,1187.12605611668,1234.2854252357,1282.00413451769,1330.27924422763,1379.10863375758,1434.44404462075,1602.83894940745,1792.3431847601,2005.35106741624,2244.52329980693,2512.83377960073,2813.61664693,3150.61365860089,3528.02354424835,3950.55937850851,4423.50007378879,4952.76939583599,5544.99307724569,6207.59959485558,6948.90321665047,7778.2007301766,8705.91441391185,9743.68847813685,10904.5621410775,12203.1185785473,13655.6885033767,15280.5199825268,17098.0372838963,19131.0889667557,21405.2558107656,23949.1155442609,26794.6851348972,29977.7218772144,33538.2847892319,37521.1724845825,41976.4586289177,46960.2156617219,52535.1561763935,58771.410963483,65747.467565517,73551.1096496619,82280.5331100725,92045.5674786185,102969.152315574,115188.813047379,128858.278683207,144149.650474904,161255.370164473,180390.763178553,201796.799225546,225742.807220726,252530.374519445,282496.722350025,316019.148776012,353519.477821454,395470.032087934,442399.2193357,494897.477286257,553625.719477326,619324.081931504,692819.45307233,775036.492716704,867011.669103627,969903.366220016,1085005.97463825,1213769.3487266,-1
2.79,11.7937062395144,27.6672709161567,45.7234460789687,65.4325844255864,86.513414889198,108.786845137218,132.12717644623,156.440636232252,181.654187071629,207.709164809358,234.557325332786,262.158189174534,290.477320862009,319.485011101862,349.155485687506,379.466014312337,410.396493706469,441.92904398739,474.047705216842,506.738015207141,539.987019506343,573.782877498633,608.114900984917,642.973341874773,678.349323668223,714.234626103813,750.621864126032,787.50418682825,824.875248126253,862.729486331674,901.061447172252,939.866351428149,979.139865902361,1018.87790437243,1059.07678001481,1099.73317453618,1140.84403077932,1182.40661690427,1224.41855758838,1319.62555353627,1475.00017729828,1649.70391897132,1845.92805464462,2066.11717752576,2313.00820301031,2589.67386522416,2899.55911805085,3246.5337127447,3634.9346314196,4069.62110819194,4556.04008526618,5100.28910841021,5709.19723086616,6390.40869075208,7152.47939598941,8004.97536825401,8958.61161440314,10025.3728270812,11218.6672511396,12553.4939555988,14046.6404602974,15716.8713496006,17585.2044992036,19675.1265468541,22012.9286294425,24628.0076756346,27553.2787950466,30825.5259438307,34485.9204325677,38580.5400566028,43160.870359893,48284.5854239021,54016.1180441912,60427.6610520124,67599.8530135845,75622.9504367266,84597.9867526835,94637.9252742836,105869.09764893,118432.893781707,132487.473034438,148209.743327233,165797.680831985,185472.628023643,207482.425990555,232104.034534456,259647.37920886,290459.493186731,324928.05260098,363487.183926591,406622.381280783,454876.836683114,508857.840531571,569245.696992949,636800.203565072,712371.950985482,796913.389285263,891488.226051297,997288.18297206,1115644.12705226
3.1,10.4139534536385,24.3899939809031,40.2663900963341,57.5797529703538,76.0840527751226,95.6225848632255,116.08538117263,137.390301938873,159.473412896206,182.28323840223,205.777452972601,229.920522867797,254.682121466386,280.036151522161,305.959821391924,332.433089275716,359.438169771608,386.959251131047,414.982006296923,443.493722201393,472.482682230276,501.938392751097,531.851218187243,562.21235080912,593.013690346621,624.247918992509,655.908061769132,687.988031275947,720.481873472162,753.384229741189,786.690212945446,820.395378862709,854.495225256945,888.986014365366,923.864238923348,959.126306224485,994.76941346225,1030.79058681508,1067.18721638019,1109.08665388911,1239.17146027067,1385.48227610876,1549.86220388179,1734.36293547157,1941.28128153302,2173.19056747688,2432.98048853957,2723.89381067204,3049.56440952584,3414.06874899929,3821.97215516824,4278.39120668158,4789.05050067321,5360.36053892552,5999.49770437778,6714.48974560171,7514.32001196453,8409.04248526174,9409.90638150864,10529.4902864,11781.8789039004,13182.8135264195,14749.9141819178,16502.8933034553,18463.8073432235,20657.3155487022,23111.0123684991,25855.7816824893,28926.1419852611,32360.7443338348,36202.796197942,40500.6508544949,45308.3980550221,50686.528976114,56702.7812019485,63432.8085771072,70961.379395072,79383.2311352502,88804.3866095911,99343.3963210391,111133.003105033,124321.649801819,139075.20586416,155579.626507245,174042.556606373,194696.380953462,217801.397006392,243648.260544015,272562.52723078,304908.271014647,341092.782810633,381571.472482787,426854.235309065,477511.273341954,534180.86237111,597575.257468635,668494.056267245,747830.489341211,836582.743598192,935868.238022903
